"state","pre","post"
"Oklahoma",27,89
"Oklahoma",26,71
"Oklahoma",80,60
"Oklahoma",38,100
"Oklahoma",69,72
"Oklahoma",32,74
"Oklahoma",49,85
"Oklahoma",65,62
"Oklahoma",55,78
"Oklahoma",78,64
"Oklahoma",47,51
"Oklahoma",53,100
"Oklahoma",43,69
"Oklahoma",NA,47
"Oklahoma",53,NA
"Oklahoma",46,90
"Oklahoma",56,NA
"Oklahoma",NA,84
"Oklahoma",38,67
"Oklahoma",70,92
"Oklahoma",66,73
"Oklahoma",27,55
"Oklahoma",67,88
"Oklahoma",54,51
"Oklahoma",40,NA
"Oklahoma",NA,66
"Oklahoma",88,71
"Oklahoma",63,NA
"Oklahoma",69,60
"Oklahoma",NA,NA
"Oklahoma",33,89
"Oklahoma",57,86
"Oklahoma",20,60
"Oklahoma",29,71
"Oklahoma",59,NA
"Oklahoma",64,70
"Oklahoma",64,71
"Oklahoma",66,55
"Oklahoma",71,74
"Oklahoma",54,59
"Oklahoma",38,62
"Oklahoma",59,55
"Oklahoma",70,42
"Oklahoma",81,NA
"Oklahoma",75,62
"Oklahoma",29,83
"Oklahoma",NA,NA
"Oklahoma",57,67
"Oklahoma",46,42
"Oklahoma",53,90
"Oklahoma",60,68
"Oklahoma",61,55
"Oklahoma",36,31
"Oklahoma",62,65
"Oklahoma",33,NA
"Oklahoma",66,56
"Oklahoma",61,54
"Oklahoma",38,72
"Oklahoma",48,NA
"Oklahoma",46,NA
"Oklahoma",53,55
"Oklahoma",39,40
"Oklahoma",51,70
"Oklahoma",NA,66
"Oklahoma",42,64
"Oklahoma",49,80
"Oklahoma",39,55
"Oklahoma",36,71
"Oklahoma",32,63
"Oklahoma",NA,NA
"Oklahoma",56,93
"Oklahoma",38,90
"Oklahoma",41,NA
"Oklahoma",59,76
"Oklahoma",49,NA
"Oklahoma",36,70
"Oklahoma",69,77
"Oklahoma",63,NA
"Oklahoma",55,70
"Oklahoma",40,NA
"Oklahoma",54,41
"Oklahoma",NA,NA
"Oklahoma",58,NA
"Oklahoma",52,63
"Oklahoma",NA,65
"Oklahoma",86,72
"Oklahoma",63,57
"Oklahoma",36,66
"Oklahoma",33,75
"Oklahoma",59,68
"Oklahoma",18,67
"Oklahoma",58,NA
"Oklahoma",66,52
"Oklahoma",43,77
"Oklahoma",NA,82
"Oklahoma",69,77
"Oklahoma",56,45
"Oklahoma",74,59
"Oklahoma",61,59
"Oklahoma",23,36
"Oklahoma",58,79
"Oklahoma",41,75
"Oklahoma",14,NA
"Oklahoma",54,76
"Oklahoma",51,71
"Oklahoma",53,NA
"Oklahoma",41,NA
"Oklahoma",45,71
"Oklahoma",76,92
"Oklahoma",NA,60
"Oklahoma",NA,69
"Oklahoma",70,86
"Oklahoma",62,NA
"Oklahoma",87,66
"Oklahoma",72,56
"Oklahoma",57,52
"Oklahoma",62,37
"Oklahoma",52,31
"Oklahoma",70,NA
"Oklahoma",43,78
"Oklahoma",46,37
"Oklahoma",NA,NA
"Oklahoma",62,58
"Oklahoma",43,33
"Oklahoma",52,34
"Oklahoma",70,72
"Oklahoma",60,61
"Oklahoma",67,89
"Oklahoma",56,NA
"Oklahoma",54,77
"Oklahoma",58,56
"Oklahoma",45,42
"Oklahoma",NA,73
"Oklahoma",28,70
"Oklahoma",48,74
"Oklahoma",37,75
"Oklahoma",31,67
"Oklahoma",61,82
"Oklahoma",42,49
"Oklahoma",85,64
"Oklahoma",NA,79
"Oklahoma",53,73
"Oklahoma",75,77
"Oklahoma",60,89
"Oklahoma",61,100
"Oklahoma",48,54
"Oklahoma",NA,81
"Oklahoma",57,NA
"Oklahoma",56,66
"Oklahoma",60,61
"Oklahoma",30,61
"Oklahoma",68,74
"Oklahoma",38,61
"Oklahoma",81,80
"Oklahoma",NA,NA
"Oklahoma",35,68
"Oklahoma",44,73
"Oklahoma",43,90
"Oklahoma",62,62
"Oklahoma",68,84
"Oklahoma",53,84
"Oklahoma",NA,NA
"Oklahoma",56,67
"Oklahoma",70,52
"Oklahoma",NA,NA
"Oklahoma",31,53
"Oklahoma",75,83
"Oklahoma",62,NA
"Oklahoma",23,NA
"Oklahoma",48,62
"Oklahoma",NA,51
"Oklahoma",78,64
"Oklahoma",67,75
"Oklahoma",NA,83
"Oklahoma",55,37
"Oklahoma",46,65
"Oklahoma",NA,68
"Oklahoma",59,53
"Oklahoma",51,NA
"Oklahoma",47,49
"Oklahoma",48,72
"Oklahoma",64,NA
"Oklahoma",71,62
"Oklahoma",25,77
"Oklahoma",NA,69
"Oklahoma",65,60
"Oklahoma",NA,64
"Oklahoma",70,61
"Oklahoma",NA,48
"Oklahoma",NA,69
"Oklahoma",57,NA
"Oklahoma",NA,73
"Oklahoma",50,79
"Oklahoma",49,72
"Oklahoma",56,86
"Oklahoma",49,49
"Oklahoma",45,89
"Oklahoma",56,68
"Oklahoma",56,72
"Oklahoma",NA,73
"Oklahoma",56,77
"Oklahoma",69,30
"Oklahoma",58,NA
"Oklahoma",52,70
"Oklahoma",63,63
"Oklahoma",53,NA
"Oklahoma",40,68
"Oklahoma",73,66
"Oklahoma",38,61
"Oklahoma",56,NA
"Oklahoma",66,NA
"Oklahoma",60,88
"Oklahoma",48,34
"Oklahoma",69,NA
"Oklahoma",48,52
"Oklahoma",18,80
"Oklahoma",64,82
"Oklahoma",52,NA
"Oklahoma",42,97
"Oklahoma",NA,86
"Oklahoma",64,89
"Oklahoma",81,95
"Oklahoma",73,65
"Oklahoma",NA,91
"Oklahoma",36,38
"Oklahoma",76,83
"Oklahoma",51,74
"Oklahoma",51,NA
"Oklahoma",NA,55
"Oklahoma",62,NA
"Oklahoma",43,62
"Oklahoma",69,84
"Oklahoma",39,57
"Oklahoma",49,54
"Oklahoma",54,92
"Oklahoma",NA,44
"Oklahoma",65,59
"Oklahoma",42,61
"Oklahoma",60,65
"Oklahoma",42,92
"Oklahoma",57,54
"Oklahoma",53,66
"Oklahoma",64,78
"Oklahoma",47,NA
"Oklahoma",76,77
"Oklahoma",21,NA
"Oklahoma",58,68
"Oklahoma",38,76
"Oklahoma",74,NA
"Oklahoma",80,NA
"Oklahoma",50,90
"Oklahoma",71,60
"Oklahoma",62,93
"Oklahoma",41,57
"Oklahoma",57,93
"Oklahoma",63,83
"Oklahoma",51,57
"Oklahoma",16,56
"Oklahoma",73,83
"Oklahoma",44,86
"Oklahoma",40,NA
"Oklahoma",28,63
"Oklahoma",42,92
"Oklahoma",55,72
"Oklahoma",52,69
"Oklahoma",36,98
"Oklahoma",52,61
"Oklahoma",43,NA
"Oklahoma",77,90
"Oklahoma",69,42
"Oklahoma",32,73
"Oklahoma",58,66
"Oklahoma",31,44
"Oklahoma",51,NA
"Oklahoma",48,67
"Oklahoma",66,35
"Oklahoma",45,64
"Oklahoma",71,NA
"Oklahoma",50,61
"Oklahoma",51,NA
"Oklahoma",37,46
"Oklahoma",36,67
"Oklahoma",49,NA
"Oklahoma",58,42
"Oklahoma",66,68
"Oklahoma",61,81
"Oklahoma",NA,62
"Oklahoma",76,88
"Oklahoma",NA,NA
"Oklahoma",43,42
"Oklahoma",73,72
"Oklahoma",35,54
"Oklahoma",49,59
"Oklahoma",54,80
"Oklahoma",39,80
"Oklahoma",56,79
"Oklahoma",60,NA
"Oklahoma",53,81
"Oklahoma",44,51
"Oklahoma",66,NA
"Oklahoma",48,76
"Oklahoma",NA,68
"Oklahoma",62,58
"Oklahoma",82,55
"Oklahoma",58,81
"Oklahoma",NA,49
"Oklahoma",NA,64
"Oklahoma",41,70
"Oklahoma",61,42
"Oklahoma",77,61
"Oklahoma",52,67
"Oklahoma",46,NA
"Oklahoma",37,51
"Oklahoma",71,66
"Oklahoma",27,56
"Oklahoma",12,66
"Oklahoma",91,NA
"Oklahoma",60,NA
"Oklahoma",60,73
"Oklahoma",NA,42
"Oklahoma",44,NA
"Oklahoma",22,76
"Oklahoma",55,23
"Oklahoma",81,NA
"Oklahoma",67,53
"Oklahoma",63,71
"Oklahoma",60,60
"Oklahoma",33,NA
"Oklahoma",72,NA
"Oklahoma",60,68
"Oklahoma",59,NA
"Oklahoma",64,72
"Oklahoma",63,68
"Oklahoma",48,62
"Oklahoma",53,64
"Oklahoma",59,82
"Oklahoma",57,88
"Oklahoma",39,57
"Oklahoma",40,88
"Oklahoma",93,100
"Oklahoma",80,62
"Oklahoma",29,59
"Oklahoma",66,57
"Oklahoma",69,40
"Oklahoma",42,59
"Oklahoma",41,NA
"Oklahoma",23,NA
"Oklahoma",51,58
"Oklahoma",45,82
"Oklahoma",75,NA
"Oklahoma",43,NA
"Oklahoma",80,82
"Oklahoma",31,NA
"Oklahoma",81,81
"Oklahoma",45,61
"Oklahoma",30,79
"Oklahoma",46,88
"Oklahoma",31,41
"Oklahoma",49,67
"Oklahoma",67,74
"Oklahoma",50,57
"Oklahoma",53,53
"Oklahoma",56,99
"Oklahoma",NA,NA
"Oklahoma",NA,88
"Oklahoma",61,90
"Oklahoma",53,NA
"Oklahoma",NA,66
"Oklahoma",76,61
"Oklahoma",48,82
"Oklahoma",59,56
"Oklahoma",67,63
"Oklahoma",38,63
"Oklahoma",56,41
"Oklahoma",39,57
"Oklahoma",67,63
"Oklahoma",NA,NA
"Oklahoma",NA,66
"Oklahoma",60,60
"Oklahoma",40,91
"Oklahoma",NA,65
"Oklahoma",30,64
"Oklahoma",54,NA
"Oklahoma",59,38
"Oklahoma",NA,67
"Oklahoma",60,63
"Oklahoma",52,86
"Oklahoma",66,56
"Oklahoma",44,81
"Oklahoma",66,76
"Oklahoma",56,90
"Oklahoma",40,67
"Oklahoma",53,78
"Oklahoma",89,53
"Oklahoma",46,87
"Oklahoma",53,75
"Oklahoma",NA,60
"Oklahoma",36,29
"Oklahoma",NA,NA
"Oklahoma",NA,NA
"Oklahoma",19,55
"Oklahoma",67,NA
"Oklahoma",58,NA
"Oklahoma",75,52
"Oklahoma",57,NA
"Oklahoma",34,79
"Oklahoma",NA,73
"Oklahoma",24,60
"Oklahoma",32,72
"Oklahoma",62,88
"Oklahoma",61,64
"Oklahoma",64,81
"Oklahoma",33,NA
"Oklahoma",53,90
"Oklahoma",41,57
"Oklahoma",43,66
"Oklahoma",18,74
"Oklahoma",24,64
"Oklahoma",49,70
"Oklahoma",64,NA
"Oklahoma",78,76
"Oklahoma",62,67
"Oklahoma",62,80
"Oklahoma",53,79
"Oklahoma",48,87
"Oklahoma",55,76
"Oklahoma",56,83
"Oklahoma",NA,NA
"Oklahoma",NA,76
"Oklahoma",42,54
"Oklahoma",NA,82
"Oklahoma",34,86
"Oklahoma",63,58
"Oklahoma",70,52
"Oklahoma",23,73
"Oklahoma",42,NA
"Oklahoma",83,69
