"state","pre","post"
"North Carolina",65,15
"North Carolina",69,60
"North Carolina",73,46
"North Carolina",42,52
"North Carolina",69,39
"North Carolina",62,70
"North Carolina",47,29
"North Carolina",NA,55
"North Carolina",51,37
"North Carolina",57,69
"North Carolina",18,65
"North Carolina",63,45
"North Carolina",82,66
"North Carolina",41,57
"North Carolina",57,38
"North Carolina",60,NA
"North Carolina",38,NA
"North Carolina",41,69
"North Carolina",73,56
"North Carolina",73,50
"North Carolina",60,64
"North Carolina",49,NA
"North Carolina",62,48
"North Carolina",79,45
"North Carolina",47,38
"North Carolina",56,34
"North Carolina",76,51
"North Carolina",72,NA
"North Carolina",NA,NA
"North Carolina",62,56
"North Carolina",73,65
"North Carolina",69,46
"North Carolina",53,71
"North Carolina",66,NA
"North Carolina",46,NA
"North Carolina",70,47
"North Carolina",53,28
"North Carolina",56,33
"North Carolina",NA,45
"North Carolina",46,52
"North Carolina",83,35
"North Carolina",48,41
"North Carolina",46,62
"North Carolina",93,48
"North Carolina",60,NA
"North Carolina",62,62
"North Carolina",53,NA
"North Carolina",64,NA
"North Carolina",61,71
"North Carolina",70,65
"North Carolina",77,44
"North Carolina",39,54
"North Carolina",78,76
"North Carolina",67,27
"North Carolina",44,80
"North Carolina",63,61
"North Carolina",55,44
"North Carolina",65,NA
"North Carolina",66,NA
"North Carolina",65,52
"North Carolina",55,62
"North Carolina",46,43
"North Carolina",64,56
"North Carolina",57,71
"North Carolina",62,25
"North Carolina",41,74
"North Carolina",70,41
"North Carolina",44,NA
"North Carolina",66,46
"North Carolina",37,77
"North Carolina",91,NA
"North Carolina",83,53
"North Carolina",68,62
"North Carolina",41,NA
"North Carolina",45,39
"North Carolina",51,NA
"North Carolina",43,50
"North Carolina",52,42
"North Carolina",45,56
"North Carolina",79,36
"North Carolina",50,38
"North Carolina",60,NA
"North Carolina",79,46
"North Carolina",51,61
"North Carolina",62,56
"North Carolina",47,53
"North Carolina",57,NA
"North Carolina",73,72
"North Carolina",64,NA
"North Carolina",NA,54
"North Carolina",76,37
"North Carolina",67,75
"North Carolina",64,29
"North Carolina",44,60
"North Carolina",39,45
"North Carolina",63,51
"North Carolina",57,60
"North Carolina",60,62
"North Carolina",71,NA
"North Carolina",49,20
"North Carolina",54,59
"North Carolina",47,59
"North Carolina",53,34
"North Carolina",61,44
"North Carolina",63,33
"North Carolina",71,51
"North Carolina",NA,NA
"North Carolina",70,63
"North Carolina",45,82
"North Carolina",68,38
"North Carolina",49,64
"North Carolina",36,46
"North Carolina",37,52
"North Carolina",64,33
"North Carolina",69,63
"North Carolina",51,NA
"North Carolina",63,59
"North Carolina",63,78
"North Carolina",65,76
"North Carolina",85,46
"North Carolina",63,63
"North Carolina",61,44
"North Carolina",71,61
"North Carolina",74,45
"North Carolina",69,56
"North Carolina",76,NA
"North Carolina",82,47
"North Carolina",41,NA
"North Carolina",44,NA
"North Carolina",77,69
"North Carolina",79,59
"North Carolina",73,NA
"North Carolina",NA,76
"North Carolina",36,39
"North Carolina",57,NA
"North Carolina",NA,64
"North Carolina",71,29
"North Carolina",76,53
"North Carolina",63,48
"North Carolina",91,47
"North Carolina",71,49
"North Carolina",66,67
"North Carolina",NA,46
"North Carolina",51,NA
"North Carolina",48,NA
"North Carolina",40,84
"North Carolina",32,52
"North Carolina",54,24
"North Carolina",79,49
"North Carolina",57,53
"North Carolina",31,55
"North Carolina",69,47
"North Carolina",63,23
"North Carolina",31,62
"North Carolina",54,33
"North Carolina",45,55
"North Carolina",56,57
"North Carolina",64,NA
"North Carolina",26,NA
"North Carolina",46,45
"North Carolina",48,58
"North Carolina",58,66
"North Carolina",NA,69
"North Carolina",77,NA
"North Carolina",63,NA
"North Carolina",64,36
"North Carolina",58,35
"North Carolina",34,64
"North Carolina",67,52
"North Carolina",67,30
"North Carolina",54,34
"North Carolina",53,52
"North Carolina",64,37
"North Carolina",81,65
"North Carolina",62,67
"North Carolina",68,69
"North Carolina",31,70
"North Carolina",67,38
"North Carolina",36,40
"North Carolina",65,60
"North Carolina",63,60
"North Carolina",74,55
"North Carolina",70,45
"North Carolina",66,42
"North Carolina",53,30
"North Carolina",49,42
"North Carolina",49,55
"North Carolina",66,NA
"North Carolina",68,31
"North Carolina",94,45
"North Carolina",62,34
"North Carolina",65,57
"North Carolina",67,39
"North Carolina",69,50
"North Carolina",55,NA
"North Carolina",58,74
"North Carolina",62,41
"North Carolina",53,51
"North Carolina",55,72
"North Carolina",58,59
"North Carolina",55,76
"North Carolina",71,36
"North Carolina",51,33
"North Carolina",60,NA
"North Carolina",67,55
"North Carolina",69,42
"North Carolina",63,NA
"North Carolina",60,32
"North Carolina",92,56
"North Carolina",71,62
"North Carolina",41,24
"North Carolina",66,NA
"North Carolina",62,43
"North Carolina",53,52
"North Carolina",71,40
"North Carolina",39,64
"North Carolina",46,33
"North Carolina",66,40
"North Carolina",88,42
"North Carolina",46,38
"North Carolina",92,48
"North Carolina",89,41
"North Carolina",NA,NA
"North Carolina",61,54
"North Carolina",44,65
"North Carolina",68,28
"North Carolina",31,51
"North Carolina",53,55
"North Carolina",NA,55
"North Carolina",75,57
"North Carolina",57,26
"North Carolina",55,84
"North Carolina",56,69
"North Carolina",42,52
"North Carolina",54,39
"North Carolina",NA,NA
"North Carolina",75,68
"North Carolina",68,63
"North Carolina",69,59
"North Carolina",45,47
"North Carolina",63,63
"North Carolina",43,57
"North Carolina",52,71
"North Carolina",41,46
"North Carolina",52,NA
"North Carolina",47,6
"North Carolina",52,66
"North Carolina",52,NA
"North Carolina",73,8
"North Carolina",58,53
"North Carolina",62,35
"North Carolina",49,NA
"North Carolina",73,59
"North Carolina",36,74
"North Carolina",47,64
"North Carolina",51,NA
"North Carolina",NA,39
"North Carolina",65,NA
"North Carolina",75,46
"North Carolina",72,57
"North Carolina",48,37
"North Carolina",74,63
"North Carolina",55,81
"North Carolina",44,56
"North Carolina",58,70
"North Carolina",77,32
"North Carolina",74,51
"North Carolina",69,68
"North Carolina",45,50
"North Carolina",63,NA
"North Carolina",44,62
"North Carolina",47,63
"North Carolina",92,67
"North Carolina",54,57
"North Carolina",78,33
"North Carolina",58,53
"North Carolina",52,48
"North Carolina",54,37
"North Carolina",NA,71
"North Carolina",52,39
"North Carolina",61,67
"North Carolina",53,55
"North Carolina",62,58
"North Carolina",57,53
"North Carolina",60,27
"North Carolina",72,69
"North Carolina",83,NA
"North Carolina",58,NA
"North Carolina",NA,37
"North Carolina",NA,63
"North Carolina",39,45
"North Carolina",67,45
"North Carolina",54,49
"North Carolina",54,57
"North Carolina",76,NA
"North Carolina",85,67
"North Carolina",54,40
"North Carolina",22,61
"North Carolina",21,NA
"North Carolina",56,NA
"North Carolina",40,NA
"North Carolina",75,47
"North Carolina",62,63
"North Carolina",69,63
"North Carolina",59,41
"North Carolina",69,79
"North Carolina",NA,47
"North Carolina",NA,67
"North Carolina",61,62
"North Carolina",86,19
"North Carolina",39,55
"North Carolina",86,42
"North Carolina",72,37
"North Carolina",56,61
"North Carolina",65,38
"North Carolina",80,54
"North Carolina",68,42
"North Carolina",83,61
"North Carolina",81,71
"North Carolina",56,46
"North Carolina",92,38
"North Carolina",31,47
"North Carolina",72,NA
"North Carolina",NA,44
"North Carolina",63,NA
"North Carolina",62,76
"North Carolina",69,62
"North Carolina",42,NA
"North Carolina",53,70
"North Carolina",79,55
"North Carolina",31,66
"North Carolina",73,63
"North Carolina",42,28
"North Carolina",71,NA
"North Carolina",66,41
"North Carolina",35,59
"North Carolina",52,68
"North Carolina",79,NA
"North Carolina",44,63
"North Carolina",64,73
"North Carolina",45,NA
"North Carolina",37,43
"North Carolina",65,24
"North Carolina",55,39
"North Carolina",44,NA
"North Carolina",50,35
"North Carolina",54,31
"North Carolina",51,NA
"North Carolina",58,61
"North Carolina",65,52
"North Carolina",78,29
"North Carolina",36,NA
"North Carolina",54,NA
"North Carolina",61,56
"North Carolina",40,50
"North Carolina",52,36
"North Carolina",NA,35
"North Carolina",86,5
"North Carolina",70,NA
"North Carolina",70,52
"North Carolina",48,57
"North Carolina",63,80
"North Carolina",74,60
"North Carolina",83,71
"North Carolina",67,58
"North Carolina",59,NA
"North Carolina",50,50
"North Carolina",57,55
"North Carolina",71,NA
"North Carolina",33,60
"North Carolina",63,10
"North Carolina",67,NA
"North Carolina",49,57
"North Carolina",69,55
"North Carolina",76,35
"North Carolina",55,36
"North Carolina",61,43
"North Carolina",50,32
"North Carolina",50,67
"North Carolina",73,36
"North Carolina",39,46
"North Carolina",59,NA
"North Carolina",NA,57
"North Carolina",44,60
"North Carolina",56,62
"North Carolina",43,74
"North Carolina",66,55
"North Carolina",NA,57
"North Carolina",48,55
"North Carolina",NA,36
"North Carolina",73,60
"North Carolina",NA,37
"North Carolina",63,35
"North Carolina",67,63
"North Carolina",NA,39
"North Carolina",90,NA
"North Carolina",67,48
"North Carolina",51,41
"North Carolina",48,53
"North Carolina",83,76
"North Carolina",69,54
"North Carolina",24,64
"North Carolina",83,25
"North Carolina",53,69
"North Carolina",79,49
"North Carolina",36,48
"North Carolina",50,59
"North Carolina",63,41
"North Carolina",76,43
"North Carolina",58,65
"North Carolina",72,64
"North Carolina",44,26
"North Carolina",83,55
"North Carolina",43,50
"North Carolina",66,NA
"North Carolina",58,32
"North Carolina",72,32
"North Carolina",55,30
"North Carolina",61,32
"North Carolina",64,NA
"North Carolina",66,99
"North Carolina",59,48
"North Carolina",81,67
"North Carolina",52,56
"North Carolina",28,60
"North Carolina",NA,26
"North Carolina",NA,NA
"North Carolina",67,57
"North Carolina",49,27
"North Carolina",48,42
"North Carolina",39,32
"North Carolina",75,58
"North Carolina",35,55
"North Carolina",36,NA
"North Carolina",74,36
"North Carolina",62,57
"North Carolina",66,NA
"North Carolina",56,NA
"North Carolina",75,68
"North Carolina",62,45
"North Carolina",35,NA
"North Carolina",54,52
"North Carolina",34,56
"North Carolina",53,59
"North Carolina",53,46
"North Carolina",NA,53
"North Carolina",50,NA
"North Carolina",68,NA
"North Carolina",54,39
"North Carolina",62,49
"North Carolina",86,NA
"North Carolina",63,56
"North Carolina",68,61
"North Carolina",84,38
"North Carolina",41,NA
"North Carolina",88,26
"North Carolina",59,NA
"North Carolina",31,NA
"North Carolina",55,NA
"North Carolina",85,62
"North Carolina",42,NA
"North Carolina",81,22
"North Carolina",58,48
"North Carolina",60,NA
"North Carolina",54,55
"North Carolina",NA,67
"North Carolina",62,54
"North Carolina",54,51
"North Carolina",70,NA
"North Carolina",47,48
"North Carolina",75,22
"North Carolina",67,27
"North Carolina",50,49
"North Carolina",77,NA
"North Carolina",45,NA
"North Carolina",77,NA
"North Carolina",54,38
"North Carolina",78,74
"North Carolina",47,NA
"North Carolina",42,52
"North Carolina",89,60
"North Carolina",68,46
"North Carolina",67,92
"North Carolina",74,NA
"North Carolina",54,NA
"North Carolina",68,54
"North Carolina",42,45
"North Carolina",46,NA
"North Carolina",64,61
"North Carolina",70,21
"North Carolina",65,26
"North Carolina",59,82
"North Carolina",71,47
"North Carolina",48,32
"North Carolina",48,55
"North Carolina",71,55
"North Carolina",63,50
"North Carolina",47,71
"North Carolina",45,47
"North Carolina",70,66
"North Carolina",93,75
"North Carolina",51,58
"North Carolina",67,NA
"North Carolina",70,48
"North Carolina",77,72
"North Carolina",59,52
"North Carolina",76,44
"North Carolina",NA,55
"North Carolina",53,61
"North Carolina",40,63
"North Carolina",44,36
"North Carolina",73,69
"North Carolina",49,NA
"North Carolina",63,44
"North Carolina",56,NA
"North Carolina",74,57
"North Carolina",44,70
"North Carolina",49,57
"North Carolina",61,62
"North Carolina",66,46
"North Carolina",73,22
"North Carolina",79,23
"North Carolina",81,36
"North Carolina",NA,44
"North Carolina",65,57
"North Carolina",61,58
"North Carolina",NA,56
"North Carolina",27,NA
"North Carolina",84,45
"North Carolina",54,62
"North Carolina",50,55
"North Carolina",NA,72
"North Carolina",63,45
"North Carolina",49,50
"North Carolina",69,56
"North Carolina",68,46
"North Carolina",66,NA
"North Carolina",64,NA
"North Carolina",64,53
"North Carolina",NA,26
"North Carolina",53,31
"North Carolina",65,81
"North Carolina",45,NA
"North Carolina",63,46
"North Carolina",66,53
"North Carolina",48,37
"North Carolina",86,73
"North Carolina",62,71
"North Carolina",52,69
"North Carolina",65,40
"North Carolina",77,67
"North Carolina",69,63
"North Carolina",67,34
"North Carolina",73,61
"North Carolina",83,37
"North Carolina",25,52
"North Carolina",89,56
"North Carolina",77,46
"North Carolina",77,61
"North Carolina",93,38
"North Carolina",57,42
"North Carolina",64,44
"North Carolina",56,54
"North Carolina",67,NA
"North Carolina",58,72
"North Carolina",47,NA
"North Carolina",69,44
"North Carolina",61,38
"North Carolina",58,57
"North Carolina",56,NA
"North Carolina",53,66
"North Carolina",55,64
"North Carolina",63,40
"North Carolina",78,43
"North Carolina",87,63
"North Carolina",55,36
"North Carolina",45,22
"North Carolina",60,NA
"North Carolina",42,51
"North Carolina",39,22
"North Carolina",57,80
"North Carolina",71,52
"North Carolina",86,46
"North Carolina",75,51
"North Carolina",52,68
"North Carolina",90,54
"North Carolina",62,65
"North Carolina",NA,NA
"North Carolina",51,33
"North Carolina",74,60
"North Carolina",58,58
"North Carolina",58,62
"North Carolina",37,53
"North Carolina",NA,55
"North Carolina",77,57
"North Carolina",71,53
"North Carolina",55,55
"North Carolina",53,69
"North Carolina",65,36
"North Carolina",56,53
"North Carolina",61,NA
"North Carolina",52,53
"North Carolina",62,NA
"North Carolina",43,65
"North Carolina",76,60
"North Carolina",87,89
"North Carolina",44,38
"North Carolina",58,51
"North Carolina",NA,44
"North Carolina",57,NA
"North Carolina",73,65
"North Carolina",52,61
"North Carolina",67,45
"North Carolina",NA,49
"North Carolina",75,45
"North Carolina",75,50
"North Carolina",47,65
"North Carolina",35,61
"North Carolina",35,72
"North Carolina",46,53
"North Carolina",91,83
"North Carolina",72,38
"North Carolina",48,NA
"North Carolina",41,NA
"North Carolina",45,45
"North Carolina",60,37
"North Carolina",95,50
"North Carolina",46,51
"North Carolina",78,46
"North Carolina",63,87
"North Carolina",54,74
"North Carolina",98,44
"North Carolina",58,72
"North Carolina",60,33
"North Carolina",75,58
"North Carolina",78,72
"North Carolina",56,28
"North Carolina",NA,NA
"North Carolina",58,43
"North Carolina",47,33
"North Carolina",77,52
"North Carolina",54,33
"North Carolina",66,68
"North Carolina",38,68
"North Carolina",24,55
"North Carolina",56,NA
"North Carolina",43,NA
"North Carolina",63,34
"North Carolina",65,21
"North Carolina",NA,34
"North Carolina",51,26
"North Carolina",65,22
"North Carolina",43,65
"North Carolina",70,54
"North Carolina",65,55
"North Carolina",63,31
"North Carolina",53,34
"North Carolina",67,74
"North Carolina",NA,NA
"North Carolina",45,46
"North Carolina",NA,59
"North Carolina",60,46
"North Carolina",51,NA
"North Carolina",60,50
"North Carolina",42,NA
"North Carolina",57,51
"North Carolina",34,45
"North Carolina",75,53
"North Carolina",51,60
"North Carolina",65,65
"North Carolina",77,50
"North Carolina",25,34
"North Carolina",40,20
"North Carolina",77,NA
"North Carolina",49,46
"North Carolina",73,28
"North Carolina",43,57
"North Carolina",46,NA
"North Carolina",48,NA
"North Carolina",40,NA
"North Carolina",40,75
"North Carolina",67,38
"North Carolina",71,26
"North Carolina",63,64
"North Carolina",NA,52
"North Carolina",45,29
"North Carolina",69,56
"North Carolina",72,NA
"North Carolina",57,37
"North Carolina",57,77
"North Carolina",60,44
"North Carolina",78,26
"North Carolina",58,39
"North Carolina",79,38
"North Carolina",81,58
"North Carolina",NA,26
"North Carolina",73,NA
"North Carolina",75,71
"North Carolina",66,60
"North Carolina",78,76
"North Carolina",61,74
"North Carolina",40,NA
"North Carolina",54,42
"North Carolina",55,26
"North Carolina",39,34
"North Carolina",87,14
"North Carolina",61,57
"North Carolina",64,58
"North Carolina",64,48
"North Carolina",34,64
"North Carolina",81,64
"North Carolina",46,53
"North Carolina",71,37
"North Carolina",61,48
"North Carolina",66,69
"North Carolina",41,NA
"North Carolina",41,81
"North Carolina",40,55
"North Carolina",44,54
"North Carolina",NA,42
"North Carolina",NA,64
"North Carolina",NA,NA
"North Carolina",56,NA
"North Carolina",82,42
"North Carolina",69,NA
"North Carolina",48,66
"North Carolina",77,57
"North Carolina",58,52
"North Carolina",77,45
"North Carolina",NA,36
"North Carolina",47,72
"North Carolina",57,41
"North Carolina",NA,37
"North Carolina",65,46
"North Carolina",43,39
"North Carolina",79,71
"North Carolina",49,36
"North Carolina",74,NA
"North Carolina",NA,41
"North Carolina",80,30
"North Carolina",59,44
"North Carolina",52,27
"North Carolina",39,45
"North Carolina",NA,25
"North Carolina",67,NA
"North Carolina",29,52
"North Carolina",61,54
"North Carolina",69,66
"North Carolina",55,NA
"North Carolina",NA,36
"North Carolina",57,50
"North Carolina",48,NA
"North Carolina",41,31
"North Carolina",NA,39
"North Carolina",48,36
"North Carolina",71,59
"North Carolina",64,61
"North Carolina",NA,NA
"North Carolina",62,34
"North Carolina",54,61
"North Carolina",50,53
"North Carolina",72,51
"North Carolina",57,44
"North Carolina",76,32
"North Carolina",63,26
"North Carolina",55,59
"North Carolina",49,41
"North Carolina",NA,56
"North Carolina",59,49
"North Carolina",NA,55
"North Carolina",63,37
"North Carolina",54,29
"North Carolina",57,47
"North Carolina",46,78
"North Carolina",62,61
"North Carolina",74,37
"North Carolina",52,81
"North Carolina",51,60
"North Carolina",75,68
"North Carolina",58,NA
"North Carolina",NA,80
"North Carolina",71,72
"North Carolina",65,51
"North Carolina",31,41
"North Carolina",55,NA
