"state","pre","post"
"New Hampshire",60,45
"New Hampshire",67,50
"New Hampshire",38,42
"New Hampshire",31,72
"New Hampshire",NA,71
"New Hampshire",34,NA
"New Hampshire",NA,68
"New Hampshire",36,44
"New Hampshire",35,NA
"New Hampshire",44,67
"New Hampshire",42,42
"New Hampshire",64,NA
"New Hampshire",86,58
"New Hampshire",55,42
"New Hampshire",38,68
"New Hampshire",25,38
"New Hampshire",29,45
"New Hampshire",26,61
"New Hampshire",38,45
"New Hampshire",64,57
"New Hampshire",36,62
"New Hampshire",38,41
"New Hampshire",57,74
"New Hampshire",37,38
"New Hampshire",40,31
"New Hampshire",42,50
"New Hampshire",30,44
"New Hampshire",29,NA
"New Hampshire",32,68
"New Hampshire",49,NA
"New Hampshire",31,58
"New Hampshire",63,NA
"New Hampshire",NA,48
"New Hampshire",65,47
"New Hampshire",52,47
"New Hampshire",43,29
"New Hampshire",55,36
"New Hampshire",14,48
"New Hampshire",32,37
"New Hampshire",NA,48
"New Hampshire",66,NA
"New Hampshire",77,NA
"New Hampshire",51,57
"New Hampshire",NA,25
"New Hampshire",25,71
"New Hampshire",58,37
"New Hampshire",37,38
"New Hampshire",62,59
"New Hampshire",53,36
"New Hampshire",44,59
"New Hampshire",43,41
"New Hampshire",23,64
"New Hampshire",63,43
"New Hampshire",37,NA
"New Hampshire",38,35
"New Hampshire",50,64
"New Hampshire",43,77
"New Hampshire",NA,38
"New Hampshire",45,51
"New Hampshire",59,44
"New Hampshire",56,51
"New Hampshire",23,54
"New Hampshire",61,28
"New Hampshire",30,NA
"New Hampshire",NA,36
"New Hampshire",54,NA
"New Hampshire",58,38
"New Hampshire",61,28
"New Hampshire",29,49
"New Hampshire",36,47
"New Hampshire",NA,35
"New Hampshire",44,51
"New Hampshire",37,NA
"New Hampshire",78,69
"New Hampshire",63,48
"New Hampshire",44,70
"New Hampshire",57,34
"New Hampshire",37,73
"New Hampshire",NA,43
"New Hampshire",30,10
"New Hampshire",58,61
"New Hampshire",63,42
"New Hampshire",67,45
"New Hampshire",35,64
"New Hampshire",45,50
"New Hampshire",67,96
"New Hampshire",30,39
"New Hampshire",38,48
"New Hampshire",23,41
"New Hampshire",45,57
"New Hampshire",26,51
"New Hampshire",5,4
"New Hampshire",65,33
"New Hampshire",13,73
"New Hampshire",83,38
"New Hampshire",NA,NA
"New Hampshire",39,62
"New Hampshire",61,16
"New Hampshire",44,52
"New Hampshire",55,57
"New Hampshire",32,41
"New Hampshire",NA,49
"New Hampshire",20,59
"New Hampshire",46,75
"New Hampshire",36,79
"New Hampshire",32,NA
"New Hampshire",40,24
"New Hampshire",72,48
"New Hampshire",39,48
"New Hampshire",28,55
"New Hampshire",15,37
"New Hampshire",56,50
"New Hampshire",33,26
"New Hampshire",36,46
"New Hampshire",33,NA
"New Hampshire",35,NA
"New Hampshire",46,51
"New Hampshire",50,NA
"New Hampshire",59,37
"New Hampshire",26,NA
"New Hampshire",36,NA
"New Hampshire",NA,16
"New Hampshire",40,68
"New Hampshire",67,58
"New Hampshire",44,51
"New Hampshire",37,42
"New Hampshire",34,55
"New Hampshire",44,65
"New Hampshire",51,71
"New Hampshire",45,72
"New Hampshire",42,9
"New Hampshire",48,NA
"New Hampshire",41,45
"New Hampshire",45,66
"New Hampshire",39,22
"New Hampshire",54,41
"New Hampshire",53,49
"New Hampshire",58,56
"New Hampshire",36,65
"New Hampshire",44,15
"New Hampshire",38,26
"New Hampshire",21,38
"New Hampshire",37,NA
"New Hampshire",53,NA
"New Hampshire",53,46
"New Hampshire",40,39
"New Hampshire",72,NA
"New Hampshire",77,NA
"New Hampshire",55,NA
"New Hampshire",35,39
"New Hampshire",72,NA
"New Hampshire",42,NA
"New Hampshire",57,27
"New Hampshire",NA,NA
"New Hampshire",67,54
"New Hampshire",77,70
"New Hampshire",62,53
"New Hampshire",46,66
"New Hampshire",34,42
"New Hampshire",NA,34
"New Hampshire",20,58
"New Hampshire",27,17
"New Hampshire",23,64
"New Hampshire",36,29
"New Hampshire",67,68
"New Hampshire",62,NA
"New Hampshire",27,89
"New Hampshire",55,71
"New Hampshire",NA,32
"New Hampshire",60,62
"New Hampshire",46,37
"New Hampshire",14,60
"New Hampshire",31,52
"New Hampshire",57,39
"New Hampshire",47,NA
"New Hampshire",20,66
"New Hampshire",49,80
"New Hampshire",NA,66
"New Hampshire",65,45
"New Hampshire",24,50
"New Hampshire",38,48
"New Hampshire",65,54
"New Hampshire",39,51
"New Hampshire",34,53
"New Hampshire",60,NA
"New Hampshire",43,NA
"New Hampshire",46,32
"New Hampshire",56,NA
"New Hampshire",NA,NA
"New Hampshire",37,38
"New Hampshire",57,13
"New Hampshire",47,NA
"New Hampshire",62,52
"New Hampshire",NA,63
"New Hampshire",53,78
"New Hampshire",47,45
"New Hampshire",44,27
"New Hampshire",NA,50
"New Hampshire",NA,41
"New Hampshire",42,52
"New Hampshire",15,58
"New Hampshire",34,12
"New Hampshire",43,35
"New Hampshire",20,57
"New Hampshire",38,38
"New Hampshire",16,46
"New Hampshire",45,39
"New Hampshire",33,NA
"New Hampshire",40,59
"New Hampshire",28,63
"New Hampshire",37,69
"New Hampshire",15,42
"New Hampshire",49,48
"New Hampshire",77,66
"New Hampshire",40,55
"New Hampshire",52,54
"New Hampshire",57,NA
"New Hampshire",37,57
"New Hampshire",63,62
"New Hampshire",54,NA
"New Hampshire",38,30
"New Hampshire",93,84
"New Hampshire",58,NA
"New Hampshire",47,36
"New Hampshire",82,NA
"New Hampshire",NA,41
"New Hampshire",64,42
"New Hampshire",33,40
"New Hampshire",40,49
"New Hampshire",71,44
"New Hampshire",32,51
"New Hampshire",22,62
"New Hampshire",61,66
"New Hampshire",46,46
"New Hampshire",16,46
"New Hampshire",54,38
"New Hampshire",58,NA
"New Hampshire",59,60
"New Hampshire",51,NA
"New Hampshire",75,NA
"New Hampshire",39,63
"New Hampshire",50,33
"New Hampshire",70,47
"New Hampshire",53,36
"New Hampshire",32,NA
"New Hampshire",10,39
"New Hampshire",47,67
"New Hampshire",44,36
"New Hampshire",62,49
"New Hampshire",60,41
"New Hampshire",14,NA
"New Hampshire",47,59
"New Hampshire",66,NA
"New Hampshire",44,52
"New Hampshire",NA,42
"New Hampshire",69,46
"New Hampshire",48,39
"New Hampshire",68,67
"New Hampshire",20,NA
"New Hampshire",35,47
"New Hampshire",51,58
"New Hampshire",2,56
"New Hampshire",50,55
"New Hampshire",34,40
"New Hampshire",25,56
"New Hampshire",52,47
"New Hampshire",13,48
"New Hampshire",18,44
"New Hampshire",NA,30
"New Hampshire",51,NA
"New Hampshire",43,22
"New Hampshire",49,50
"New Hampshire",49,54
"New Hampshire",20,NA
"New Hampshire",63,50
"New Hampshire",37,47
"New Hampshire",45,NA
"New Hampshire",31,44
"New Hampshire",25,67
"New Hampshire",2,63
"New Hampshire",52,20
"New Hampshire",29,48
"New Hampshire",58,88
"New Hampshire",38,50
"New Hampshire",42,71
"New Hampshire",32,NA
"New Hampshire",NA,67
"New Hampshire",61,25
"New Hampshire",48,20
"New Hampshire",NA,6
"New Hampshire",46,40
"New Hampshire",53,43
"New Hampshire",NA,62
"New Hampshire",19,79
"New Hampshire",50,NA
"New Hampshire",50,52
"New Hampshire",38,58
"New Hampshire",38,NA
"New Hampshire",NA,58
"New Hampshire",26,NA
"New Hampshire",37,NA
"New Hampshire",53,49
"New Hampshire",15,66
"New Hampshire",40,44
"New Hampshire",20,NA
"New Hampshire",63,49
"New Hampshire",42,32
"New Hampshire",58,61
"New Hampshire",42,53
"New Hampshire",NA,40
"New Hampshire",44,55
"New Hampshire",37,69
"New Hampshire",NA,59
"New Hampshire",17,39
"New Hampshire",55,58
"New Hampshire",23,24
"New Hampshire",31,44
"New Hampshire",33,44
"New Hampshire",62,31
"New Hampshire",37,36
"New Hampshire",52,62
"New Hampshire",56,60
"New Hampshire",36,66
"New Hampshire",65,50
"New Hampshire",59,55
"New Hampshire",64,56
"New Hampshire",38,67
"New Hampshire",62,55
"New Hampshire",54,48
"New Hampshire",32,46
"New Hampshire",55,NA
"New Hampshire",65,33
"New Hampshire",54,48
"New Hampshire",39,70
"New Hampshire",31,NA
"New Hampshire",30,56
"New Hampshire",9,45
"New Hampshire",29,42
"New Hampshire",49,NA
"New Hampshire",27,28
"New Hampshire",39,71
"New Hampshire",54,42
"New Hampshire",44,59
"New Hampshire",66,72
"New Hampshire",49,NA
"New Hampshire",27,25
"New Hampshire",47,41
"New Hampshire",61,32
"New Hampshire",40,64
"New Hampshire",39,35
"New Hampshire",61,NA
"New Hampshire",36,NA
"New Hampshire",NA,51
"New Hampshire",45,52
"New Hampshire",NA,NA
"New Hampshire",65,53
"New Hampshire",45,45
"New Hampshire",46,66
"New Hampshire",53,62
"New Hampshire",48,39
"New Hampshire",33,NA
"New Hampshire",25,31
"New Hampshire",58,44
"New Hampshire",43,NA
"New Hampshire",57,63
"New Hampshire",68,43
"New Hampshire",30,69
"New Hampshire",15,41
"New Hampshire",50,33
"New Hampshire",30,81
"New Hampshire",39,50
"New Hampshire",24,38
"New Hampshire",37,21
"New Hampshire",24,28
"New Hampshire",40,38
"New Hampshire",37,31
"New Hampshire",35,27
"New Hampshire",38,68
"New Hampshire",57,NA
"New Hampshire",36,NA
"New Hampshire",39,33
"New Hampshire",49,56
"New Hampshire",48,73
"New Hampshire",12,39
"New Hampshire",32,53
"New Hampshire",62,21
"New Hampshire",44,51
"New Hampshire",44,45
"New Hampshire",33,76
"New Hampshire",61,54
"New Hampshire",49,69
"New Hampshire",29,41
"New Hampshire",53,NA
"New Hampshire",16,42
"New Hampshire",35,71
"New Hampshire",46,76
"New Hampshire",49,NA
"New Hampshire",31,24
"New Hampshire",17,NA
"New Hampshire",52,NA
"New Hampshire",43,50
"New Hampshire",31,56
"New Hampshire",60,49
"New Hampshire",54,NA
"New Hampshire",32,21
"New Hampshire",43,35
"New Hampshire",NA,80
"New Hampshire",29,49
"New Hampshire",24,75
"New Hampshire",47,56
"New Hampshire",33,77
"New Hampshire",27,50
"New Hampshire",37,NA
"New Hampshire",31,61
"New Hampshire",47,51
"New Hampshire",57,NA
"New Hampshire",52,48
"New Hampshire",18,NA
"New Hampshire",47,59
"New Hampshire",67,45
"New Hampshire",48,66
"New Hampshire",NA,51
"New Hampshire",27,NA
"New Hampshire",49,76
"New Hampshire",50,38
"New Hampshire",31,36
"New Hampshire",40,NA
"New Hampshire",25,42
"New Hampshire",NA,53
"New Hampshire",28,43
"New Hampshire",79,83
"New Hampshire",59,74
"New Hampshire",52,NA
"New Hampshire",20,65
"New Hampshire",47,40
"New Hampshire",75,65
"New Hampshire",31,NA
"New Hampshire",45,49
"New Hampshire",14,63
"New Hampshire",50,65
"New Hampshire",45,52
"New Hampshire",12,45
"New Hampshire",29,38
"New Hampshire",14,43
"New Hampshire",50,57
"New Hampshire",43,44
"New Hampshire",64,73
"New Hampshire",47,52
"New Hampshire",37,71
"New Hampshire",33,46
"New Hampshire",48,29
"New Hampshire",31,74
"New Hampshire",34,NA
"New Hampshire",48,NA
"New Hampshire",48,38
"New Hampshire",51,53
"New Hampshire",36,39
"New Hampshire",18,23
"New Hampshire",58,62
"New Hampshire",49,52
"New Hampshire",35,38
"New Hampshire",44,62
"New Hampshire",53,NA
"New Hampshire",55,43
"New Hampshire",31,27
"New Hampshire",36,NA
"New Hampshire",58,52
"New Hampshire",58,26
"New Hampshire",28,67
"New Hampshire",54,49
"New Hampshire",43,40
"New Hampshire",NA,61
"New Hampshire",27,22
"New Hampshire",NA,58
"New Hampshire",NA,34
"New Hampshire",52,81
"New Hampshire",30,47
"New Hampshire",46,50
"New Hampshire",43,NA
"New Hampshire",11,NA
"New Hampshire",NA,NA
"New Hampshire",58,68
"New Hampshire",NA,30
"New Hampshire",14,55
"New Hampshire",82,58
"New Hampshire",42,NA
"New Hampshire",55,69
"New Hampshire",37,80
"New Hampshire",27,52
"New Hampshire",55,36
"New Hampshire",41,34
"New Hampshire",58,NA
"New Hampshire",34,18
"New Hampshire",38,40
"New Hampshire",40,49
"New Hampshire",28,39
"New Hampshire",NA,44
"New Hampshire",24,40
"New Hampshire",55,48
"New Hampshire",38,48
"New Hampshire",48,22
"New Hampshire",84,44
"New Hampshire",44,NA
"New Hampshire",32,49
"New Hampshire",40,62
"New Hampshire",79,53
"New Hampshire",43,NA
"New Hampshire",44,39
"New Hampshire",50,55
"New Hampshire",54,62
"New Hampshire",21,43
"New Hampshire",63,59
"New Hampshire",46,NA
"New Hampshire",40,47
"New Hampshire",26,NA
"New Hampshire",49,NA
"New Hampshire",49,55
"New Hampshire",37,50
"New Hampshire",39,66
"New Hampshire",55,54
"New Hampshire",44,41
"New Hampshire",NA,31
"New Hampshire",61,51
"New Hampshire",32,48
"New Hampshire",43,56
"New Hampshire",60,69
"New Hampshire",14,52
"New Hampshire",33,35
"New Hampshire",31,37
"New Hampshire",54,29
"New Hampshire",67,70
"New Hampshire",47,63
"New Hampshire",57,NA
"New Hampshire",NA,65
"New Hampshire",NA,57
"New Hampshire",31,49
"New Hampshire",39,53
"New Hampshire",38,22
"New Hampshire",65,45
"New Hampshire",12,46
"New Hampshire",61,74
"New Hampshire",51,NA
"New Hampshire",86,24
"New Hampshire",12,NA
"New Hampshire",49,61
"New Hampshire",32,NA
"New Hampshire",NA,76
"New Hampshire",40,50
"New Hampshire",37,32
"New Hampshire",36,35
"New Hampshire",37,59
"New Hampshire",73,66
"New Hampshire",47,NA
"New Hampshire",28,42
"New Hampshire",47,60
"New Hampshire",43,60
"New Hampshire",21,47
"New Hampshire",57,NA
"New Hampshire",41,51
"New Hampshire",59,56
"New Hampshire",18,65
"New Hampshire",30,17
"New Hampshire",21,NA
"New Hampshire",28,35
"New Hampshire",42,24
"New Hampshire",42,49
"New Hampshire",47,67
"New Hampshire",29,68
"New Hampshire",46,77
"New Hampshire",50,NA
"New Hampshire",NA,62
"New Hampshire",44,73
"New Hampshire",49,64
"New Hampshire",68,36
"New Hampshire",38,45
"New Hampshire",58,20
"New Hampshire",30,NA
"New Hampshire",61,NA
"New Hampshire",35,54
"New Hampshire",52,54
"New Hampshire",NA,62
"New Hampshire",49,58
"New Hampshire",21,43
"New Hampshire",29,52
"New Hampshire",36,43
"New Hampshire",59,44
"New Hampshire",NA,52
"New Hampshire",27,42
"New Hampshire",50,69
"New Hampshire",19,27
"New Hampshire",42,37
"New Hampshire",35,NA
"New Hampshire",51,61
"New Hampshire",33,42
"New Hampshire",25,32
"New Hampshire",43,33
"New Hampshire",59,57
"New Hampshire",41,44
"New Hampshire",69,34
"New Hampshire",49,NA
"New Hampshire",50,55
"New Hampshire",41,59
"New Hampshire",NA,29
"New Hampshire",59,60
"New Hampshire",NA,67
"New Hampshire",35,NA
"New Hampshire",14,35
"New Hampshire",42,33
"New Hampshire",25,54
"New Hampshire",NA,34
"New Hampshire",33,47
"New Hampshire",34,35
"New Hampshire",57,43
"New Hampshire",31,44
"New Hampshire",42,54
"New Hampshire",21,60
"New Hampshire",25,37
"New Hampshire",45,59
"New Hampshire",48,71
"New Hampshire",NA,74
"New Hampshire",18,50
"New Hampshire",59,43
"New Hampshire",52,43
"New Hampshire",43,49
"New Hampshire",60,69
"New Hampshire",25,43
"New Hampshire",36,42
"New Hampshire",9,41
"New Hampshire",52,42
"New Hampshire",45,56
"New Hampshire",21,39
"New Hampshire",28,39
"New Hampshire",27,37
"New Hampshire",43,38
"New Hampshire",43,56
"New Hampshire",74,60
"New Hampshire",47,NA
"New Hampshire",41,22
"New Hampshire",31,NA
"New Hampshire",47,49
"New Hampshire",43,NA
"New Hampshire",66,54
"New Hampshire",58,62
"New Hampshire",40,37
"New Hampshire",64,47
"New Hampshire",35,NA
"New Hampshire",NA,52
"New Hampshire",51,54
"New Hampshire",49,33
"New Hampshire",49,24
"New Hampshire",37,37
"New Hampshire",46,24
"New Hampshire",39,NA
"New Hampshire",NA,44
"New Hampshire",33,26
"New Hampshire",64,63
"New Hampshire",32,68
"New Hampshire",52,56
"New Hampshire",NA,44
"New Hampshire",45,52
"New Hampshire",50,NA
"New Hampshire",60,52
"New Hampshire",36,26
"New Hampshire",53,17
"New Hampshire",42,39
"New Hampshire",NA,48
"New Hampshire",22,56
"New Hampshire",58,60
"New Hampshire",43,45
"New Hampshire",36,62
"New Hampshire",36,63
"New Hampshire",52,53
"New Hampshire",53,NA
"New Hampshire",43,31
"New Hampshire",35,39
"New Hampshire",34,67
"New Hampshire",NA,50
"New Hampshire",53,46
"New Hampshire",NA,79
"New Hampshire",14,NA
"New Hampshire",30,55
"New Hampshire",47,65
"New Hampshire",45,30
"New Hampshire",61,NA
"New Hampshire",23,40
"New Hampshire",11,56
"New Hampshire",71,NA
"New Hampshire",20,54
"New Hampshire",35,NA
"New Hampshire",47,44
"New Hampshire",22,58
"New Hampshire",NA,NA
"New Hampshire",32,NA
"New Hampshire",35,32
"New Hampshire",24,33
"New Hampshire",NA,23
"New Hampshire",43,55
"New Hampshire",31,45
"New Hampshire",67,40
"New Hampshire",31,37
"New Hampshire",57,50
"New Hampshire",49,67
"New Hampshire",62,61
"New Hampshire",59,61
"New Hampshire",39,NA
"New Hampshire",34,38
"New Hampshire",31,53
"New Hampshire",40,45
"New Hampshire",49,37
"New Hampshire",27,71
"New Hampshire",42,66
"New Hampshire",78,52
"New Hampshire",33,NA
"New Hampshire",45,67
"New Hampshire",40,31
"New Hampshire",22,33
"New Hampshire",47,80
"New Hampshire",38,70
"New Hampshire",45,40
"New Hampshire",7,NA
"New Hampshire",58,58
"New Hampshire",55,62
"New Hampshire",63,53
"New Hampshire",NA,69
