"state","pre","post"
"California",61,NA
"California",81,70
"California",65,34
"California",42,80
"California",72,63
"California",22,73
"California",54,93
"California",47,78
"California",44,NA
"California",36,54
"California",NA,NA
"California",73,59
"California",71,NA
"California",50,56
"California",53,70
"California",26,48
"California",39,NA
"California",66,83
"California",61,64
"California",72,58
"California",43,65
"California",NA,72
"California",66,73
"California",50,66
"California",NA,81
"California",45,97
"California",NA,NA
"California",47,73
"California",39,NA
"California",48,79
"California",50,53
"California",57,38
"California",33,64
"California",74,84
"California",59,78
"California",NA,NA
"California",56,NA
"California",69,64
"California",25,86
"California",68,NA
"California",67,69
"California",NA,73
"California",56,71
"California",NA,NA
"California",47,86
"California",53,NA
"California",33,40
"California",53,58
"California",61,76
"California",64,64
"California",79,49
"California",NA,82
"California",NA,80
"California",40,49
"California",58,54
"California",NA,74
"California",52,49
"California",52,76
"California",55,64
"California",68,77
"California",42,94
"California",NA,55
"California",46,NA
"California",NA,60
"California",43,61
"California",44,84
"California",36,NA
"California",28,71
"California",75,99
"California",62,44
"California",53,41
"California",NA,87
"California",68,59
"California",64,NA
"California",65,95
"California",45,87
"California",60,88
"California",43,75
"California",55,79
"California",54,75
"California",73,72
"California",69,55
"California",60,70
"California",49,64
"California",67,79
"California",48,59
"California",67,66
"California",37,44
"California",56,75
"California",53,61
"California",23,74
"California",41,61
"California",59,84
"California",49,62
"California",91,56
"California",92,51
"California",49,84
"California",48,66
"California",66,NA
"California",35,NA
"California",69,64
"California",56,61
"California",NA,73
"California",40,79
"California",NA,26
"California",82,70
"California",50,89
"California",63,50
"California",55,97
"California",63,70
"California",66,67
"California",48,56
"California",68,73
"California",73,67
"California",41,91
"California",57,48
"California",NA,91
"California",NA,NA
"California",53,81
"California",55,96
"California",45,54
"California",60,55
"California",59,25
"California",32,71
"California",47,76
"California",NA,67
"California",78,60
"California",72,72
"California",69,86
"California",71,71
"California",39,91
"California",82,50
"California",65,56
"California",53,58
"California",57,73
"California",53,71
"California",61,63
"California",45,NA
"California",NA,72
"California",51,73
"California",30,84
"California",51,65
"California",56,59
"California",46,61
"California",55,71
"California",50,NA
"California",55,84
"California",58,62
"California",89,58
"California",54,59
"California",65,62
"California",79,50
"California",63,59
"California",53,58
"California",35,NA
"California",82,67
"California",40,61
"California",NA,70
"California",59,65
"California",50,80
"California",37,49
"California",80,49
"California",NA,NA
"California",51,64
"California",62,85
"California",72,81
"California",33,NA
"California",49,NA
"California",42,NA
"California",47,NA
"California",36,NA
"California",41,55
"California",66,55
"California",72,70
"California",44,65
"California",56,52
"California",78,NA
"California",77,NA
"California",40,NA
"California",80,NA
"California",56,56
"California",59,45
"California",49,NA
"California",67,69
"California",60,58
"California",49,70
"California",53,NA
"California",70,67
"California",56,60
"California",51,69
"California",77,32
"California",49,57
"California",68,60
"California",NA,68
"California",NA,60
"California",53,NA
"California",36,46
"California",49,76
"California",42,NA
"California",55,73
"California",84,75
"California",69,65
"California",59,97
"California",77,51
"California",53,68
"California",35,50
"California",42,62
"California",48,82
"California",77,64
"California",68,62
"California",55,71
"California",NA,52
"California",89,67
"California",34,87
"California",44,52
"California",81,65
"California",55,66
"California",55,68
"California",26,NA
"California",NA,94
"California",NA,83
"California",56,81
"California",48,NA
"California",66,47
"California",54,64
"California",41,70
"California",59,73
"California",75,NA
"California",NA,62
"California",66,72
"California",44,46
"California",30,54
"California",55,84
"California",63,56
"California",61,83
"California",35,71
"California",32,55
"California",59,NA
"California",51,87
"California",52,68
"California",63,59
"California",36,70
"California",27,76
"California",57,72
"California",57,69
"California",50,59
"California",88,45
"California",28,53
"California",72,34
"California",85,87
"California",87,50
"California",62,62
"California",86,90
"California",64,70
"California",61,NA
"California",62,78
"California",46,91
"California",45,NA
"California",54,56
"California",73,67
"California",62,82
"California",44,76
"California",68,64
"California",45,94
"California",52,NA
"California",61,89
"California",57,55
"California",40,73
"California",55,79
"California",63,35
"California",65,84
"California",43,80
"California",77,NA
"California",49,79
"California",54,68
"California",66,NA
"California",41,72
"California",48,75
"California",52,66
"California",NA,48
"California",39,69
"California",38,68
"California",41,62
"California",63,61
"California",48,67
"California",50,88
"California",57,70
"California",77,61
"California",NA,86
"California",60,58
"California",53,83
"California",62,66
"California",56,78
"California",57,68
"California",52,51
"California",67,54
"California",44,60
"California",47,57
"California",63,71
"California",39,93
"California",61,90
"California",NA,77
"California",80,50
"California",64,79
"California",72,61
"California",58,78
"California",61,NA
"California",64,74
"California",68,53
"California",52,72
"California",63,55
"California",48,59
"California",46,73
"California",56,86
"California",55,71
"California",NA,NA
"California",NA,70
"California",NA,58
"California",48,NA
"California",62,72
"California",51,66
"California",72,69
"California",52,55
"California",61,63
"California",62,91
"California",75,66
"California",70,79
"California",71,79
"California",37,77
"California",55,76
"California",43,60
"California",38,63
"California",NA,51
"California",37,87
"California",47,75
"California",73,54
"California",60,NA
"California",40,55
"California",14,64
"California",57,76
"California",46,79
"California",67,86
"California",57,73
"California",52,65
"California",57,54
"California",21,68
"California",51,84
"California",53,69
"California",44,49
"California",47,NA
"California",66,60
"California",37,72
"California",56,NA
"California",37,35
"California",68,63
"California",50,77
"California",33,35
"California",37,52
"California",62,80
"California",93,35
"California",42,88
"California",58,85
"California",30,70
"California",69,74
"California",NA,85
"California",54,76
"California",NA,54
"California",76,38
"California",54,86
"California",47,48
"California",37,96
"California",49,NA
"California",70,89
"California",37,49
"California",47,64
"California",42,84
"California",21,73
"California",62,NA
"California",58,60
"California",39,74
"California",81,86
"California",45,74
"California",NA,53
"California",NA,74
"California",40,52
"California",NA,60
"California",28,70
"California",50,72
"California",64,NA
"California",73,90
"California",67,48
"California",54,76
"California",45,NA
"California",40,82
"California",52,NA
"California",85,74
"California",NA,NA
"California",42,NA
"California",57,53
"California",42,50
"California",45,99
"California",41,69
"California",76,70
"California",44,66
"California",86,NA
"California",74,42
"California",87,63
"California",60,61
"California",47,81
"California",74,72
"California",24,69
"California",53,70
"California",41,NA
"California",46,68
"California",46,54
"California",84,93
"California",56,84
"California",NA,63
"California",67,63
"California",70,40
"California",56,45
"California",71,64
"California",51,51
"California",72,56
"California",37,70
"California",70,47
"California",59,41
"California",47,49
"California",50,68
"California",46,64
"California",NA,43
"California",49,37
"California",50,NA
"California",59,89
"California",61,80
"California",70,76
"California",91,77
"California",68,83
"California",43,73
"California",58,60
"California",NA,87
"California",39,73
"California",58,97
"California",76,80
"California",38,77
"California",80,60
"California",34,72
"California",75,76
"California",87,54
"California",44,NA
"California",67,NA
"California",NA,NA
"California",43,60
"California",34,56
"California",48,21
"California",59,90
"California",NA,33
"California",75,61
"California",22,77
"California",66,67
"California",84,51
"California",50,100
"California",72,73
"California",52,55
"California",NA,NA
"California",71,58
"California",51,79
"California",48,58
"California",40,71
"California",73,60
"California",59,75
"California",67,61
"California",38,NA
"California",68,86
"California",79,76
"California",82,68
"California",60,58
"California",NA,48
"California",61,NA
"California",59,79
"California",70,54
"California",84,50
"California",67,75
"California",38,54
"California",63,NA
"California",57,94
"California",62,NA
"California",25,63
"California",35,75
"California",51,73
"California",NA,73
"California",42,NA
"California",65,59
"California",51,89
"California",70,59
"California",77,NA
"California",38,77
"California",64,67
"California",NA,74
"California",41,72
"California",85,67
"California",NA,67
"California",69,49
"California",43,58
"California",67,83
"California",60,63
"California",39,59
"California",32,63
"California",48,81
"California",41,73
"California",53,69
"California",67,70
"California",54,85
"California",34,50
"California",67,80
"California",66,70
"California",63,60
"California",NA,66
"California",74,NA
"California",67,73
"California",44,69
"California",72,45
"California",62,86
"California",75,63
"California",41,NA
"California",52,90
"California",65,90
"California",51,NA
"California",63,48
"California",48,65
"California",72,63
"California",53,78
"California",66,75
"California",86,65
"California",46,NA
"California",77,88
"California",80,65
"California",42,70
"California",54,84
"California",23,NA
"California",73,54
"California",46,90
"California",72,80
"California",NA,54
"California",63,88
"California",NA,63
"California",53,39
"California",73,74
"California",41,NA
"California",84,56
"California",51,73
"California",56,40
"California",55,52
"California",68,81
"California",54,NA
"California",43,54
"California",34,47
"California",NA,86
"California",36,53
"California",46,71
"California",53,51
"California",64,82
"California",64,86
"California",61,67
"California",32,74
"California",40,68
"California",57,68
"California",NA,48
"California",58,56
"California",NA,NA
"California",47,72
"California",56,92
"California",45,65
"California",NA,63
"California",NA,60
"California",64,55
"California",NA,71
"California",63,85
"California",73,64
"California",NA,55
"California",88,NA
"California",54,NA
"California",55,NA
"California",46,44
"California",47,65
"California",62,80
"California",77,62
"California",46,78
"California",23,80
"California",50,55
"California",43,54
"California",55,92
"California",46,73
"California",59,89
"California",47,NA
"California",41,65
"California",41,65
"California",61,56
"California",73,76
"California",59,NA
"California",54,57
"California",44,NA
"California",62,60
"California",71,47
"California",58,38
"California",68,NA
"California",84,68
"California",63,67
"California",74,65
"California",NA,66
"California",NA,97
"California",62,53
"California",32,NA
"California",72,52
"California",59,75
"California",48,77
"California",36,62
"California",63,63
"California",19,70
"California",41,92
"California",63,77
"California",67,85
"California",NA,96
"California",37,95
"California",59,95
"California",64,58
"California",49,54
"California",49,79
"California",62,73
"California",51,49
"California",73,66
"California",54,NA
"California",59,34
"California",74,72
"California",53,NA
"California",77,47
"California",65,49
"California",51,NA
"California",75,48
"California",67,46
"California",59,98
"California",69,NA
"California",50,50
"California",66,66
"California",66,58
"California",72,NA
"California",53,77
"California",39,NA
"California",57,82
"California",NA,NA
"California",59,61
"California",42,81
"California",81,NA
"California",61,64
"California",46,84
"California",53,45
"California",60,91
"California",31,82
"California",52,85
"California",51,76
"California",58,69
"California",71,73
"California",54,NA
"California",66,27
"California",64,42
"California",70,43
"California",56,45
"California",52,74
"California",42,97
"California",NA,78
"California",65,60
"California",68,67
"California",73,NA
"California",64,60
"California",62,77
"California",60,70
"California",40,49
"California",NA,81
"California",48,80
"California",60,NA
"California",66,79
"California",22,70
"California",61,88
"California",67,31
"California",44,89
"California",48,58
"California",58,72
"California",14,67
"California",66,49
"California",66,47
"California",54,51
"California",31,65
"California",46,56
"California",48,88
"California",54,61
"California",NA,78
"California",48,64
"California",59,36
"California",45,67
"California",49,48
"California",68,79
"California",34,72
"California",NA,NA
"California",54,84
"California",NA,72
"California",44,72
"California",69,65
"California",44,71
"California",75,NA
"California",80,NA
"California",40,NA
"California",84,63
"California",98,59
"California",60,88
"California",39,NA
"California",59,82
"California",51,41
"California",75,64
"California",NA,62
"California",61,73
"California",77,73
"California",43,70
"California",45,NA
"California",53,47
"California",66,56
"California",47,NA
"California",54,58
"California",51,70
"California",76,64
"California",47,68
"California",56,61
"California",66,82
"California",58,93
"California",58,73
"California",65,84
"California",65,NA
"California",49,79
"California",70,73
"California",NA,NA
"California",47,84
"California",67,96
"California",47,56
"California",39,70
"California",78,54
"California",54,53
"California",36,82
"California",54,46
"California",67,68
"California",39,63
"California",22,54
"California",65,72
"California",53,71
"California",64,73
"California",NA,96
"California",39,76
"California",NA,77
"California",51,NA
"California",65,53
"California",62,48
"California",54,77
"California",67,37
"California",NA,77
"California",NA,78
"California",57,45
"California",45,51
"California",55,81
"California",76,79
"California",54,65
"California",42,76
"California",59,69
"California",51,56
"California",53,47
"California",45,66
"California",59,62
"California",60,NA
"California",50,59
"California",60,55
"California",52,82
"California",48,59
"California",61,82
"California",32,81
"California",35,72
"California",36,84
"California",68,70
"California",NA,50
"California",70,80
"California",74,74
"California",54,63
"California",37,55
"California",49,75
"California",64,81
"California",47,64
"California",NA,40
"California",46,66
"California",67,76
"California",60,77
"California",62,84
"California",39,NA
"California",36,65
"California",46,54
"California",64,54
"California",58,44
"California",49,76
"California",41,69
"California",NA,NA
"California",61,47
"California",47,95
"California",62,67
"California",NA,49
"California",70,68
"California",39,67
"California",NA,29
"California",34,NA
"California",61,59
"California",NA,71
"California",NA,73
"California",57,40
"California",32,NA
"California",63,73
