"state","pre","post"
"Tennessee",55,86
"Tennessee",38,44
"Tennessee",56,74
"Tennessee",40,37
"Tennessee",32,95
"Tennessee",52,94
"Tennessee",63,83
"Tennessee",71,NA
"Tennessee",42,92
"Tennessee",65,68
"Tennessee",46,74
"Tennessee",58,73
"Tennessee",NA,47
"Tennessee",67,NA
"Tennessee",59,62
"Tennessee",41,NA
"Tennessee",62,83
"Tennessee",49,53
"Tennessee",63,NA
"Tennessee",60,69
"Tennessee",NA,45
"Tennessee",NA,37
"Tennessee",40,NA
"Tennessee",84,91
"Tennessee",NA,65
"Tennessee",38,69
"Tennessee",60,NA
"Tennessee",49,66
"Tennessee",65,84
"Tennessee",44,72
"Tennessee",71,95
"Tennessee",30,NA
"Tennessee",NA,73
"Tennessee",65,NA
"Tennessee",64,NA
"Tennessee",48,55
"Tennessee",NA,88
"Tennessee",48,NA
"Tennessee",44,83
"Tennessee",37,61
"Tennessee",33,92
"Tennessee",15,66
"Tennessee",18,72
"Tennessee",64,79
"Tennessee",59,NA
"Tennessee",NA,88
"Tennessee",34,69
"Tennessee",NA,77
"Tennessee",50,66
"Tennessee",56,75
"Tennessee",26,86
"Tennessee",43,64
"Tennessee",17,NA
"Tennessee",51,69
"Tennessee",79,59
"Tennessee",49,87
"Tennessee",58,71
"Tennessee",49,75
"Tennessee",71,93
"Tennessee",56,67
"Tennessee",61,60
"Tennessee",NA,79
"Tennessee",64,NA
"Tennessee",38,86
"Tennessee",NA,82
"Tennessee",43,97
"Tennessee",44,NA
"Tennessee",60,54
"Tennessee",65,69
"Tennessee",51,NA
"Tennessee",36,NA
"Tennessee",41,67
"Tennessee",59,NA
"Tennessee",67,91
"Tennessee",54,92
"Tennessee",49,62
"Tennessee",NA,NA
"Tennessee",45,77
"Tennessee",48,79
"Tennessee",43,87
"Tennessee",65,69
"Tennessee",32,90
"Tennessee",51,74
"Tennessee",NA,NA
"Tennessee",39,76
"Tennessee",37,60
"Tennessee",51,NA
"Tennessee",45,72
"Tennessee",44,79
"Tennessee",44,74
"Tennessee",56,63
"Tennessee",30,83
"Tennessee",47,58
"Tennessee",39,NA
"Tennessee",65,76
"Tennessee",34,59
"Tennessee",24,72
"Tennessee",64,NA
"Tennessee",58,NA
"Tennessee",27,59
"Tennessee",NA,65
"Tennessee",45,57
"Tennessee",44,56
"Tennessee",65,89
"Tennessee",41,60
"Tennessee",50,100
"Tennessee",53,59
"Tennessee",35,85
"Tennessee",58,90
"Tennessee",63,NA
"Tennessee",57,79
"Tennessee",39,75
"Tennessee",45,70
"Tennessee",36,37
"Tennessee",63,87
"Tennessee",69,54
"Tennessee",36,98
"Tennessee",NA,71
"Tennessee",43,NA
"Tennessee",17,NA
"Tennessee",51,NA
"Tennessee",56,89
"Tennessee",53,NA
"Tennessee",60,82
"Tennessee",35,75
"Tennessee",31,96
"Tennessee",32,93
"Tennessee",65,71
"Tennessee",77,68
"Tennessee",45,100
"Tennessee",44,NA
"Tennessee",72,NA
"Tennessee",36,58
"Tennessee",51,78
"Tennessee",36,66
"Tennessee",NA,70
"Tennessee",40,70
"Tennessee",44,96
"Tennessee",48,53
"Tennessee",35,86
"Tennessee",43,62
"Tennessee",83,78
"Tennessee",65,82
"Tennessee",47,52
"Tennessee",61,83
"Tennessee",92,64
"Tennessee",NA,63
"Tennessee",55,91
"Tennessee",54,79
"Tennessee",30,NA
"Tennessee",69,67
"Tennessee",3,72
"Tennessee",40,64
"Tennessee",35,66
"Tennessee",59,93
"Tennessee",57,75
"Tennessee",28,NA
"Tennessee",88,58
"Tennessee",52,68
"Tennessee",61,92
"Tennessee",34,59
"Tennessee",59,86
"Tennessee",86,NA
"Tennessee",45,58
"Tennessee",60,64
"Tennessee",46,79
"Tennessee",53,NA
"Tennessee",50,98
"Tennessee",21,64
"Tennessee",62,78
"Tennessee",44,94
"Tennessee",42,86
"Tennessee",44,64
"Tennessee",20,71
"Tennessee",63,92
"Tennessee",67,81
"Tennessee",36,76
"Tennessee",NA,NA
"Tennessee",44,96
"Tennessee",36,56
"Tennessee",38,57
"Tennessee",29,90
"Tennessee",71,80
"Tennessee",68,NA
"Tennessee",30,97
"Tennessee",69,NA
"Tennessee",46,77
"Tennessee",55,63
"Tennessee",41,61
"Tennessee",48,95
"Tennessee",76,96
"Tennessee",47,NA
"Tennessee",55,NA
"Tennessee",34,71
"Tennessee",57,66
"Tennessee",47,NA
"Tennessee",30,51
"Tennessee",63,97
"Tennessee",NA,69
"Tennessee",NA,86
"Tennessee",29,59
"Tennessee",73,65
"Tennessee",41,63
"Tennessee",74,61
"Tennessee",46,59
"Tennessee",57,81
"Tennessee",48,76
"Tennessee",48,80
"Tennessee",57,NA
"Tennessee",30,NA
"Tennessee",NA,55
"Tennessee",40,65
"Tennessee",44,54
"Tennessee",25,94
"Tennessee",67,67
"Tennessee",40,NA
"Tennessee",58,66
"Tennessee",38,59
"Tennessee",46,NA
"Tennessee",52,98
"Tennessee",36,59
"Tennessee",NA,NA
"Tennessee",9,77
"Tennessee",52,82
"Tennessee",52,78
"Tennessee",41,79
"Tennessee",42,62
"Tennessee",NA,66
"Tennessee",32,89
"Tennessee",41,98
"Tennessee",10,78
"Tennessee",NA,42
"Tennessee",39,78
"Tennessee",46,63
"Tennessee",14,64
"Tennessee",66,87
"Tennessee",41,76
"Tennessee",40,63
"Tennessee",75,69
"Tennessee",50,65
"Tennessee",39,97
"Tennessee",74,63
"Tennessee",40,91
"Tennessee",52,87
"Tennessee",NA,76
"Tennessee",47,75
"Tennessee",37,NA
"Tennessee",50,91
"Tennessee",NA,86
"Tennessee",38,NA
"Tennessee",NA,53
"Tennessee",35,94
"Tennessee",61,NA
"Tennessee",45,71
"Tennessee",56,72
"Tennessee",45,68
"Tennessee",63,74
"Tennessee",52,58
"Tennessee",81,83
"Tennessee",69,NA
"Tennessee",38,64
"Tennessee",47,NA
"Tennessee",18,86
"Tennessee",53,63
"Tennessee",51,69
"Tennessee",52,72
"Tennessee",80,79
"Tennessee",63,76
"Tennessee",43,NA
"Tennessee",43,NA
"Tennessee",50,84
"Tennessee",56,NA
"Tennessee",55,96
"Tennessee",22,98
"Tennessee",45,77
"Tennessee",52,71
"Tennessee",55,57
"Tennessee",33,83
"Tennessee",48,60
"Tennessee",65,69
"Tennessee",50,64
"Tennessee",61,NA
"Tennessee",28,94
"Tennessee",30,88
"Tennessee",68,70
"Tennessee",53,65
"Tennessee",75,85
"Tennessee",52,69
"Tennessee",9,81
"Tennessee",37,71
"Tennessee",77,72
"Tennessee",83,38
"Tennessee",74,57
"Tennessee",53,68
"Tennessee",53,39
"Tennessee",47,65
"Tennessee",NA,NA
"Tennessee",49,NA
"Tennessee",34,72
"Tennessee",30,56
"Tennessee",NA,77
"Tennessee",53,99
"Tennessee",22,76
"Tennessee",75,92
"Tennessee",48,77
"Tennessee",NA,70
"Tennessee",28,52
"Tennessee",82,63
"Tennessee",NA,83
"Tennessee",42,69
"Tennessee",35,66
"Tennessee",41,81
"Tennessee",88,93
"Tennessee",43,69
"Tennessee",68,78
"Tennessee",62,59
"Tennessee",68,NA
"Tennessee",48,65
"Tennessee",36,67
"Tennessee",81,NA
"Tennessee",82,71
"Tennessee",NA,61
"Tennessee",52,67
"Tennessee",48,79
"Tennessee",17,60
"Tennessee",57,NA
"Tennessee",41,NA
"Tennessee",45,65
"Tennessee",69,57
"Tennessee",54,85
"Tennessee",25,62
"Tennessee",62,60
"Tennessee",17,81
"Tennessee",76,77
"Tennessee",52,92
"Tennessee",44,NA
"Tennessee",57,61
"Tennessee",NA,86
"Tennessee",44,95
"Tennessee",72,80
"Tennessee",52,71
"Tennessee",33,87
"Tennessee",43,70
"Tennessee",70,76
"Tennessee",43,NA
"Tennessee",48,90
"Tennessee",51,51
"Tennessee",50,60
"Tennessee",60,79
"Tennessee",43,NA
"Tennessee",60,91
"Tennessee",NA,80
"Tennessee",54,91
"Tennessee",61,73
"Tennessee",72,93
"Tennessee",41,89
"Tennessee",46,76
"Tennessee",57,78
"Tennessee",63,96
"Tennessee",53,71
"Tennessee",76,65
"Tennessee",50,53
"Tennessee",8,64
"Tennessee",55,88
"Tennessee",55,55
"Tennessee",44,80
"Tennessee",50,85
"Tennessee",32,95
"Tennessee",52,80
"Tennessee",49,86
"Tennessee",44,81
"Tennessee",23,78
"Tennessee",77,68
"Tennessee",56,61
"Tennessee",NA,70
"Tennessee",NA,78
"Tennessee",36,68
"Tennessee",85,NA
"Tennessee",34,73
"Tennessee",62,84
"Tennessee",44,92
"Tennessee",54,87
"Tennessee",NA,62
"Tennessee",NA,NA
"Tennessee",22,NA
"Tennessee",39,64
"Tennessee",66,65
"Tennessee",34,54
"Tennessee",48,NA
"Tennessee",60,NA
"Tennessee",NA,92
"Tennessee",30,89
"Tennessee",NA,NA
"Tennessee",60,NA
"Tennessee",50,68
"Tennessee",58,59
"Tennessee",59,NA
"Tennessee",43,94
"Tennessee",74,NA
"Tennessee",64,70
"Tennessee",20,83
"Tennessee",60,65
"Tennessee",45,77
"Tennessee",65,78
"Tennessee",48,53
"Tennessee",45,80
"Tennessee",44,83
"Tennessee",31,38
"Tennessee",48,83
"Tennessee",60,NA
"Tennessee",36,71
"Tennessee",28,79
"Tennessee",35,NA
"Tennessee",53,86
"Tennessee",48,82
"Tennessee",58,92
"Tennessee",55,NA
"Tennessee",66,NA
"Tennessee",52,NA
"Tennessee",52,64
"Tennessee",36,NA
"Tennessee",53,81
"Tennessee",43,81
"Tennessee",36,71
"Tennessee",15,77
"Tennessee",54,NA
"Tennessee",NA,82
"Tennessee",71,72
"Tennessee",40,49
"Tennessee",64,NA
"Tennessee",45,49
"Tennessee",54,73
"Tennessee",58,75
"Tennessee",47,77
"Tennessee",36,82
"Tennessee",59,95
"Tennessee",57,82
"Tennessee",43,73
"Tennessee",80,96
"Tennessee",38,54
"Tennessee",52,81
"Tennessee",35,74
"Tennessee",41,62
"Tennessee",75,69
"Tennessee",37,NA
"Tennessee",66,56
"Tennessee",73,NA
"Tennessee",41,NA
"Tennessee",58,79
"Tennessee",48,NA
"Tennessee",54,84
"Tennessee",52,NA
"Tennessee",27,88
"Tennessee",33,82
"Tennessee",NA,60
"Tennessee",32,81
"Tennessee",30,NA
"Tennessee",64,88
"Tennessee",40,NA
"Tennessee",64,77
"Tennessee",59,61
"Tennessee",27,81
"Tennessee",48,69
"Tennessee",67,70
"Tennessee",41,82
"Tennessee",70,82
"Tennessee",41,78
"Tennessee",57,56
"Tennessee",64,68
"Tennessee",NA,78
"Tennessee",38,82
"Tennessee",69,60
"Tennessee",62,68
"Tennessee",49,NA
"Tennessee",43,77
"Tennessee",77,89
"Tennessee",38,NA
"Tennessee",52,81
"Tennessee",50,61
"Tennessee",48,61
"Tennessee",39,58
"Tennessee",39,63
"Tennessee",59,80
"Tennessee",28,71
"Tennessee",54,55
"Tennessee",62,66
"Tennessee",NA,74
"Tennessee",46,77
"Tennessee",68,75
"Tennessee",39,63
"Tennessee",81,85
"Tennessee",40,98
"Tennessee",52,49
"Tennessee",50,NA
"Tennessee",39,79
"Tennessee",52,NA
"Tennessee",51,NA
"Tennessee",NA,94
"Tennessee",36,73
"Tennessee",48,NA
"Tennessee",53,88
"Tennessee",50,75
"Tennessee",56,81
"Tennessee",48,86
"Tennessee",33,NA
"Tennessee",80,69
"Tennessee",35,68
"Tennessee",32,98
"Tennessee",60,NA
"Tennessee",41,97
"Tennessee",51,81
"Tennessee",71,80
"Tennessee",52,67
"Tennessee",68,69
"Tennessee",43,90
"Tennessee",37,73
"Tennessee",53,71
"Tennessee",NA,90
"Tennessee",28,82
"Tennessee",62,NA
"Tennessee",60,67
"Tennessee",42,74
"Tennessee",48,94
"Tennessee",36,88
"Tennessee",60,68
"Tennessee",89,NA
"Tennessee",47,71
"Tennessee",57,64
"Tennessee",62,47
"Tennessee",23,79
"Tennessee",34,95
"Tennessee",45,68
"Tennessee",43,58
"Tennessee",43,79
"Tennessee",49,91
"Tennessee",66,83
"Tennessee",NA,62
"Tennessee",49,50
"Tennessee",NA,81
"Tennessee",42,52
"Tennessee",51,98
"Tennessee",47,73
"Tennessee",52,61
"Tennessee",NA,80
"Tennessee",35,59
"Tennessee",57,93
"Tennessee",60,69
"Tennessee",56,68
"Tennessee",61,60
"Tennessee",68,NA
"Tennessee",47,60
"Tennessee",44,99
"Tennessee",66,NA
"Tennessee",61,91
"Tennessee",55,69
"Tennessee",43,64
"Tennessee",50,NA
"Tennessee",45,85
"Tennessee",50,73
"Tennessee",58,68
"Tennessee",30,85
"Tennessee",NA,NA
"Tennessee",23,68
"Tennessee",NA,NA
"Tennessee",38,47
"Tennessee",53,83
"Tennessee",54,77
"Tennessee",38,84
"Tennessee",55,78
"Tennessee",38,74
"Tennessee",36,74
"Tennessee",63,87
"Tennessee",51,64
"Tennessee",50,43
"Tennessee",40,94
"Tennessee",59,NA
"Tennessee",43,80
"Tennessee",NA,77
"Tennessee",NA,72
"Tennessee",71,61
"Tennessee",63,NA
"Tennessee",NA,58
"Tennessee",54,57
"Tennessee",38,43
"Tennessee",61,NA
"Tennessee",81,74
"Tennessee",52,83
"Tennessee",68,67
"Tennessee",78,64
"Tennessee",25,80
"Tennessee",57,92
"Tennessee",69,NA
"Tennessee",21,62
"Tennessee",47,91
"Tennessee",49,83
"Tennessee",47,87
"Tennessee",58,63
"Tennessee",62,NA
"Tennessee",64,65
"Tennessee",48,NA
"Tennessee",39,78
"Tennessee",71,63
"Tennessee",55,72
"Tennessee",NA,58
"Tennessee",35,NA
"Tennessee",45,94
"Tennessee",51,72
"Tennessee",45,NA
"Tennessee",63,100
"Tennessee",63,98
"Tennessee",49,85
"Tennessee",50,87
"Tennessee",37,NA
"Tennessee",30,78
"Tennessee",29,72
"Tennessee",58,72
"Tennessee",53,51
"Tennessee",63,71
"Tennessee",40,65
"Tennessee",58,68
"Tennessee",47,90
"Tennessee",51,70
"Tennessee",47,NA
"Tennessee",46,57
"Tennessee",47,98
"Tennessee",48,52
"Tennessee",75,NA
"Tennessee",32,71
"Tennessee",87,73
"Tennessee",NA,88
"Tennessee",43,45
"Tennessee",75,92
"Tennessee",23,NA
"Tennessee",61,NA
"Tennessee",50,64
"Tennessee",49,97
"Tennessee",NA,64
"Tennessee",50,80
"Tennessee",78,95
"Tennessee",56,82
"Tennessee",39,NA
"Tennessee",45,74
"Tennessee",38,55
"Tennessee",48,73
"Tennessee",23,69
"Tennessee",38,66
"Tennessee",49,74
"Tennessee",88,71
"Tennessee",26,73
"Tennessee",78,64
"Tennessee",NA,89
"Tennessee",37,87
"Tennessee",30,NA
"Tennessee",28,NA
"Tennessee",32,97
"Tennessee",45,80
"Tennessee",42,78
"Tennessee",48,64
"Tennessee",85,49
"Tennessee",44,96
"Tennessee",43,65
"Tennessee",45,NA
"Tennessee",45,NA
"Tennessee",31,82
"Tennessee",66,74
"Tennessee",63,63
"Tennessee",43,71
"Tennessee",26,89
"Tennessee",73,73
"Tennessee",39,92
"Tennessee",60,64
"Tennessee",36,97
"Tennessee",52,56
"Tennessee",71,62
"Tennessee",51,85
"Tennessee",64,43
"Tennessee",38,43
"Tennessee",52,NA
"Tennessee",47,NA
"Tennessee",46,57
"Tennessee",42,97
"Tennessee",29,76
"Tennessee",80,62
"Tennessee",37,79
"Tennessee",70,78
"Tennessee",39,63
"Tennessee",35,70
"Tennessee",29,96
"Tennessee",62,63
"Tennessee",32,79
"Tennessee",46,88
"Tennessee",56,74
"Tennessee",59,88
"Tennessee",46,67
"Tennessee",35,NA
"Tennessee",72,68
"Tennessee",25,57
