"state","pre","post"
"Maryland",52,NA
"Maryland",NA,NA
"Maryland",60,53
"Maryland",36,46
"Maryland",47,66
"Maryland",60,13
"Maryland",70,57
"Maryland",64,47
"Maryland",27,NA
"Maryland",35,32
"Maryland",44,50
"Maryland",64,43
"Maryland",74,10
"Maryland",59,40
"Maryland",82,53
"Maryland",53,43
"Maryland",62,47
"Maryland",56,51
"Maryland",46,40
"Maryland",66,28
"Maryland",35,NA
"Maryland",54,55
"Maryland",74,44
"Maryland",59,40
"Maryland",51,32
"Maryland",67,50
"Maryland",65,58
"Maryland",48,63
"Maryland",65,33
"Maryland",46,39
"Maryland",41,40
"Maryland",60,52
"Maryland",33,28
"Maryland",NA,37
"Maryland",53,55
"Maryland",38,NA
"Maryland",67,38
"Maryland",60,NA
"Maryland",40,21
"Maryland",56,41
"Maryland",61,50
"Maryland",37,35
"Maryland",30,63
"Maryland",72,44
"Maryland",55,15
"Maryland",79,38
"Maryland",71,47
"Maryland",53,36
"Maryland",38,64
"Maryland",50,54
"Maryland",41,59
"Maryland",51,61
"Maryland",45,42
"Maryland",68,53
"Maryland",58,51
"Maryland",52,50
"Maryland",66,66
"Maryland",43,55
"Maryland",71,50
"Maryland",37,NA
"Maryland",41,58
"Maryland",55,40
"Maryland",62,42
"Maryland",NA,82
"Maryland",64,71
"Maryland",68,35
"Maryland",70,NA
"Maryland",47,30
"Maryland",41,63
"Maryland",36,71
"Maryland",68,32
"Maryland",37,63
"Maryland",69,28
"Maryland",49,44
"Maryland",42,NA
"Maryland",47,58
"Maryland",41,49
"Maryland",53,19
"Maryland",43,36
"Maryland",37,NA
"Maryland",43,NA
"Maryland",53,NA
"Maryland",50,65
"Maryland",72,42
"Maryland",44,36
"Maryland",56,21
"Maryland",82,55
"Maryland",72,50
"Maryland",47,36
"Maryland",72,58
"Maryland",61,51
"Maryland",51,NA
"Maryland",25,65
"Maryland",66,NA
"Maryland",60,43
"Maryland",43,56
"Maryland",56,NA
"Maryland",74,42
"Maryland",NA,42
"Maryland",62,44
"Maryland",67,22
"Maryland",46,63
"Maryland",54,65
"Maryland",NA,22
"Maryland",73,40
"Maryland",62,62
"Maryland",49,42
"Maryland",17,52
"Maryland",57,69
"Maryland",NA,NA
"Maryland",51,35
"Maryland",NA,48
"Maryland",55,NA
"Maryland",44,13
"Maryland",74,38
"Maryland",65,56
"Maryland",65,NA
"Maryland",36,57
"Maryland",NA,36
"Maryland",55,NA
"Maryland",22,NA
"Maryland",32,18
"Maryland",67,50
"Maryland",49,36
"Maryland",65,46
"Maryland",65,28
"Maryland",50,49
"Maryland",67,29
"Maryland",60,NA
"Maryland",49,22
"Maryland",56,66
"Maryland",51,51
"Maryland",NA,15
"Maryland",67,47
"Maryland",67,62
"Maryland",64,NA
"Maryland",68,49
"Maryland",61,NA
"Maryland",46,28
"Maryland",77,44
"Maryland",63,73
"Maryland",NA,40
"Maryland",88,55
"Maryland",44,45
"Maryland",NA,NA
"Maryland",38,42
"Maryland",66,35
"Maryland",52,43
"Maryland",60,39
"Maryland",47,NA
"Maryland",51,NA
"Maryland",42,30
"Maryland",68,54
"Maryland",NA,52
"Maryland",41,37
"Maryland",80,44
"Maryland",NA,65
"Maryland",38,31
"Maryland",51,30
"Maryland",61,43
"Maryland",38,51
"Maryland",47,29
"Maryland",48,57
"Maryland",61,9
"Maryland",54,NA
"Maryland",66,41
"Maryland",28,NA
"Maryland",70,46
"Maryland",49,21
"Maryland",NA,14
"Maryland",33,36
"Maryland",51,NA
"Maryland",83,4
"Maryland",56,63
"Maryland",52,21
"Maryland",52,52
"Maryland",44,44
"Maryland",67,46
"Maryland",75,NA
"Maryland",56,56
"Maryland",66,33
"Maryland",66,43
"Maryland",38,30
"Maryland",48,48
"Maryland",40,51
"Maryland",85,33
"Maryland",38,55
"Maryland",55,22
"Maryland",69,34
"Maryland",54,45
"Maryland",57,45
"Maryland",78,31
"Maryland",NA,65
"Maryland",68,40
"Maryland",NA,NA
"Maryland",43,39
"Maryland",47,47
"Maryland",39,40
"Maryland",50,41
"Maryland",50,32
"Maryland",73,NA
"Maryland",89,37
"Maryland",40,35
"Maryland",54,37
"Maryland",90,35
"Maryland",NA,47
"Maryland",43,30
"Maryland",63,NA
"Maryland",64,NA
"Maryland",52,59
"Maryland",NA,26
"Maryland",64,42
"Maryland",60,55
"Maryland",84,NA
"Maryland",46,NA
"Maryland",37,40
"Maryland",59,NA
"Maryland",24,42
"Maryland",NA,NA
"Maryland",36,40
"Maryland",65,42
"Maryland",72,24
"Maryland",39,29
"Maryland",55,48
"Maryland",62,22
"Maryland",62,NA
"Maryland",44,32
"Maryland",53,60
"Maryland",NA,44
"Maryland",68,50
"Maryland",54,45
"Maryland",57,NA
"Maryland",53,42
"Maryland",46,32
"Maryland",57,34
"Maryland",83,34
"Maryland",17,NA
"Maryland",54,39
"Maryland",58,NA
"Maryland",NA,45
"Maryland",66,54
"Maryland",61,60
"Maryland",26,47
"Maryland",50,44
"Maryland",66,29
"Maryland",60,62
"Maryland",64,63
"Maryland",76,44
"Maryland",57,NA
"Maryland",62,44
"Maryland",40,55
"Maryland",22,48
"Maryland",54,NA
"Maryland",21,27
"Maryland",41,43
"Maryland",83,51
"Maryland",44,23
"Maryland",NA,NA
"Maryland",35,55
"Maryland",65,NA
"Maryland",72,NA
"Maryland",41,19
"Maryland",NA,49
"Maryland",63,41
"Maryland",NA,51
"Maryland",63,59
"Maryland",75,NA
"Maryland",43,39
"Maryland",61,47
"Maryland",61,49
"Maryland",58,24
"Maryland",35,57
"Maryland",39,59
"Maryland",55,46
"Maryland",81,47
"Maryland",42,50
"Maryland",NA,44
"Maryland",32,74
"Maryland",45,NA
"Maryland",45,6
"Maryland",19,42
"Maryland",66,NA
"Maryland",80,NA
"Maryland",31,22
"Maryland",74,41
"Maryland",NA,31
"Maryland",66,45
"Maryland",48,NA
"Maryland",60,39
"Maryland",75,61
"Maryland",60,NA
"Maryland",56,18
"Maryland",67,NA
"Maryland",54,62
"Maryland",NA,46
"Maryland",NA,60
"Maryland",62,54
"Maryland",NA,NA
"Maryland",61,NA
"Maryland",NA,76
"Maryland",53,34
"Maryland",56,61
"Maryland",59,NA
"Maryland",72,NA
"Maryland",50,56
"Maryland",55,29
"Maryland",74,45
"Maryland",95,NA
"Maryland",50,60
"Maryland",52,35
"Maryland",44,56
"Maryland",49,NA
"Maryland",72,60
"Maryland",58,34
"Maryland",NA,66
"Maryland",63,28
"Maryland",44,51
"Maryland",48,52
"Maryland",61,NA
"Maryland",51,64
"Maryland",53,57
"Maryland",50,25
"Maryland",38,47
"Maryland",NA,NA
"Maryland",47,38
"Maryland",53,37
"Maryland",74,41
"Maryland",41,38
"Maryland",90,40
"Maryland",54,NA
"Maryland",54,NA
"Maryland",50,62
"Maryland",62,NA
"Maryland",71,42
"Maryland",58,32
"Maryland",58,55
"Maryland",29,33
"Maryland",56,41
"Maryland",71,22
"Maryland",43,31
"Maryland",35,30
"Maryland",57,33
"Maryland",60,46
"Maryland",NA,36
"Maryland",NA,NA
"Maryland",59,62
"Maryland",61,33
"Maryland",54,45
"Maryland",57,25
"Maryland",62,25
"Maryland",74,NA
"Maryland",35,40
"Maryland",47,26
"Maryland",55,17
"Maryland",32,NA
"Maryland",56,57
"Maryland",71,57
"Maryland",84,37
"Maryland",NA,25
"Maryland",NA,37
"Maryland",NA,43
"Maryland",58,39
"Maryland",48,23
"Maryland",67,NA
"Maryland",61,70
"Maryland",54,NA
"Maryland",92,55
"Maryland",79,73
"Maryland",40,57
"Maryland",68,40
"Maryland",65,37
"Maryland",51,41
"Maryland",44,31
"Maryland",56,49
"Maryland",75,NA
"Maryland",NA,40
"Maryland",51,32
"Maryland",23,22
"Maryland",46,31
"Maryland",NA,43
"Maryland",69,NA
"Maryland",55,53
"Maryland",53,52
"Maryland",64,72
"Maryland",53,38
"Maryland",45,31
"Maryland",66,26
"Maryland",66,45
"Maryland",44,NA
"Maryland",NA,NA
"Maryland",31,42
"Maryland",41,18
"Maryland",59,55
"Maryland",34,22
"Maryland",46,31
"Maryland",44,NA
"Maryland",78,17
"Maryland",70,NA
"Maryland",66,2
"Maryland",NA,55
"Maryland",70,10
"Maryland",77,49
"Maryland",76,19
"Maryland",40,50
"Maryland",53,54
"Maryland",50,NA
"Maryland",40,55
"Maryland",66,50
"Maryland",65,28
"Maryland",40,46
"Maryland",62,45
"Maryland",55,30
"Maryland",55,66
"Maryland",73,NA
"Maryland",44,NA
"Maryland",37,47
"Maryland",33,NA
"Maryland",78,11
"Maryland",49,43
"Maryland",63,59
"Maryland",34,59
"Maryland",31,NA
"Maryland",64,58
"Maryland",55,40
"Maryland",NA,60
"Maryland",38,11
"Maryland",NA,51
"Maryland",83,30
"Maryland",45,34
"Maryland",41,NA
"Maryland",41,51
"Maryland",71,33
"Maryland",NA,40
"Maryland",51,55
"Maryland",44,41
"Maryland",85,51
"Maryland",53,48
"Maryland",47,51
"Maryland",48,NA
"Maryland",71,NA
"Maryland",52,18
"Maryland",52,59
"Maryland",63,53
"Maryland",47,71
"Maryland",25,59
"Maryland",35,53
"Maryland",29,NA
"Maryland",70,45
"Maryland",52,NA
"Maryland",54,22
"Maryland",43,NA
"Maryland",36,31
"Maryland",44,28
"Maryland",44,19
"Maryland",65,60
"Maryland",NA,NA
"Maryland",54,NA
"Maryland",40,41
"Maryland",65,56
"Maryland",58,NA
"Maryland",63,NA
"Maryland",85,51
"Maryland",64,43
"Maryland",61,29
"Maryland",75,35
"Maryland",56,30
"Maryland",69,NA
"Maryland",69,NA
"Maryland",39,NA
"Maryland",42,37
"Maryland",24,34
"Maryland",48,57
"Maryland",57,NA
"Maryland",64,33
"Maryland",76,50
"Maryland",52,49
"Maryland",68,33
"Maryland",38,42
"Maryland",48,39
"Maryland",36,39
"Maryland",49,88
"Maryland",75,33
"Maryland",50,35
"Maryland",59,63
"Maryland",44,NA
"Maryland",74,57
"Maryland",49,40
"Maryland",NA,NA
"Maryland",54,46
"Maryland",26,55
"Maryland",37,65
"Maryland",42,NA
"Maryland",49,50
"Maryland",46,19
"Maryland",NA,59
"Maryland",45,78
"Maryland",68,34
"Maryland",53,68
"Maryland",69,46
"Maryland",36,NA
"Maryland",54,48
"Maryland",58,16
"Maryland",75,32
"Maryland",82,52
"Maryland",66,NA
"Maryland",57,38
"Maryland",71,66
"Maryland",62,51
"Maryland",60,65
"Maryland",65,35
"Maryland",60,54
"Maryland",54,60
"Maryland",68,44
"Maryland",35,NA
"Maryland",61,37
"Maryland",28,55
"Maryland",36,60
"Maryland",62,44
"Maryland",36,39
"Maryland",37,73
"Maryland",51,69
"Maryland",67,37
"Maryland",89,72
"Maryland",55,62
"Maryland",58,25
"Maryland",69,NA
"Maryland",73,77
"Maryland",82,36
"Maryland",62,NA
"Maryland",49,34
"Maryland",61,42
"Maryland",62,NA
"Maryland",40,51
"Maryland",72,35
"Maryland",56,5
"Maryland",80,54
"Maryland",53,46
"Maryland",76,37
"Maryland",60,42
"Maryland",59,53
"Maryland",56,56
"Maryland",64,32
"Maryland",59,42
"Maryland",NA,31
"Maryland",88,15
"Maryland",56,60
"Maryland",NA,44
"Maryland",65,NA
"Maryland",51,44
"Maryland",38,62
"Maryland",34,35
"Maryland",62,36
"Maryland",50,64
"Maryland",55,70
"Maryland",NA,72
"Maryland",65,NA
"Maryland",44,19
"Maryland",56,12
"Maryland",41,NA
"Maryland",30,49
"Maryland",54,32
"Maryland",51,40
"Maryland",55,NA
"Maryland",57,31
"Maryland",50,44
"Maryland",50,62
"Maryland",37,38
"Maryland",40,NA
"Maryland",51,35
"Maryland",49,57
"Maryland",37,36
"Maryland",48,NA
"Maryland",50,NA
"Maryland",33,NA
"Maryland",NA,29
"Maryland",31,78
"Maryland",48,32
"Maryland",37,25
"Maryland",73,36
"Maryland",59,57
"Maryland",36,55
"Maryland",67,31
"Maryland",50,42
"Maryland",59,23
"Maryland",79,32
"Maryland",54,NA
"Maryland",49,31
"Maryland",53,72
"Maryland",NA,47
"Maryland",53,NA
"Maryland",14,42
"Maryland",81,28
"Maryland",95,44
"Maryland",74,53
"Maryland",NA,NA
"Maryland",54,47
"Maryland",63,88
"Maryland",67,56
"Maryland",67,61
"Maryland",NA,64
"Maryland",NA,NA
"Maryland",50,72
"Maryland",32,29
"Maryland",55,NA
"Maryland",59,37
"Maryland",62,49
"Maryland",41,NA
"Maryland",43,NA
"Maryland",71,53
"Maryland",54,44
"Maryland",NA,NA
"Maryland",60,49
"Maryland",58,44
"Maryland",61,27
"Maryland",72,46
"Maryland",65,NA
"Maryland",60,5
"Maryland",NA,47
"Maryland",15,NA
"Maryland",38,43
"Maryland",45,32
"Maryland",67,48
"Maryland",65,40
"Maryland",44,29
"Maryland",52,27
"Maryland",60,NA
"Maryland",56,NA
"Maryland",67,43
"Maryland",NA,65
"Maryland",61,57
"Maryland",NA,NA
"Maryland",25,45
"Maryland",NA,49
"Maryland",92,56
"Maryland",39,44
"Maryland",58,17
"Maryland",23,58
"Maryland",60,NA
"Maryland",50,54
"Maryland",51,NA
"Maryland",65,45
"Maryland",74,52
"Maryland",64,32
"Maryland",53,33
"Maryland",50,46
"Maryland",55,18
"Maryland",69,33
"Maryland",41,18
"Maryland",27,64
"Maryland",52,30
"Maryland",45,49
"Maryland",59,NA
"Maryland",47,NA
"Maryland",21,42
"Maryland",45,35
"Maryland",NA,27
"Maryland",58,56
"Maryland",50,NA
"Maryland",60,43
"Maryland",41,35
"Maryland",73,26
"Maryland",53,49
"Maryland",69,NA
"Maryland",47,29
"Maryland",45,78
"Maryland",40,NA
"Maryland",59,NA
"Maryland",NA,42
"Maryland",NA,33
"Maryland",50,18
"Maryland",60,40
"Maryland",49,62
"Maryland",55,42
"Maryland",57,44
"Maryland",61,NA
"Maryland",66,44
"Maryland",41,22
"Maryland",NA,31
"Maryland",52,43
"Maryland",50,36
"Maryland",39,47
"Maryland",43,33
"Maryland",43,48
"Maryland",59,38
"Maryland",45,49
"Maryland",61,45
"Maryland",63,NA
"Maryland",19,39
"Maryland",NA,54
"Maryland",71,39
"Maryland",52,22
"Maryland",38,NA
"Maryland",75,21
"Maryland",49,42
"Maryland",53,NA
"Maryland",58,NA
"Maryland",59,40
"Maryland",54,47
"Maryland",53,59
"Maryland",73,43
"Maryland",NA,51
"Maryland",61,NA
"Maryland",82,NA
"Maryland",42,56
"Maryland",54,NA
"Maryland",57,43
"Maryland",32,NA
"Maryland",34,35
"Maryland",59,70
"Maryland",61,40
"Maryland",62,57
"Maryland",73,NA
"Maryland",53,30
"Maryland",64,30
"Maryland",68,NA
"Maryland",61,28
"Maryland",75,33
"Maryland",60,47
"Maryland",73,54
"Maryland",73,61
"Maryland",45,71
"Maryland",70,18
"Maryland",NA,NA
"Maryland",37,NA
"Maryland",58,52
"Maryland",31,51
"Maryland",59,48
"Maryland",57,45
"Maryland",56,67
"Maryland",48,48
"Maryland",45,NA
"Maryland",68,40
"Maryland",40,NA
"Maryland",63,43
"Maryland",58,32
"Maryland",80,43
"Maryland",68,50
"Maryland",53,NA
"Maryland",49,35
"Maryland",75,NA
"Maryland",43,35
"Maryland",NA,NA
"Maryland",64,25
"Maryland",30,7
"Maryland",51,NA
"Maryland",40,29
"Maryland",NA,62
"Maryland",70,40
"Maryland",59,45
"Maryland",33,61
"Maryland",50,NA
"Maryland",70,NA
"Maryland",58,17
"Maryland",NA,NA
"Maryland",NA,39
"Maryland",85,45
"Maryland",29,53
"Maryland",44,54
"Maryland",52,47
"Maryland",41,30
"Maryland",52,43
"Maryland",NA,43
"Maryland",77,58
"Maryland",75,45
"Maryland",56,15
"Maryland",62,49
"Maryland",73,37
"Maryland",52,30
"Maryland",78,NA
"Maryland",77,56
"Maryland",37,47
"Maryland",63,50
"Maryland",45,42
"Maryland",58,41
"Maryland",62,NA
"Maryland",27,38
"Maryland",73,43
"Maryland",69,69
"Maryland",42,57
"Maryland",55,61
"Maryland",77,68
"Maryland",48,NA
"Maryland",NA,25
"Maryland",80,87
"Maryland",32,61
"Maryland",65,33
"Maryland",59,32
"Maryland",43,44
"Maryland",32,29
"Maryland",64,46
"Maryland",58,41
"Maryland",44,52
"Maryland",69,40
"Maryland",63,48
"Maryland",71,27
