"state","pre","post"
"Louisiana",32,62
"Louisiana",37,62
"Louisiana",43,76
"Louisiana",52,86
"Louisiana",54,63
"Louisiana",63,28
"Louisiana",52,56
"Louisiana",67,49
"Louisiana",45,74
"Louisiana",51,42
"Louisiana",50,66
"Louisiana",41,58
"Louisiana",51,64
"Louisiana",33,66
"Louisiana",54,27
"Louisiana",63,87
"Louisiana",57,NA
"Louisiana",52,52
"Louisiana",55,NA
"Louisiana",72,66
"Louisiana",43,45
"Louisiana",47,50
"Louisiana",66,81
"Louisiana",46,60
"Louisiana",49,58
"Louisiana",71,68
"Louisiana",48,70
"Louisiana",32,77
"Louisiana",35,52
"Louisiana",51,NA
"Louisiana",34,83
"Louisiana",21,43
"Louisiana",52,67
"Louisiana",66,79
"Louisiana",48,91
"Louisiana",29,43
"Louisiana",29,56
"Louisiana",48,62
"Louisiana",38,NA
"Louisiana",33,70
"Louisiana",34,46
"Louisiana",38,77
"Louisiana",41,69
"Louisiana",38,72
"Louisiana",69,49
"Louisiana",40,74
"Louisiana",34,NA
"Louisiana",21,79
"Louisiana",62,65
"Louisiana",62,NA
"Louisiana",71,71
"Louisiana",59,NA
"Louisiana",42,71
"Louisiana",60,74
"Louisiana",52,77
"Louisiana",30,78
"Louisiana",27,74
"Louisiana",16,99
"Louisiana",49,32
"Louisiana",62,65
"Louisiana",61,NA
"Louisiana",39,73
"Louisiana",50,77
"Louisiana",27,81
"Louisiana",56,66
"Louisiana",29,NA
"Louisiana",52,67
"Louisiana",65,NA
"Louisiana",43,NA
"Louisiana",32,82
"Louisiana",47,NA
"Louisiana",55,63
"Louisiana",43,52
"Louisiana",36,59
"Louisiana",NA,NA
"Louisiana",49,52
"Louisiana",54,70
"Louisiana",77,49
"Louisiana",NA,47
"Louisiana",42,78
"Louisiana",NA,NA
"Louisiana",26,47
"Louisiana",32,68
"Louisiana",48,70
"Louisiana",24,94
"Louisiana",56,96
"Louisiana",68,49
"Louisiana",58,56
"Louisiana",28,56
"Louisiana",47,75
"Louisiana",44,46
"Louisiana",35,92
"Louisiana",34,79
"Louisiana",32,81
"Louisiana",NA,74
"Louisiana",55,60
"Louisiana",21,48
"Louisiana",44,NA
"Louisiana",27,88
"Louisiana",NA,73
"Louisiana",50,72
"Louisiana",54,72
"Louisiana",10,NA
"Louisiana",37,58
"Louisiana",38,50
"Louisiana",46,NA
"Louisiana",37,81
"Louisiana",45,NA
"Louisiana",29,66
"Louisiana",69,62
"Louisiana",36,62
"Louisiana",67,65
"Louisiana",53,61
"Louisiana",55,66
"Louisiana",54,61
"Louisiana",51,75
"Louisiana",60,68
"Louisiana",69,91
"Louisiana",48,61
"Louisiana",32,67
"Louisiana",59,NA
"Louisiana",NA,63
"Louisiana",68,80
"Louisiana",55,67
"Louisiana",46,75
"Louisiana",43,83
"Louisiana",85,59
"Louisiana",65,62
"Louisiana",60,NA
"Louisiana",48,64
"Louisiana",55,63
"Louisiana",37,NA
"Louisiana",75,74
"Louisiana",51,34
"Louisiana",NA,95
"Louisiana",57,64
"Louisiana",45,60
"Louisiana",29,52
"Louisiana",71,70
"Louisiana",NA,46
"Louisiana",39,84
"Louisiana",NA,NA
"Louisiana",NA,71
"Louisiana",37,61
"Louisiana",NA,36
"Louisiana",38,56
"Louisiana",49,61
"Louisiana",NA,64
"Louisiana",61,NA
"Louisiana",47,67
"Louisiana",79,82
"Louisiana",43,70
"Louisiana",71,78
"Louisiana",32,60
"Louisiana",52,94
"Louisiana",49,68
"Louisiana",53,76
"Louisiana",64,64
"Louisiana",53,67
"Louisiana",58,52
"Louisiana",44,41
"Louisiana",41,51
"Louisiana",60,69
"Louisiana",41,47
"Louisiana",NA,NA
"Louisiana",78,53
"Louisiana",33,41
"Louisiana",55,NA
"Louisiana",48,80
"Louisiana",37,88
"Louisiana",47,79
"Louisiana",37,NA
"Louisiana",51,60
"Louisiana",46,NA
"Louisiana",67,46
"Louisiana",48,63
"Louisiana",31,NA
"Louisiana",48,NA
"Louisiana",23,37
"Louisiana",74,94
"Louisiana",60,NA
"Louisiana",NA,66
"Louisiana",33,88
"Louisiana",24,64
"Louisiana",22,NA
"Louisiana",63,NA
"Louisiana",60,72
"Louisiana",54,70
"Louisiana",50,NA
"Louisiana",40,51
"Louisiana",32,59
"Louisiana",42,75
"Louisiana",42,63
"Louisiana",45,76
"Louisiana",59,58
"Louisiana",NA,73
"Louisiana",58,77
"Louisiana",56,66
"Louisiana",46,54
"Louisiana",38,NA
"Louisiana",38,NA
"Louisiana",44,62
"Louisiana",44,78
"Louisiana",18,67
"Louisiana",70,45
"Louisiana",45,68
"Louisiana",41,56
"Louisiana",61,75
"Louisiana",44,48
"Louisiana",51,NA
"Louisiana",37,72
"Louisiana",43,69
"Louisiana",33,NA
"Louisiana",45,58
"Louisiana",36,46
"Louisiana",47,69
"Louisiana",31,54
"Louisiana",NA,48
"Louisiana",35,68
"Louisiana",49,NA
"Louisiana",60,96
"Louisiana",NA,62
"Louisiana",35,61
"Louisiana",45,77
"Louisiana",33,91
"Louisiana",52,54
"Louisiana",77,68
"Louisiana",50,81
"Louisiana",51,53
"Louisiana",32,NA
"Louisiana",53,70
"Louisiana",52,NA
"Louisiana",42,75
"Louisiana",42,55
"Louisiana",NA,NA
"Louisiana",35,52
"Louisiana",64,82
"Louisiana",50,36
"Louisiana",44,36
"Louisiana",25,54
"Louisiana",41,80
"Louisiana",44,91
"Louisiana",54,NA
"Louisiana",73,76
"Louisiana",3,NA
"Louisiana",56,NA
"Louisiana",80,43
"Louisiana",40,57
"Louisiana",53,NA
"Louisiana",49,47
"Louisiana",30,84
"Louisiana",64,29
"Louisiana",50,66
"Louisiana",55,NA
"Louisiana",61,54
"Louisiana",NA,56
"Louisiana",24,NA
"Louisiana",29,93
"Louisiana",39,NA
"Louisiana",40,86
"Louisiana",NA,62
"Louisiana",48,73
"Louisiana",52,79
"Louisiana",51,72
"Louisiana",35,86
"Louisiana",NA,55
"Louisiana",62,70
"Louisiana",31,64
"Louisiana",34,54
"Louisiana",68,77
"Louisiana",49,78
"Louisiana",NA,NA
"Louisiana",36,44
"Louisiana",36,41
"Louisiana",NA,86
"Louisiana",33,60
"Louisiana",NA,68
"Louisiana",37,80
"Louisiana",54,NA
"Louisiana",48,68
"Louisiana",35,67
"Louisiana",22,81
"Louisiana",57,48
"Louisiana",67,78
"Louisiana",60,NA
"Louisiana",51,62
"Louisiana",41,65
"Louisiana",34,77
"Louisiana",54,NA
"Louisiana",58,NA
"Louisiana",NA,59
"Louisiana",47,64
"Louisiana",42,81
"Louisiana",40,65
"Louisiana",16,77
"Louisiana",56,48
"Louisiana",37,56
"Louisiana",58,78
"Louisiana",35,87
"Louisiana",45,58
"Louisiana",41,93
"Louisiana",25,74
"Louisiana",64,52
"Louisiana",26,84
"Louisiana",49,90
"Louisiana",46,87
"Louisiana",53,52
"Louisiana",61,88
"Louisiana",52,72
"Louisiana",42,75
"Louisiana",52,57
"Louisiana",66,69
"Louisiana",33,NA
"Louisiana",37,46
"Louisiana",60,73
"Louisiana",56,83
"Louisiana",47,58
"Louisiana",25,59
"Louisiana",40,47
"Louisiana",38,70
"Louisiana",38,60
"Louisiana",64,97
"Louisiana",58,60
"Louisiana",63,NA
"Louisiana",56,79
"Louisiana",33,76
"Louisiana",57,70
"Louisiana",63,65
"Louisiana",27,63
"Louisiana",35,79
"Louisiana",52,NA
"Louisiana",NA,62
"Louisiana",19,60
"Louisiana",38,60
"Louisiana",52,68
"Louisiana",33,43
"Louisiana",60,65
"Louisiana",27,60
"Louisiana",36,78
"Louisiana",NA,63
"Louisiana",51,65
"Louisiana",38,50
"Louisiana",33,94
"Louisiana",40,NA
"Louisiana",39,46
"Louisiana",NA,72
"Louisiana",40,61
"Louisiana",48,66
"Louisiana",46,52
"Louisiana",67,56
"Louisiana",NA,47
"Louisiana",44,48
"Louisiana",54,83
"Louisiana",30,37
"Louisiana",69,93
"Louisiana",36,90
"Louisiana",45,61
"Louisiana",37,58
"Louisiana",40,87
"Louisiana",40,32
"Louisiana",NA,79
"Louisiana",38,80
"Louisiana",49,46
"Louisiana",NA,65
"Louisiana",61,64
"Louisiana",NA,66
"Louisiana",NA,75
"Louisiana",52,71
"Louisiana",68,50
"Louisiana",53,69
"Louisiana",64,65
"Louisiana",52,66
"Louisiana",59,64
"Louisiana",31,56
"Louisiana",3,60
"Louisiana",19,89
"Louisiana",35,NA
"Louisiana",36,72
"Louisiana",50,90
"Louisiana",51,61
"Louisiana",29,44
"Louisiana",50,58
"Louisiana",38,NA
"Louisiana",41,86
"Louisiana",38,48
"Louisiana",NA,42
"Louisiana",45,34
"Louisiana",48,49
"Louisiana",56,61
"Louisiana",43,46
"Louisiana",40,49
"Louisiana",24,61
"Louisiana",26,NA
"Louisiana",57,NA
"Louisiana",30,74
"Louisiana",62,62
"Louisiana",49,61
"Louisiana",NA,84
"Louisiana",49,74
"Louisiana",47,64
"Louisiana",52,65
"Louisiana",NA,80
"Louisiana",NA,82
"Louisiana",51,NA
"Louisiana",33,97
"Louisiana",40,62
"Louisiana",34,57
"Louisiana",38,93
"Louisiana",61,62
"Louisiana",62,68
"Louisiana",38,71
"Louisiana",17,90
"Louisiana",50,52
"Louisiana",58,95
"Louisiana",37,82
"Louisiana",43,77
"Louisiana",63,59
"Louisiana",36,83
"Louisiana",27,48
"Louisiana",NA,89
"Louisiana",50,72
"Louisiana",36,77
"Louisiana",NA,39
"Louisiana",NA,47
"Louisiana",32,79
"Louisiana",38,56
"Louisiana",50,74
"Louisiana",29,76
"Louisiana",57,62
"Louisiana",44,62
"Louisiana",48,43
"Louisiana",37,67
"Louisiana",34,NA
"Louisiana",38,73
"Louisiana",44,76
"Louisiana",24,68
"Louisiana",68,68
"Louisiana",NA,62
"Louisiana",49,61
"Louisiana",62,33
"Louisiana",57,NA
"Louisiana",53,66
"Louisiana",26,34
"Louisiana",24,NA
"Louisiana",49,NA
"Louisiana",NA,67
"Louisiana",42,74
"Louisiana",31,90
"Louisiana",53,66
"Louisiana",50,59
"Louisiana",67,NA
"Louisiana",54,NA
"Louisiana",54,65
"Louisiana",32,64
"Louisiana",45,70
"Louisiana",45,65
"Louisiana",68,73
"Louisiana",NA,42
"Louisiana",NA,49
"Louisiana",46,64
"Louisiana",39,72
"Louisiana",46,75
"Louisiana",25,72
"Louisiana",36,94
"Louisiana",36,87
"Louisiana",NA,66
"Louisiana",51,63
"Louisiana",33,73
"Louisiana",38,53
"Louisiana",56,74
"Louisiana",32,53
"Louisiana",52,NA
"Louisiana",55,60
"Louisiana",73,49
"Louisiana",48,NA
"Louisiana",58,78
"Louisiana",44,65
"Louisiana",43,NA
"Louisiana",57,26
"Louisiana",41,80
"Louisiana",42,60
"Louisiana",64,61
"Louisiana",45,76
"Louisiana",59,74
"Louisiana",54,48
"Louisiana",50,NA
"Louisiana",52,60
"Louisiana",41,55
"Louisiana",54,80
"Louisiana",53,NA
"Louisiana",28,NA
"Louisiana",57,53
"Louisiana",49,NA
"Louisiana",47,38
"Louisiana",19,68
"Louisiana",NA,80
"Louisiana",68,69
"Louisiana",64,67
"Louisiana",35,67
"Louisiana",12,61
"Louisiana",65,60
"Louisiana",33,79
"Louisiana",NA,27
"Louisiana",62,70
"Louisiana",NA,89
"Louisiana",NA,71
"Louisiana",51,NA
"Louisiana",61,66
"Louisiana",30,93
"Louisiana",42,70
"Louisiana",38,73
"Louisiana",56,40
"Louisiana",69,63
"Louisiana",59,57
"Louisiana",48,58
"Louisiana",36,94
"Louisiana",19,63
"Louisiana",18,34
"Louisiana",54,76
"Louisiana",NA,93
"Louisiana",54,38
"Louisiana",44,NA
"Louisiana",67,78
"Louisiana",48,74
"Louisiana",62,51
"Louisiana",45,46
"Louisiana",45,72
"Louisiana",16,NA
"Louisiana",62,50
"Louisiana",63,82
"Louisiana",25,82
"Louisiana",60,49
"Louisiana",46,69
"Louisiana",38,61
"Louisiana",52,NA
"Louisiana",41,76
"Louisiana",52,67
"Louisiana",NA,71
"Louisiana",52,NA
"Louisiana",55,84
"Louisiana",14,NA
"Louisiana",NA,52
"Louisiana",NA,58
"Louisiana",58,56
"Louisiana",48,65
"Louisiana",63,75
"Louisiana",40,61
"Louisiana",13,43
"Louisiana",42,70
"Louisiana",53,73
"Louisiana",49,52
"Louisiana",47,69
"Louisiana",60,67
"Louisiana",46,65
"Louisiana",63,54
"Louisiana",60,67
"Louisiana",50,58
"Louisiana",NA,46
"Louisiana",38,53
"Louisiana",24,NA
"Louisiana",41,71
"Louisiana",NA,NA
"Louisiana",36,97
"Louisiana",16,92
"Louisiana",21,55
"Louisiana",32,61
"Louisiana",28,89
"Louisiana",23,67
"Louisiana",53,78
"Louisiana",31,NA
"Louisiana",38,NA
"Louisiana",49,70
"Louisiana",45,58
"Louisiana",23,76
"Louisiana",47,83
"Louisiana",46,75
"Louisiana",48,58
"Louisiana",45,90
"Louisiana",60,81
"Louisiana",47,68
"Louisiana",41,42
"Louisiana",51,76
"Louisiana",75,59
"Louisiana",42,68
"Louisiana",22,48
"Louisiana",53,33
"Louisiana",58,66
"Louisiana",47,58
"Louisiana",48,35
"Louisiana",18,NA
"Louisiana",60,NA
"Louisiana",45,63
"Louisiana",35,70
"Louisiana",49,45
"Louisiana",64,73
"Louisiana",42,77
"Louisiana",24,76
"Louisiana",53,82
"Louisiana",43,85
"Louisiana",63,64
"Louisiana",36,43
"Louisiana",52,69
"Louisiana",NA,72
"Louisiana",52,55
"Louisiana",58,94
"Louisiana",41,95
"Louisiana",44,47
"Louisiana",53,90
"Louisiana",36,70
"Louisiana",34,73
"Louisiana",32,70
"Louisiana",40,66
"Louisiana",NA,79
"Louisiana",54,50
"Louisiana",31,43
"Louisiana",75,NA
"Louisiana",15,64
"Louisiana",62,81
"Louisiana",29,62
"Louisiana",49,NA
"Louisiana",44,87
"Louisiana",43,76
"Louisiana",32,77
"Louisiana",53,62
"Louisiana",65,69
"Louisiana",NA,47
"Louisiana",60,87
"Louisiana",29,48
"Louisiana",57,74
"Louisiana",38,68
"Louisiana",46,92
"Louisiana",41,50
"Louisiana",41,63
"Louisiana",70,73
"Louisiana",NA,58
"Louisiana",44,55
"Louisiana",24,65
"Louisiana",47,61
"Louisiana",47,62
"Louisiana",64,70
"Louisiana",41,48
"Louisiana",NA,45
"Louisiana",NA,59
"Louisiana",41,57
"Louisiana",31,61
"Louisiana",70,64
"Louisiana",39,68
"Louisiana",NA,85
"Louisiana",NA,63
"Louisiana",56,90
"Louisiana",NA,92
"Louisiana",53,65
"Louisiana",51,58
"Louisiana",44,42
"Louisiana",42,54
"Louisiana",66,NA
"Louisiana",52,92
"Louisiana",26,72
"Louisiana",45,88
"Louisiana",46,57
"Louisiana",48,72
"Louisiana",47,69
"Louisiana",33,50
"Louisiana",50,NA
"Louisiana",58,52
"Louisiana",NA,61
"Louisiana",30,59
"Louisiana",64,56
"Louisiana",56,92
"Louisiana",25,63
"Louisiana",48,58
"Louisiana",64,63
"Louisiana",25,66
"Louisiana",NA,56
"Louisiana",30,55
"Louisiana",47,66
"Louisiana",39,70
"Louisiana",32,71
"Louisiana",38,64
"Louisiana",NA,NA
"Louisiana",16,60
"Louisiana",28,53
"Louisiana",22,66
"Louisiana",51,61
"Louisiana",11,NA
"Louisiana",52,55
"Louisiana",44,NA
"Louisiana",9,47
"Louisiana",54,63
"Louisiana",49,52
"Louisiana",48,78
"Louisiana",37,67
"Louisiana",39,63
"Louisiana",73,59
"Louisiana",52,NA
"Louisiana",74,59
"Louisiana",68,52
"Louisiana",NA,79
"Louisiana",29,53
"Louisiana",NA,94
"Louisiana",NA,79
"Louisiana",37,71
"Louisiana",29,74
"Louisiana",NA,65
"Louisiana",54,68
"Louisiana",28,53
"Louisiana",32,87
"Louisiana",25,68
"Louisiana",50,60
"Louisiana",61,53
"Louisiana",39,57
"Louisiana",NA,60
"Louisiana",29,51
"Louisiana",25,NA
"Louisiana",33,47
"Louisiana",16,87
"Louisiana",34,76
"Louisiana",63,58
"Louisiana",39,77
"Louisiana",50,50
"Louisiana",NA,46
"Louisiana",37,69
"Louisiana",52,NA
"Louisiana",61,55
"Louisiana",56,NA
"Louisiana",34,65
"Louisiana",49,61
"Louisiana",21,68
"Louisiana",35,76
"Louisiana",24,60
"Louisiana",40,46
"Louisiana",84,63
"Louisiana",24,NA
"Louisiana",34,72
"Louisiana",48,NA
"Louisiana",47,75
"Louisiana",61,82
"Louisiana",53,71
"Louisiana",65,NA
"Louisiana",61,77
"Louisiana",44,46
"Louisiana",59,59
"Louisiana",NA,63
"Louisiana",67,58
"Louisiana",29,NA
"Louisiana",72,65
"Louisiana",NA,70
"Louisiana",48,NA
"Louisiana",45,80
"Louisiana",38,NA
"Louisiana",NA,47
"Louisiana",43,79
"Louisiana",64,NA
"Louisiana",43,NA
"Louisiana",34,76
"Louisiana",32,57
"Louisiana",19,40
"Louisiana",NA,54
"Louisiana",51,65
"Louisiana",46,40
"Louisiana",36,67
"Louisiana",25,71
"Louisiana",58,60
"Louisiana",51,77
"Louisiana",50,91
"Louisiana",29,48
"Louisiana",30,76
"Louisiana",27,65
"Louisiana",50,56
"Louisiana",55,76
"Louisiana",28,70
"Louisiana",50,79
"Louisiana",35,45
"Louisiana",61,95
"Louisiana",53,62
"Louisiana",48,76
"Louisiana",55,NA
"Louisiana",42,80
"Louisiana",49,45
"Louisiana",29,78
"Louisiana",17,40
"Louisiana",NA,71
"Louisiana",32,70
"Louisiana",55,53
"Louisiana",34,81
"Louisiana",46,75
"Louisiana",55,80
"Louisiana",13,NA
"Louisiana",24,NA
"Louisiana",25,NA
"Louisiana",56,58
"Louisiana",65,80
"Louisiana",54,82
"Louisiana",50,NA
"Louisiana",44,64
"Louisiana",46,42
"Louisiana",31,27
"Louisiana",48,84
"Louisiana",40,NA
"Louisiana",NA,75
"Louisiana",56,NA
"Louisiana",57,NA
"Louisiana",53,55
"Louisiana",36,67
"Louisiana",29,65
"Louisiana",76,47
"Louisiana",NA,57
"Louisiana",48,84
"Louisiana",6,69
"Louisiana",45,NA
"Louisiana",43,76
"Louisiana",67,65
"Louisiana",46,53
"Louisiana",51,76
"Louisiana",52,NA
"Louisiana",NA,62
"Louisiana",42,71
"Louisiana",40,65
"Louisiana",42,81
"Louisiana",45,58
"Louisiana",NA,64
"Louisiana",60,59
"Louisiana",33,58
"Louisiana",NA,87
"Louisiana",69,98
"Louisiana",48,73
"Louisiana",28,65
"Louisiana",26,92
"Louisiana",69,NA
"Louisiana",NA,NA
"Louisiana",47,69
"Louisiana",71,74
"Louisiana",52,83
"Louisiana",46,53
"Louisiana",23,40
"Louisiana",67,50
"Louisiana",72,NA
"Louisiana",80,65
"Louisiana",43,80
"Louisiana",47,47
"Louisiana",58,NA
"Louisiana",60,63
"Louisiana",53,99
"Louisiana",NA,NA
"Louisiana",65,96
"Louisiana",55,34
"Louisiana",54,52
"Louisiana",60,58
"Louisiana",48,NA
"Louisiana",66,71
"Louisiana",63,80
"Louisiana",54,NA
"Louisiana",55,79
"Louisiana",25,52
"Louisiana",40,95
"Louisiana",74,54
"Louisiana",10,NA
"Louisiana",NA,71
"Louisiana",33,78
"Louisiana",42,78
"Louisiana",28,61
"Louisiana",40,53
"Louisiana",46,57
"Louisiana",47,65
"Louisiana",NA,40
"Louisiana",44,66
"Louisiana",41,70
"Louisiana",55,71
"Louisiana",46,62
"Louisiana",22,95
"Louisiana",48,53
"Louisiana",20,57
"Louisiana",NA,NA
