"state","pre","post"
"New Jersey",47,97
"New Jersey",29,42
"New Jersey",44,NA
"New Jersey",65,70
"New Jersey",70,67
"New Jersey",82,56
"New Jersey",79,100
"New Jersey",62,NA
"New Jersey",39,NA
"New Jersey",54,NA
"New Jersey",37,69
"New Jersey",65,NA
"New Jersey",55,NA
"New Jersey",90,75
"New Jersey",71,NA
"New Jersey",63,67
"New Jersey",63,78
"New Jersey",40,86
"New Jersey",33,81
"New Jersey",53,NA
"New Jersey",NA,73
"New Jersey",NA,59
"New Jersey",62,59
"New Jersey",78,75
"New Jersey",96,90
"New Jersey",37,78
"New Jersey",41,NA
"New Jersey",43,95
"New Jersey",55,91
"New Jersey",NA,57
"New Jersey",45,84
"New Jersey",80,99
"New Jersey",71,69
"New Jersey",43,89
"New Jersey",47,67
"New Jersey",46,99
"New Jersey",44,77
"New Jersey",27,71
"New Jersey",35,56
"New Jersey",54,73
"New Jersey",64,87
"New Jersey",69,87
"New Jersey",55,NA
"New Jersey",55,63
"New Jersey",38,71
"New Jersey",65,58
"New Jersey",85,69
"New Jersey",41,51
"New Jersey",65,60
"New Jersey",70,NA
"New Jersey",90,NA
"New Jersey",76,92
"New Jersey",68,93
"New Jersey",64,78
"New Jersey",59,93
"New Jersey",62,66
"New Jersey",64,74
"New Jersey",72,76
"New Jersey",45,54
"New Jersey",23,72
"New Jersey",50,NA
"New Jersey",64,98
"New Jersey",52,63
"New Jersey",62,77
"New Jersey",69,84
"New Jersey",51,NA
"New Jersey",66,66
"New Jersey",41,84
"New Jersey",55,71
"New Jersey",55,69
"New Jersey",NA,91
"New Jersey",46,82
"New Jersey",41,NA
"New Jersey",75,63
"New Jersey",43,NA
"New Jersey",56,62
"New Jersey",84,70
"New Jersey",NA,83
"New Jersey",53,82
"New Jersey",65,84
"New Jersey",59,73
"New Jersey",53,NA
"New Jersey",NA,53
"New Jersey",68,NA
"New Jersey",78,74
"New Jersey",68,77
"New Jersey",81,NA
"New Jersey",NA,NA
"New Jersey",41,57
"New Jersey",58,NA
"New Jersey",68,84
"New Jersey",53,NA
"New Jersey",71,51
"New Jersey",45,97
"New Jersey",63,NA
"New Jersey",59,NA
"New Jersey",47,82
"New Jersey",55,77
"New Jersey",47,99
"New Jersey",46,67
"New Jersey",27,64
"New Jersey",73,NA
"New Jersey",51,87
"New Jersey",45,NA
"New Jersey",64,99
"New Jersey",63,72
"New Jersey",76,68
"New Jersey",74,62
"New Jersey",73,80
"New Jersey",70,81
"New Jersey",75,100
"New Jersey",68,76
"New Jersey",48,66
"New Jersey",53,74
"New Jersey",61,69
"New Jersey",56,77
"New Jersey",49,69
"New Jersey",14,72
"New Jersey",33,75
"New Jersey",NA,85
"New Jersey",70,64
"New Jersey",52,78
"New Jersey",70,65
"New Jersey",55,NA
"New Jersey",49,79
"New Jersey",71,70
"New Jersey",71,NA
"New Jersey",64,36
"New Jersey",NA,80
"New Jersey",62,63
"New Jersey",64,55
"New Jersey",73,NA
"New Jersey",67,NA
"New Jersey",58,73
"New Jersey",42,77
"New Jersey",23,95
"New Jersey",63,59
"New Jersey",54,56
"New Jersey",32,87
"New Jersey",25,94
"New Jersey",69,68
"New Jersey",54,63
"New Jersey",NA,NA
"New Jersey",54,71
"New Jersey",57,47
"New Jersey",53,NA
"New Jersey",52,98
"New Jersey",75,71
"New Jersey",NA,77
"New Jersey",50,80
"New Jersey",74,66
"New Jersey",52,NA
"New Jersey",78,66
"New Jersey",73,53
"New Jersey",34,60
"New Jersey",45,79
"New Jersey",72,44
"New Jersey",61,99
"New Jersey",NA,NA
"New Jersey",51,NA
"New Jersey",63,55
"New Jersey",54,89
"New Jersey",42,83
"New Jersey",68,52
"New Jersey",46,59
"New Jersey",56,88
"New Jersey",48,92
"New Jersey",47,84
"New Jersey",58,70
"New Jersey",NA,58
"New Jersey",67,NA
"New Jersey",NA,60
"New Jersey",58,66
"New Jersey",54,97
"New Jersey",54,85
"New Jersey",67,67
"New Jersey",NA,76
"New Jersey",72,68
"New Jersey",35,NA
"New Jersey",77,87
"New Jersey",NA,64
"New Jersey",68,56
"New Jersey",85,82
"New Jersey",77,75
"New Jersey",NA,67
"New Jersey",73,62
"New Jersey",53,63
"New Jersey",39,78
"New Jersey",54,67
"New Jersey",49,57
"New Jersey",79,34
"New Jersey",51,88
"New Jersey",49,67
"New Jersey",86,NA
"New Jersey",62,NA
"New Jersey",51,80
"New Jersey",63,73
"New Jersey",58,88
"New Jersey",62,97
"New Jersey",64,51
"New Jersey",48,71
"New Jersey",58,92
"New Jersey",79,71
"New Jersey",63,NA
"New Jersey",66,55
"New Jersey",19,66
"New Jersey",48,68
"New Jersey",71,59
"New Jersey",43,68
"New Jersey",70,67
"New Jersey",29,65
"New Jersey",51,91
"New Jersey",41,76
"New Jersey",62,89
"New Jersey",70,75
"New Jersey",63,72
"New Jersey",70,77
"New Jersey",29,89
"New Jersey",41,83
"New Jersey",53,60
"New Jersey",54,NA
"New Jersey",68,75
"New Jersey",44,66
"New Jersey",85,64
"New Jersey",39,NA
"New Jersey",51,84
"New Jersey",57,87
"New Jersey",64,69
"New Jersey",58,72
"New Jersey",59,90
"New Jersey",74,NA
"New Jersey",46,78
"New Jersey",61,79
"New Jersey",53,86
"New Jersey",NA,76
"New Jersey",49,83
"New Jersey",69,52
"New Jersey",66,NA
"New Jersey",59,51
"New Jersey",46,84
"New Jersey",58,NA
"New Jersey",65,NA
"New Jersey",40,59
"New Jersey",48,89
"New Jersey",49,58
"New Jersey",53,93
"New Jersey",53,NA
"New Jersey",66,64
"New Jersey",NA,65
"New Jersey",50,88
"New Jersey",53,64
"New Jersey",63,NA
"New Jersey",73,100
"New Jersey",70,95
"New Jersey",NA,61
"New Jersey",68,79
"New Jersey",71,NA
"New Jersey",75,85
"New Jersey",65,79
"New Jersey",48,NA
"New Jersey",66,NA
"New Jersey",75,66
"New Jersey",68,89
"New Jersey",35,77
"New Jersey",66,80
"New Jersey",43,NA
"New Jersey",67,73
"New Jersey",71,NA
"New Jersey",52,80
"New Jersey",38,77
"New Jersey",67,78
"New Jersey",67,93
"New Jersey",NA,NA
"New Jersey",55,79
"New Jersey",50,72
"New Jersey",65,NA
"New Jersey",60,67
"New Jersey",60,88
"New Jersey",40,NA
"New Jersey",82,80
"New Jersey",58,83
"New Jersey",55,77
"New Jersey",76,78
"New Jersey",38,98
"New Jersey",31,66
"New Jersey",60,97
"New Jersey",47,66
"New Jersey",53,56
"New Jersey",NA,92
"New Jersey",74,NA
"New Jersey",75,79
"New Jersey",86,89
"New Jersey",36,94
"New Jersey",62,58
"New Jersey",52,85
"New Jersey",40,53
"New Jersey",58,77
"New Jersey",NA,78
"New Jersey",75,70
"New Jersey",49,46
"New Jersey",55,58
"New Jersey",27,87
"New Jersey",61,70
"New Jersey",52,85
"New Jersey",NA,43
"New Jersey",45,49
"New Jersey",66,83
"New Jersey",39,84
"New Jersey",81,95
"New Jersey",63,NA
"New Jersey",85,53
"New Jersey",61,95
"New Jersey",60,88
"New Jersey",92,NA
"New Jersey",46,72
"New Jersey",57,81
"New Jersey",86,54
"New Jersey",55,95
"New Jersey",NA,51
"New Jersey",40,89
"New Jersey",36,57
"New Jersey",53,71
"New Jersey",67,61
"New Jersey",64,72
"New Jersey",76,69
"New Jersey",86,98
"New Jersey",56,91
"New Jersey",35,62
"New Jersey",65,70
"New Jersey",69,62
"New Jersey",44,79
"New Jersey",45,70
"New Jersey",75,84
"New Jersey",62,60
"New Jersey",51,NA
"New Jersey",40,87
"New Jersey",27,85
"New Jersey",44,92
"New Jersey",64,87
"New Jersey",52,77
"New Jersey",42,NA
"New Jersey",46,69
"New Jersey",80,92
"New Jersey",72,NA
"New Jersey",60,76
"New Jersey",87,80
"New Jersey",47,53
"New Jersey",80,90
"New Jersey",69,90
"New Jersey",80,NA
"New Jersey",58,87
"New Jersey",47,67
"New Jersey",68,71
"New Jersey",53,NA
"New Jersey",58,88
"New Jersey",39,89
"New Jersey",51,83
"New Jersey",60,86
"New Jersey",44,68
"New Jersey",80,NA
"New Jersey",80,85
"New Jersey",61,57
"New Jersey",58,NA
"New Jersey",64,60
"New Jersey",68,82
"New Jersey",44,NA
"New Jersey",56,NA
"New Jersey",50,87
"New Jersey",79,60
"New Jersey",55,87
"New Jersey",72,NA
"New Jersey",57,90
"New Jersey",57,NA
"New Jersey",25,70
"New Jersey",65,61
"New Jersey",51,74
"New Jersey",59,NA
"New Jersey",NA,NA
"New Jersey",44,94
"New Jersey",53,76
"New Jersey",52,NA
"New Jersey",60,70
"New Jersey",56,80
"New Jersey",55,NA
"New Jersey",47,89
"New Jersey",63,73
"New Jersey",70,48
"New Jersey",58,NA
"New Jersey",58,78
"New Jersey",32,62
"New Jersey",62,65
"New Jersey",80,62
"New Jersey",64,83
"New Jersey",94,81
"New Jersey",56,64
"New Jersey",84,68
"New Jersey",31,98
"New Jersey",63,81
"New Jersey",60,50
"New Jersey",51,NA
"New Jersey",62,75
"New Jersey",43,NA
"New Jersey",34,67
"New Jersey",54,83
"New Jersey",41,60
"New Jersey",55,77
"New Jersey",46,80
"New Jersey",64,52
"New Jersey",NA,62
"New Jersey",59,71
"New Jersey",53,93
"New Jersey",72,67
"New Jersey",45,88
"New Jersey",86,82
"New Jersey",68,52
"New Jersey",82,88
"New Jersey",56,79
"New Jersey",71,96
"New Jersey",55,67
"New Jersey",58,76
"New Jersey",21,69
"New Jersey",54,71
"New Jersey",81,NA
"New Jersey",90,68
"New Jersey",71,NA
"New Jersey",NA,76
"New Jersey",56,58
"New Jersey",75,44
"New Jersey",61,NA
"New Jersey",58,88
"New Jersey",44,68
"New Jersey",50,87
"New Jersey",56,86
"New Jersey",34,76
"New Jersey",67,72
"New Jersey",66,83
"New Jersey",49,64
"New Jersey",28,80
"New Jersey",78,95
"New Jersey",69,67
"New Jersey",NA,88
"New Jersey",59,NA
"New Jersey",41,NA
"New Jersey",43,83
"New Jersey",55,NA
"New Jersey",56,54
"New Jersey",41,63
"New Jersey",66,93
"New Jersey",NA,78
"New Jersey",60,NA
"New Jersey",65,75
"New Jersey",86,90
"New Jersey",55,72
"New Jersey",74,76
"New Jersey",75,76
"New Jersey",43,78
"New Jersey",87,77
"New Jersey",42,73
"New Jersey",82,62
"New Jersey",72,74
"New Jersey",68,62
"New Jersey",52,75
"New Jersey",41,78
"New Jersey",34,75
"New Jersey",54,56
"New Jersey",72,NA
"New Jersey",57,72
"New Jersey",62,92
"New Jersey",29,65
"New Jersey",62,94
"New Jersey",38,48
"New Jersey",45,87
"New Jersey",88,78
"New Jersey",62,62
"New Jersey",61,70
"New Jersey",73,NA
"New Jersey",63,77
"New Jersey",72,86
"New Jersey",NA,76
"New Jersey",41,73
"New Jersey",74,NA
"New Jersey",66,69
"New Jersey",51,77
"New Jersey",NA,75
"New Jersey",28,63
"New Jersey",64,63
"New Jersey",46,75
"New Jersey",33,NA
"New Jersey",47,58
"New Jersey",59,NA
"New Jersey",45,66
"New Jersey",NA,73
"New Jersey",51,NA
"New Jersey",NA,86
"New Jersey",NA,34
"New Jersey",NA,NA
"New Jersey",74,NA
"New Jersey",54,94
"New Jersey",38,62
"New Jersey",70,73
"New Jersey",48,82
"New Jersey",41,58
"New Jersey",51,65
"New Jersey",87,89
"New Jersey",74,62
"New Jersey",29,72
"New Jersey",53,NA
"New Jersey",31,81
"New Jersey",43,51
"New Jersey",NA,56
"New Jersey",40,NA
"New Jersey",55,52
"New Jersey",57,NA
"New Jersey",65,53
"New Jersey",53,NA
"New Jersey",NA,58
"New Jersey",61,73
"New Jersey",73,72
"New Jersey",68,86
"New Jersey",NA,67
"New Jersey",48,91
"New Jersey",49,NA
"New Jersey",49,NA
"New Jersey",67,NA
"New Jersey",83,NA
"New Jersey",65,91
"New Jersey",32,86
"New Jersey",52,84
"New Jersey",NA,56
"New Jersey",57,85
"New Jersey",78,83
"New Jersey",62,82
"New Jersey",55,66
"New Jersey",73,NA
"New Jersey",68,NA
"New Jersey",53,59
"New Jersey",50,63
"New Jersey",40,76
"New Jersey",43,70
"New Jersey",62,68
"New Jersey",56,75
"New Jersey",NA,NA
"New Jersey",61,70
"New Jersey",93,91
"New Jersey",43,NA
"New Jersey",53,92
"New Jersey",54,99
"New Jersey",67,76
"New Jersey",22,70
"New Jersey",38,NA
"New Jersey",33,76
"New Jersey",76,NA
"New Jersey",NA,77
"New Jersey",54,73
"New Jersey",69,74
"New Jersey",14,NA
"New Jersey",61,51
"New Jersey",82,49
"New Jersey",59,88
"New Jersey",NA,83
"New Jersey",52,NA
"New Jersey",NA,67
"New Jersey",49,85
"New Jersey",76,100
"New Jersey",63,NA
"New Jersey",NA,85
"New Jersey",58,67
"New Jersey",54,49
"New Jersey",64,62
"New Jersey",63,60
"New Jersey",NA,74
"New Jersey",79,70
"New Jersey",72,98
"New Jersey",96,87
"New Jersey",51,66
"New Jersey",59,61
"New Jersey",25,94
"New Jersey",47,91
"New Jersey",50,62
"New Jersey",44,64
"New Jersey",45,96
"New Jersey",73,85
"New Jersey",61,NA
"New Jersey",NA,65
"New Jersey",72,74
"New Jersey",60,92
"New Jersey",74,98
"New Jersey",60,81
"New Jersey",60,NA
"New Jersey",64,NA
"New Jersey",58,NA
"New Jersey",NA,98
"New Jersey",42,NA
"New Jersey",48,88
"New Jersey",93,NA
"New Jersey",58,75
"New Jersey",51,78
"New Jersey",34,87
"New Jersey",33,NA
"New Jersey",74,96
"New Jersey",49,90
"New Jersey",48,88
"New Jersey",NA,94
"New Jersey",78,65
"New Jersey",56,NA
"New Jersey",92,95
"New Jersey",70,52
"New Jersey",45,NA
"New Jersey",80,76
"New Jersey",47,70
"New Jersey",NA,98
"New Jersey",46,58
"New Jersey",80,93
"New Jersey",47,87
"New Jersey",70,48
"New Jersey",79,91
"New Jersey",47,63
"New Jersey",92,70
"New Jersey",88,NA
"New Jersey",51,NA
"New Jersey",55,72
"New Jersey",57,62
"New Jersey",51,78
"New Jersey",59,85
"New Jersey",37,62
"New Jersey",53,74
"New Jersey",78,56
"New Jersey",76,94
"New Jersey",46,56
"New Jersey",56,87
"New Jersey",62,97
"New Jersey",54,74
"New Jersey",61,87
"New Jersey",33,59
"New Jersey",70,52
"New Jersey",42,90
"New Jersey",66,88
"New Jersey",19,91
"New Jersey",67,84
"New Jersey",30,NA
"New Jersey",49,NA
"New Jersey",58,NA
"New Jersey",NA,54
"New Jersey",NA,58
"New Jersey",69,53
"New Jersey",60,72
"New Jersey",38,69
"New Jersey",99,70
"New Jersey",53,82
"New Jersey",NA,NA
"New Jersey",82,70
"New Jersey",49,71
"New Jersey",NA,70
"New Jersey",66,78
"New Jersey",62,50
"New Jersey",41,86
"New Jersey",61,NA
"New Jersey",75,51
"New Jersey",49,NA
"New Jersey",69,NA
"New Jersey",60,84
"New Jersey",51,91
"New Jersey",39,NA
"New Jersey",67,88
"New Jersey",42,NA
"New Jersey",50,79
"New Jersey",25,59
"New Jersey",62,84
"New Jersey",93,93
"New Jersey",62,79
"New Jersey",35,89
"New Jersey",51,66
"New Jersey",NA,85
"New Jersey",NA,NA
"New Jersey",46,70
"New Jersey",76,93
"New Jersey",81,86
"New Jersey",59,52
"New Jersey",66,71
"New Jersey",64,84
"New Jersey",47,NA
"New Jersey",69,79
"New Jersey",63,51
"New Jersey",56,78
"New Jersey",62,NA
"New Jersey",53,72
"New Jersey",85,82
"New Jersey",67,90
"New Jersey",52,88
"New Jersey",84,70
"New Jersey",36,NA
"New Jersey",66,77
"New Jersey",63,60
"New Jersey",61,92
"New Jersey",81,96
"New Jersey",59,NA
"New Jersey",67,NA
"New Jersey",68,87
"New Jersey",56,72
"New Jersey",60,50
"New Jersey",75,55
"New Jersey",60,68
"New Jersey",NA,NA
"New Jersey",69,62
"New Jersey",58,90
"New Jersey",60,61
"New Jersey",89,90
"New Jersey",70,65
"New Jersey",41,77
"New Jersey",31,89
"New Jersey",49,93
"New Jersey",58,56
"New Jersey",49,72
"New Jersey",49,NA
"New Jersey",74,53
"New Jersey",49,63
"New Jersey",51,94
"New Jersey",53,78
"New Jersey",58,83
"New Jersey",69,NA
"New Jersey",50,65
"New Jersey",59,81
"New Jersey",48,81
"New Jersey",74,NA
"New Jersey",68,63
"New Jersey",65,79
"New Jersey",51,98
"New Jersey",45,74
"New Jersey",57,87
"New Jersey",43,57
"New Jersey",68,70
"New Jersey",NA,NA
"New Jersey",41,NA
"New Jersey",49,76
"New Jersey",83,65
"New Jersey",31,83
"New Jersey",39,75
"New Jersey",47,98
"New Jersey",50,NA
"New Jersey",57,85
"New Jersey",31,94
"New Jersey",61,81
"New Jersey",67,87
"New Jersey",NA,58
"New Jersey",49,67
"New Jersey",78,60
"New Jersey",79,95
"New Jersey",35,NA
"New Jersey",55,NA
"New Jersey",NA,NA
"New Jersey",56,74
"New Jersey",61,70
"New Jersey",41,NA
"New Jersey",NA,71
"New Jersey",67,63
"New Jersey",46,NA
"New Jersey",52,60
"New Jersey",69,75
"New Jersey",68,76
"New Jersey",66,66
"New Jersey",58,76
"New Jersey",NA,58
"New Jersey",66,61
"New Jersey",65,84
"New Jersey",64,90
"New Jersey",43,81
"New Jersey",55,81
"New Jersey",50,NA
"New Jersey",80,85
"New Jersey",33,NA
"New Jersey",62,84
"New Jersey",39,60
"New Jersey",70,63
"New Jersey",41,75
"New Jersey",54,87
"New Jersey",60,96
"New Jersey",NA,91
"New Jersey",42,48
"New Jersey",67,62
"New Jersey",53,59
"New Jersey",82,NA
"New Jersey",44,84
"New Jersey",44,69
"New Jersey",NA,70
"New Jersey",44,80
"New Jersey",49,85
"New Jersey",57,76
"New Jersey",47,NA
"New Jersey",50,72
"New Jersey",64,67
"New Jersey",59,77
"New Jersey",62,84
"New Jersey",NA,70
"New Jersey",51,66
"New Jersey",79,90
"New Jersey",71,86
"New Jersey",93,NA
"New Jersey",54,92
"New Jersey",59,61
"New Jersey",59,87
"New Jersey",74,77
"New Jersey",60,85
"New Jersey",73,54
"New Jersey",55,89
"New Jersey",58,85
"New Jersey",56,59
"New Jersey",53,NA
"New Jersey",42,93
"New Jersey",72,87
"New Jersey",NA,51
"New Jersey",54,69
"New Jersey",52,80
"New Jersey",NA,67
"New Jersey",55,50
"New Jersey",57,81
"New Jersey",42,64
"New Jersey",75,71
"New Jersey",65,NA
"New Jersey",72,93
"New Jersey",51,54
"New Jersey",52,NA
"New Jersey",49,95
"New Jersey",57,NA
"New Jersey",56,54
"New Jersey",49,62
"New Jersey",88,77
"New Jersey",48,75
"New Jersey",48,86
"New Jersey",67,59
"New Jersey",59,91
"New Jersey",NA,80
"New Jersey",29,72
"New Jersey",45,68
"New Jersey",57,68
"New Jersey",61,NA
"New Jersey",49,91
"New Jersey",49,56
"New Jersey",52,92
"New Jersey",59,NA
"New Jersey",75,62
"New Jersey",33,NA
