"state","pre","post"
"Rhode Island",31,NA
"Rhode Island",33,37
"Rhode Island",50,33
"Rhode Island",53,59
"Rhode Island",59,42
"Rhode Island",44,47
"Rhode Island",69,NA
"Rhode Island",49,75
"Rhode Island",64,35
"Rhode Island",NA,49
"Rhode Island",40,61
"Rhode Island",58,76
"Rhode Island",68,NA
"Rhode Island",53,60
"Rhode Island",60,NA
"Rhode Island",52,NA
"Rhode Island",NA,60
"Rhode Island",NA,40
"Rhode Island",62,NA
"Rhode Island",63,40
"Rhode Island",40,58
"Rhode Island",72,53
"Rhode Island",40,NA
"Rhode Island",49,45
"Rhode Island",23,46
"Rhode Island",59,44
"Rhode Island",56,NA
"Rhode Island",60,61
"Rhode Island",41,59
"Rhode Island",51,32
"Rhode Island",70,47
"Rhode Island",52,32
"Rhode Island",53,58
"Rhode Island",65,77
"Rhode Island",62,77
"Rhode Island",42,56
"Rhode Island",19,33
"Rhode Island",37,50
"Rhode Island",64,37
"Rhode Island",25,57
"Rhode Island",50,46
"Rhode Island",83,NA
"Rhode Island",45,62
"Rhode Island",NA,50
"Rhode Island",60,40
"Rhode Island",40,34
"Rhode Island",67,39
"Rhode Island",57,39
"Rhode Island",64,51
"Rhode Island",68,27
"Rhode Island",54,75
"Rhode Island",49,42
"Rhode Island",56,45
"Rhode Island",59,58
"Rhode Island",44,78
"Rhode Island",55,58
"Rhode Island",70,NA
"Rhode Island",56,52
"Rhode Island",44,72
"Rhode Island",73,69
"Rhode Island",41,72
"Rhode Island",48,54
"Rhode Island",72,39
"Rhode Island",34,49
"Rhode Island",49,66
"Rhode Island",43,72
"Rhode Island",NA,47
"Rhode Island",73,73
"Rhode Island",60,85
"Rhode Island",20,NA
"Rhode Island",74,53
"Rhode Island",NA,52
"Rhode Island",59,42
"Rhode Island",80,62
"Rhode Island",64,62
"Rhode Island",NA,45
"Rhode Island",NA,57
"Rhode Island",45,62
"Rhode Island",36,45
"Rhode Island",68,53
"Rhode Island",34,NA
"Rhode Island",62,67
"Rhode Island",34,52
"Rhode Island",63,63
"Rhode Island",51,49
"Rhode Island",45,NA
"Rhode Island",57,46
"Rhode Island",72,NA
"Rhode Island",49,84
"Rhode Island",23,59
"Rhode Island",28,NA
"Rhode Island",NA,70
"Rhode Island",52,51
"Rhode Island",63,32
"Rhode Island",56,80
"Rhode Island",44,29
"Rhode Island",30,44
"Rhode Island",40,NA
"Rhode Island",55,53
"Rhode Island",58,48
"Rhode Island",64,48
"Rhode Island",43,30
"Rhode Island",32,31
"Rhode Island",31,39
"Rhode Island",48,52
"Rhode Island",70,78
"Rhode Island",35,55
"Rhode Island",84,56
"Rhode Island",35,45
"Rhode Island",52,NA
"Rhode Island",59,NA
"Rhode Island",61,51
"Rhode Island",33,NA
"Rhode Island",52,39
"Rhode Island",43,32
"Rhode Island",53,NA
"Rhode Island",46,45
"Rhode Island",44,47
"Rhode Island",NA,60
"Rhode Island",32,52
"Rhode Island",62,44
"Rhode Island",68,NA
"Rhode Island",43,62
"Rhode Island",47,85
"Rhode Island",54,63
"Rhode Island",52,48
"Rhode Island",38,69
"Rhode Island",34,68
"Rhode Island",42,57
"Rhode Island",16,52
"Rhode Island",NA,54
"Rhode Island",50,66
"Rhode Island",34,73
"Rhode Island",61,75
"Rhode Island",NA,49
"Rhode Island",38,72
"Rhode Island",36,55
"Rhode Island",39,86
"Rhode Island",70,47
"Rhode Island",35,51
"Rhode Island",45,62
"Rhode Island",53,59
"Rhode Island",49,56
"Rhode Island",38,72
"Rhode Island",54,33
"Rhode Island",52,33
"Rhode Island",56,35
"Rhode Island",65,39
"Rhode Island",52,88
"Rhode Island",68,NA
"Rhode Island",46,54
"Rhode Island",45,58
"Rhode Island",31,55
"Rhode Island",31,57
"Rhode Island",38,28
"Rhode Island",NA,39
"Rhode Island",44,40
"Rhode Island",26,36
"Rhode Island",57,53
"Rhode Island",35,49
"Rhode Island",43,40
"Rhode Island",84,59
"Rhode Island",44,41
"Rhode Island",33,80
"Rhode Island",82,56
"Rhode Island",16,51
"Rhode Island",54,65
"Rhode Island",35,NA
"Rhode Island",NA,43
"Rhode Island",74,69
"Rhode Island",55,52
"Rhode Island",NA,56
"Rhode Island",43,37
"Rhode Island",31,67
"Rhode Island",50,NA
"Rhode Island",47,68
"Rhode Island",72,61
"Rhode Island",65,53
"Rhode Island",49,42
"Rhode Island",49,NA
"Rhode Island",31,53
"Rhode Island",63,NA
"Rhode Island",NA,53
"Rhode Island",63,70
"Rhode Island",51,61
"Rhode Island",61,66
"Rhode Island",43,55
"Rhode Island",61,54
"Rhode Island",NA,49
"Rhode Island",51,68
"Rhode Island",39,72
"Rhode Island",54,43
"Rhode Island",50,56
"Rhode Island",38,52
"Rhode Island",62,46
"Rhode Island",NA,60
"Rhode Island",56,44
"Rhode Island",69,44
"Rhode Island",NA,45
"Rhode Island",52,NA
"Rhode Island",38,36
"Rhode Island",42,21
"Rhode Island",41,37
"Rhode Island",54,51
"Rhode Island",71,62
"Rhode Island",38,41
"Rhode Island",50,45
"Rhode Island",43,68
"Rhode Island",48,45
"Rhode Island",40,61
"Rhode Island",57,58
"Rhode Island",47,79
"Rhode Island",31,76
"Rhode Island",53,70
"Rhode Island",26,42
"Rhode Island",27,NA
"Rhode Island",51,73
"Rhode Island",37,53
"Rhode Island",42,59
"Rhode Island",28,NA
"Rhode Island",58,46
"Rhode Island",51,51
"Rhode Island",26,34
"Rhode Island",47,72
"Rhode Island",46,56
"Rhode Island",45,58
"Rhode Island",64,66
"Rhode Island",NA,26
"Rhode Island",62,44
"Rhode Island",60,39
"Rhode Island",89,58
"Rhode Island",66,NA
"Rhode Island",46,NA
"Rhode Island",41,NA
"Rhode Island",64,68
"Rhode Island",43,74
"Rhode Island",52,62
"Rhode Island",38,46
"Rhode Island",19,NA
"Rhode Island",57,55
"Rhode Island",42,40
"Rhode Island",70,NA
"Rhode Island",34,48
"Rhode Island",54,45
"Rhode Island",54,45
"Rhode Island",40,55
"Rhode Island",41,37
"Rhode Island",63,70
"Rhode Island",35,72
"Rhode Island",39,45
"Rhode Island",64,47
"Rhode Island",44,35
"Rhode Island",52,NA
"Rhode Island",72,NA
"Rhode Island",27,25
"Rhode Island",31,61
"Rhode Island",43,52
"Rhode Island",70,59
"Rhode Island",73,65
"Rhode Island",47,41
"Rhode Island",44,46
"Rhode Island",33,42
"Rhode Island",54,46
"Rhode Island",66,48
"Rhode Island",53,65
"Rhode Island",26,39
"Rhode Island",31,NA
"Rhode Island",55,54
"Rhode Island",52,45
"Rhode Island",80,40
"Rhode Island",77,53
"Rhode Island",30,57
"Rhode Island",47,34
"Rhode Island",51,45
"Rhode Island",47,55
"Rhode Island",58,44
"Rhode Island",56,NA
"Rhode Island",46,51
"Rhode Island",71,55
"Rhode Island",50,71
"Rhode Island",73,NA
"Rhode Island",47,68
"Rhode Island",25,36
"Rhode Island",34,35
"Rhode Island",44,72
"Rhode Island",NA,57
"Rhode Island",56,NA
"Rhode Island",NA,63
"Rhode Island",58,42
"Rhode Island",62,43
"Rhode Island",50,55
"Rhode Island",NA,43
"Rhode Island",35,67
"Rhode Island",36,NA
"Rhode Island",71,36
"Rhode Island",54,44
"Rhode Island",43,57
"Rhode Island",57,47
"Rhode Island",24,NA
"Rhode Island",NA,43
"Rhode Island",60,NA
"Rhode Island",56,37
"Rhode Island",60,28
"Rhode Island",71,30
"Rhode Island",61,65
"Rhode Island",51,55
"Rhode Island",66,43
"Rhode Island",85,43
"Rhode Island",69,NA
"Rhode Island",53,28
"Rhode Island",43,48
"Rhode Island",67,36
"Rhode Island",30,69
"Rhode Island",68,NA
"Rhode Island",70,56
"Rhode Island",40,57
"Rhode Island",91,60
"Rhode Island",30,50
"Rhode Island",54,53
"Rhode Island",65,66
"Rhode Island",50,46
"Rhode Island",42,61
"Rhode Island",NA,63
"Rhode Island",35,34
"Rhode Island",48,53
"Rhode Island",NA,72
"Rhode Island",59,59
"Rhode Island",39,50
"Rhode Island",90,48
"Rhode Island",48,49
"Rhode Island",85,NA
"Rhode Island",65,48
"Rhode Island",49,46
"Rhode Island",NA,40
"Rhode Island",56,33
"Rhode Island",65,75
"Rhode Island",63,62
"Rhode Island",35,40
"Rhode Island",35,29
"Rhode Island",51,54
"Rhode Island",84,43
"Rhode Island",48,26
"Rhode Island",64,84
"Rhode Island",77,79
"Rhode Island",33,66
"Rhode Island",56,50
"Rhode Island",35,50
"Rhode Island",9,40
"Rhode Island",74,50
"Rhode Island",38,57
"Rhode Island",NA,28
"Rhode Island",35,57
"Rhode Island",33,45
"Rhode Island",41,NA
"Rhode Island",32,NA
"Rhode Island",45,51
"Rhode Island",51,64
"Rhode Island",21,50
"Rhode Island",44,58
"Rhode Island",52,NA
"Rhode Island",73,41
"Rhode Island",64,47
"Rhode Island",43,52
"Rhode Island",35,NA
"Rhode Island",28,NA
"Rhode Island",65,49
"Rhode Island",23,13
"Rhode Island",41,42
"Rhode Island",NA,53
"Rhode Island",48,42
"Rhode Island",57,41
"Rhode Island",68,62
"Rhode Island",NA,62
"Rhode Island",63,54
"Rhode Island",56,80
"Rhode Island",57,44
"Rhode Island",62,NA
"Rhode Island",78,37
"Rhode Island",75,60
"Rhode Island",46,78
"Rhode Island",NA,NA
"Rhode Island",45,67
"Rhode Island",48,52
"Rhode Island",51,82
"Rhode Island",41,43
"Rhode Island",32,56
"Rhode Island",67,32
"Rhode Island",42,70
"Rhode Island",41,45
"Rhode Island",63,53
"Rhode Island",53,44
"Rhode Island",38,47
"Rhode Island",36,65
"Rhode Island",22,53
"Rhode Island",76,45
"Rhode Island",NA,54
"Rhode Island",32,80
"Rhode Island",51,50
"Rhode Island",64,61
"Rhode Island",53,68
"Rhode Island",NA,NA
"Rhode Island",44,40
"Rhode Island",30,68
"Rhode Island",65,NA
"Rhode Island",83,47
"Rhode Island",66,82
"Rhode Island",33,18
"Rhode Island",57,44
"Rhode Island",60,NA
"Rhode Island",44,49
"Rhode Island",53,58
"Rhode Island",52,24
"Rhode Island",65,57
"Rhode Island",44,76
"Rhode Island",82,43
"Rhode Island",62,47
"Rhode Island",37,49
"Rhode Island",42,NA
"Rhode Island",35,65
"Rhode Island",61,30
"Rhode Island",67,40
"Rhode Island",58,55
"Rhode Island",63,40
"Rhode Island",29,52
"Rhode Island",56,79
"Rhode Island",53,75
"Rhode Island",60,76
"Rhode Island",23,NA
"Rhode Island",61,83
"Rhode Island",35,13
"Rhode Island",57,53
"Rhode Island",55,81
"Rhode Island",24,38
"Rhode Island",23,46
"Rhode Island",50,68
"Rhode Island",18,60
"Rhode Island",NA,74
"Rhode Island",54,26
"Rhode Island",62,37
"Rhode Island",68,75
"Rhode Island",52,50
"Rhode Island",51,54
"Rhode Island",50,34
"Rhode Island",45,50
"Rhode Island",74,55
"Rhode Island",35,29
"Rhode Island",50,64
"Rhode Island",67,63
"Rhode Island",41,74
"Rhode Island",53,26
"Rhode Island",32,NA
"Rhode Island",26,70
"Rhode Island",NA,36
"Rhode Island",37,69
"Rhode Island",41,40
"Rhode Island",59,66
"Rhode Island",32,83
"Rhode Island",74,67
"Rhode Island",48,9
"Rhode Island",82,23
"Rhode Island",31,63
"Rhode Island",37,NA
"Rhode Island",59,41
"Rhode Island",70,NA
"Rhode Island",37,85
"Rhode Island",39,62
"Rhode Island",72,77
"Rhode Island",NA,55
"Rhode Island",58,70
"Rhode Island",51,35
"Rhode Island",NA,65
"Rhode Island",63,78
"Rhode Island",30,61
"Rhode Island",NA,NA
"Rhode Island",41,59
"Rhode Island",NA,54
"Rhode Island",43,72
"Rhode Island",41,51
"Rhode Island",36,19
"Rhode Island",57,NA
"Rhode Island",65,60
"Rhode Island",62,25
"Rhode Island",70,83
"Rhode Island",NA,53
"Rhode Island",49,49
"Rhode Island",65,94
"Rhode Island",43,NA
"Rhode Island",19,38
"Rhode Island",29,34
"Rhode Island",60,74
"Rhode Island",50,43
"Rhode Island",55,65
"Rhode Island",61,NA
"Rhode Island",53,26
"Rhode Island",64,57
"Rhode Island",58,35
"Rhode Island",41,68
"Rhode Island",59,79
"Rhode Island",44,44
"Rhode Island",27,29
"Rhode Island",15,50
"Rhode Island",NA,40
"Rhode Island",29,38
"Rhode Island",64,50
"Rhode Island",38,70
"Rhode Island",49,67
"Rhode Island",27,46
"Rhode Island",75,42
"Rhode Island",27,63
"Rhode Island",NA,47
"Rhode Island",39,57
"Rhode Island",NA,NA
"Rhode Island",86,54
"Rhode Island",NA,55
"Rhode Island",72,NA
"Rhode Island",67,23
"Rhode Island",39,45
"Rhode Island",NA,47
"Rhode Island",52,48
"Rhode Island",55,39
"Rhode Island",65,49
"Rhode Island",NA,55
"Rhode Island",62,50
"Rhode Island",58,40
"Rhode Island",61,33
"Rhode Island",37,30
"Rhode Island",51,52
"Rhode Island",45,46
"Rhode Island",58,49
"Rhode Island",45,NA
"Rhode Island",68,NA
"Rhode Island",50,54
"Rhode Island",65,72
"Rhode Island",44,58
"Rhode Island",87,41
"Rhode Island",25,NA
"Rhode Island",54,37
"Rhode Island",NA,64
"Rhode Island",NA,60
"Rhode Island",74,56
"Rhode Island",32,NA
"Rhode Island",17,74
"Rhode Island",54,56
"Rhode Island",38,68
"Rhode Island",62,56
"Rhode Island",33,47
"Rhode Island",47,38
"Rhode Island",56,50
"Rhode Island",62,73
"Rhode Island",65,40
"Rhode Island",40,47
"Rhode Island",NA,45
"Rhode Island",61,33
"Rhode Island",56,NA
"Rhode Island",NA,74
"Rhode Island",93,44
"Rhode Island",35,39
"Rhode Island",57,NA
"Rhode Island",40,65
"Rhode Island",45,38
"Rhode Island",39,46
"Rhode Island",42,42
"Rhode Island",54,NA
"Rhode Island",42,59
"Rhode Island",36,57
"Rhode Island",55,40
"Rhode Island",56,52
"Rhode Island",59,55
"Rhode Island",51,69
"Rhode Island",37,33
"Rhode Island",58,75
"Rhode Island",29,37
"Rhode Island",49,43
"Rhode Island",66,31
"Rhode Island",48,35
"Rhode Island",30,60
"Rhode Island",75,40
"Rhode Island",61,23
"Rhode Island",73,55
"Rhode Island",51,55
"Rhode Island",53,58
"Rhode Island",51,30
"Rhode Island",65,80
"Rhode Island",28,67
"Rhode Island",61,63
"Rhode Island",66,33
"Rhode Island",61,66
"Rhode Island",83,67
"Rhode Island",50,21
"Rhode Island",72,69
"Rhode Island",53,66
"Rhode Island",NA,61
"Rhode Island",30,10
"Rhode Island",30,49
"Rhode Island",61,40
"Rhode Island",NA,48
"Rhode Island",30,59
"Rhode Island",42,78
"Rhode Island",56,12
"Rhode Island",NA,59
"Rhode Island",46,56
"Rhode Island",60,72
"Rhode Island",38,64
"Rhode Island",90,69
"Rhode Island",42,61
"Rhode Island",NA,41
"Rhode Island",27,42
"Rhode Island",39,29
"Rhode Island",78,17
"Rhode Island",38,60
"Rhode Island",52,32
"Rhode Island",70,52
"Rhode Island",60,33
"Rhode Island",42,56
"Rhode Island",61,31
"Rhode Island",NA,43
"Rhode Island",55,60
"Rhode Island",48,54
"Rhode Island",34,46
"Rhode Island",43,57
"Rhode Island",75,60
"Rhode Island",42,24
"Rhode Island",56,NA
"Rhode Island",74,55
"Rhode Island",NA,50
"Rhode Island",45,50
"Rhode Island",NA,50
"Rhode Island",51,71
"Rhode Island",73,57
"Rhode Island",21,80
"Rhode Island",50,49
"Rhode Island",38,52
"Rhode Island",59,65
"Rhode Island",66,49
"Rhode Island",70,53
"Rhode Island",40,64
"Rhode Island",52,60
"Rhode Island",37,61
"Rhode Island",51,41
"Rhode Island",72,NA
"Rhode Island",32,42
"Rhode Island",44,56
"Rhode Island",75,52
"Rhode Island",20,48
"Rhode Island",49,59
"Rhode Island",46,34
"Rhode Island",50,47
"Rhode Island",62,69
"Rhode Island",NA,49
"Rhode Island",38,43
"Rhode Island",41,55
"Rhode Island",64,58
"Rhode Island",44,66
"Rhode Island",78,66
"Rhode Island",NA,39
"Rhode Island",NA,74
"Rhode Island",58,60
"Rhode Island",85,31
"Rhode Island",45,65
"Rhode Island",47,47
"Rhode Island",41,72
"Rhode Island",40,73
"Rhode Island",52,43
"Rhode Island",47,76
"Rhode Island",48,68
"Rhode Island",NA,48
"Rhode Island",33,44
"Rhode Island",NA,48
"Rhode Island",54,50
"Rhode Island",56,61
"Rhode Island",74,42
"Rhode Island",42,65
"Rhode Island",49,64
"Rhode Island",12,28
"Rhode Island",36,NA
"Rhode Island",27,41
"Rhode Island",37,42
"Rhode Island",75,49
"Rhode Island",56,40
"Rhode Island",32,29
"Rhode Island",64,46
"Rhode Island",61,72
"Rhode Island",40,40
"Rhode Island",51,82
"Rhode Island",43,NA
"Rhode Island",74,65
"Rhode Island",59,54
"Rhode Island",28,64
"Rhode Island",59,61
"Rhode Island",58,67
"Rhode Island",19,70
"Rhode Island",71,43
"Rhode Island",41,50
"Rhode Island",37,39
"Rhode Island",62,66
"Rhode Island",38,28
"Rhode Island",NA,71
"Rhode Island",75,49
"Rhode Island",62,57
"Rhode Island",54,79
"Rhode Island",35,44
"Rhode Island",36,61
"Rhode Island",91,NA
"Rhode Island",63,67
"Rhode Island",72,89
"Rhode Island",74,50
"Rhode Island",25,71
"Rhode Island",39,54
"Rhode Island",55,38
"Rhode Island",69,59
"Rhode Island",58,58
"Rhode Island",46,NA
"Rhode Island",86,63
"Rhode Island",71,36
"Rhode Island",67,55
"Rhode Island",74,NA
"Rhode Island",40,41
"Rhode Island",57,45
"Rhode Island",38,40
"Rhode Island",71,34
"Rhode Island",46,66
"Rhode Island",59,72
"Rhode Island",36,62
"Rhode Island",63,40
"Rhode Island",47,52
"Rhode Island",23,NA
"Rhode Island",67,76
"Rhode Island",55,59
"Rhode Island",39,NA
"Rhode Island",70,49
"Rhode Island",33,48
"Rhode Island",47,28
"Rhode Island",31,47
"Rhode Island",58,80
"Rhode Island",46,57
"Rhode Island",52,43
"Rhode Island",34,45
"Rhode Island",33,59
"Rhode Island",53,NA
"Rhode Island",67,59
"Rhode Island",61,40
"Rhode Island",61,78
"Rhode Island",NA,79
"Rhode Island",77,16
"Rhode Island",31,64
"Rhode Island",45,NA
"Rhode Island",NA,61
"Rhode Island",31,45
"Rhode Island",38,34
"Rhode Island",NA,48
"Rhode Island",63,27
"Rhode Island",26,60
"Rhode Island",76,NA
"Rhode Island",71,36
"Rhode Island",58,55
"Rhode Island",53,55
"Rhode Island",47,NA
"Rhode Island",57,38
"Rhode Island",40,57
"Rhode Island",62,70
"Rhode Island",71,88
"Rhode Island",68,41
"Rhode Island",60,NA
"Rhode Island",58,49
"Rhode Island",45,80
"Rhode Island",62,63
"Rhode Island",79,47
"Rhode Island",65,51
"Rhode Island",40,61
"Rhode Island",49,29
"Rhode Island",65,28
"Rhode Island",52,43
"Rhode Island",22,75
"Rhode Island",34,56
"Rhode Island",36,15
"Rhode Island",63,40
"Rhode Island",53,51
"Rhode Island",NA,45
"Rhode Island",72,52
"Rhode Island",44,55
"Rhode Island",45,44
"Rhode Island",66,59
"Rhode Island",60,43
"Rhode Island",69,NA
"Rhode Island",68,42
"Rhode Island",48,49
"Rhode Island",56,52
"Rhode Island",60,58
"Rhode Island",41,70
"Rhode Island",55,56
"Rhode Island",38,57
"Rhode Island",38,62
"Rhode Island",33,49
"Rhode Island",67,69
"Rhode Island",53,69
"Rhode Island",73,47
"Rhode Island",69,51
"Rhode Island",47,62
"Rhode Island",34,52
"Rhode Island",67,48
"Rhode Island",43,33
"Rhode Island",64,32
"Rhode Island",NA,57
"Rhode Island",52,47
"Rhode Island",56,58
"Rhode Island",NA,53
"Rhode Island",49,42
"Rhode Island",22,49
"Rhode Island",36,67
"Rhode Island",26,NA
