"state","pre","post"
"Maine",65,69
"Maine",57,60
"Maine",67,63
"Maine",67,NA
"Maine",89,46
"Maine",79,51
"Maine",71,45
"Maine",63,73
"Maine",73,51
"Maine",53,74
"Maine",43,66
"Maine",84,55
"Maine",93,64
"Maine",65,79
"Maine",83,92
"Maine",79,68
"Maine",62,72
"Maine",69,40
"Maine",30,48
"Maine",45,NA
"Maine",80,NA
"Maine",61,59
"Maine",49,NA
"Maine",43,61
"Maine",65,71
"Maine",70,NA
"Maine",75,44
"Maine",85,44
"Maine",71,43
"Maine",63,70
"Maine",60,39
"Maine",58,45
"Maine",44,56
"Maine",86,48
"Maine",79,NA
"Maine",68,47
"Maine",86,57
"Maine",41,88
"Maine",78,28
"Maine",58,49
"Maine",71,69
"Maine",74,83
"Maine",40,59
"Maine",64,NA
"Maine",61,64
"Maine",69,83
"Maine",56,90
"Maine",89,77
"Maine",59,62
"Maine",55,64
"Maine",92,71
"Maine",43,82
"Maine",45,95
"Maine",56,64
"Maine",61,NA
"Maine",49,92
"Maine",73,75
"Maine",24,67
"Maine",76,73
"Maine",65,49
"Maine",76,43
"Maine",33,NA
"Maine",37,71
"Maine",61,48
"Maine",68,76
"Maine",89,65
"Maine",82,NA
"Maine",NA,61
"Maine",84,72
"Maine",60,33
"Maine",53,76
"Maine",71,42
"Maine",76,76
"Maine",75,62
"Maine",74,97
"Maine",77,56
"Maine",67,54
"Maine",49,51
"Maine",43,35
"Maine",75,54
"Maine",NA,NA
"Maine",52,65
"Maine",70,55
"Maine",60,56
"Maine",54,NA
"Maine",47,71
"Maine",NA,48
"Maine",76,NA
"Maine",83,79
"Maine",57,57
"Maine",68,69
"Maine",78,NA
"Maine",75,NA
"Maine",62,40
"Maine",75,71
"Maine",63,60
"Maine",95,65
"Maine",97,64
"Maine",67,53
"Maine",57,96
"Maine",62,74
"Maine",75,82
"Maine",97,NA
"Maine",34,NA
"Maine",73,57
"Maine",91,37
"Maine",92,71
"Maine",80,79
"Maine",57,79
"Maine",61,53
"Maine",65,45
"Maine",89,60
"Maine",61,64
"Maine",75,54
"Maine",83,49
"Maine",69,72
"Maine",78,54
"Maine",NA,NA
"Maine",93,64
"Maine",56,50
"Maine",64,NA
"Maine",79,55
"Maine",70,59
"Maine",62,NA
"Maine",71,73
"Maine",54,NA
"Maine",84,33
"Maine",63,49
"Maine",78,70
"Maine",NA,74
"Maine",62,60
"Maine",77,52
"Maine",84,NA
"Maine",65,NA
"Maine",NA,64
"Maine",66,NA
"Maine",37,90
"Maine",60,49
"Maine",69,82
"Maine",54,62
"Maine",75,51
"Maine",79,65
"Maine",95,62
"Maine",79,25
"Maine",69,60
"Maine",63,70
"Maine",77,88
"Maine",76,66
"Maine",56,98
"Maine",62,71
"Maine",NA,NA
"Maine",68,83
"Maine",74,82
"Maine",92,53
"Maine",45,65
"Maine",80,59
"Maine",66,NA
"Maine",83,49
"Maine",55,96
"Maine",65,52
"Maine",62,60
"Maine",52,59
"Maine",63,76
"Maine",70,71
"Maine",70,62
"Maine",47,57
"Maine",74,NA
"Maine",63,47
"Maine",65,64
"Maine",79,NA
"Maine",65,NA
"Maine",72,61
"Maine",94,68
"Maine",62,36
"Maine",83,39
"Maine",57,35
"Maine",51,33
"Maine",60,NA
"Maine",77,65
"Maine",56,70
"Maine",53,71
"Maine",61,NA
"Maine",69,NA
"Maine",78,NA
"Maine",83,NA
"Maine",41,58
"Maine",67,60
"Maine",53,83
"Maine",70,56
"Maine",83,67
"Maine",70,NA
"Maine",67,57
"Maine",62,62
"Maine",83,67
"Maine",72,79
"Maine",78,28
"Maine",39,62
"Maine",75,37
"Maine",59,64
"Maine",75,62
"Maine",77,83
"Maine",NA,92
"Maine",81,NA
"Maine",74,64
"Maine",56,79
"Maine",79,71
"Maine",78,91
"Maine",78,72
"Maine",61,71
"Maine",81,61
"Maine",92,79
"Maine",72,74
"Maine",72,62
"Maine",80,NA
"Maine",77,53
"Maine",82,NA
"Maine",40,68
"Maine",64,47
"Maine",NA,56
"Maine",44,65
"Maine",68,51
"Maine",61,63
"Maine",93,60
"Maine",69,64
"Maine",75,74
"Maine",60,16
"Maine",42,53
"Maine",NA,69
"Maine",73,NA
"Maine",97,58
"Maine",84,NA
"Maine",75,51
"Maine",52,33
"Maine",59,NA
"Maine",68,86
"Maine",57,59
"Maine",65,79
"Maine",NA,36
"Maine",77,76
"Maine",55,67
"Maine",89,30
"Maine",71,63
"Maine",63,51
"Maine",71,NA
"Maine",42,61
"Maine",55,62
"Maine",79,60
"Maine",74,55
"Maine",77,67
"Maine",60,67
"Maine",69,77
"Maine",74,NA
"Maine",89,72
"Maine",92,36
"Maine",73,72
"Maine",78,75
"Maine",63,NA
"Maine",63,64
"Maine",89,NA
"Maine",67,94
"Maine",54,39
"Maine",NA,59
"Maine",93,NA
"Maine",89,63
"Maine",71,56
"Maine",79,NA
"Maine",72,NA
"Maine",77,85
"Maine",71,69
"Maine",79,NA
"Maine",96,81
"Maine",66,57
"Maine",69,68
"Maine",59,60
"Maine",72,68
"Maine",88,NA
"Maine",90,27
"Maine",37,66
"Maine",83,NA
"Maine",66,59
"Maine",47,NA
"Maine",64,54
"Maine",74,56
"Maine",51,81
"Maine",66,85
"Maine",94,NA
"Maine",77,44
"Maine",85,62
"Maine",83,61
"Maine",93,72
"Maine",73,57
"Maine",52,NA
"Maine",58,97
"Maine",80,66
"Maine",39,53
"Maine",67,NA
"Maine",67,70
"Maine",87,NA
"Maine",95,78
"Maine",61,NA
"Maine",71,51
"Maine",73,42
"Maine",67,90
"Maine",72,60
"Maine",93,79
"Maine",57,57
"Maine",83,62
"Maine",73,71
"Maine",61,66
"Maine",53,70
"Maine",65,59
"Maine",62,59
"Maine",38,60
"Maine",68,62
"Maine",65,NA
"Maine",NA,64
"Maine",23,NA
"Maine",60,73
"Maine",80,62
"Maine",47,24
"Maine",NA,51
"Maine",99,59
"Maine",48,54
"Maine",71,52
"Maine",71,46
"Maine",82,76
"Maine",70,84
"Maine",82,51
"Maine",70,54
"Maine",NA,77
"Maine",63,48
"Maine",35,47
"Maine",82,85
"Maine",66,59
"Maine",49,57
"Maine",63,83
"Maine",71,NA
"Maine",65,27
"Maine",59,43
"Maine",64,62
"Maine",53,56
"Maine",65,NA
"Maine",55,28
"Maine",94,45
"Maine",44,76
"Maine",68,66
"Maine",48,85
"Maine",77,51
"Maine",58,32
"Maine",55,55
"Maine",63,66
"Maine",82,76
"Maine",NA,NA
"Maine",59,33
"Maine",38,62
"Maine",63,NA
"Maine",74,65
"Maine",76,NA
"Maine",78,NA
"Maine",63,NA
"Maine",50,69
"Maine",70,99
"Maine",80,40
"Maine",86,55
"Maine",38,NA
"Maine",69,81
"Maine",60,54
"Maine",62,62
"Maine",NA,66
"Maine",60,54
"Maine",74,NA
"Maine",70,58
"Maine",92,71
"Maine",63,31
"Maine",59,NA
"Maine",71,48
"Maine",86,NA
"Maine",58,94
"Maine",46,74
"Maine",81,66
"Maine",NA,39
"Maine",64,41
"Maine",51,38
"Maine",76,51
"Maine",45,55
"Maine",83,NA
"Maine",69,68
"Maine",44,32
"Maine",NA,77
"Maine",45,39
"Maine",65,NA
"Maine",58,45
"Maine",73,63
"Maine",71,37
"Maine",70,31
"Maine",96,55
"Maine",50,43
"Maine",58,79
"Maine",NA,78
"Maine",78,32
"Maine",65,64
"Maine",NA,95
"Maine",67,41
"Maine",77,55
"Maine",NA,NA
"Maine",77,NA
"Maine",63,68
"Maine",54,43
"Maine",61,53
"Maine",53,58
"Maine",45,NA
"Maine",62,75
"Maine",62,52
"Maine",67,NA
"Maine",82,NA
"Maine",57,NA
"Maine",45,NA
"Maine",56,72
"Maine",40,69
"Maine",47,72
"Maine",85,75
"Maine",67,58
"Maine",59,51
"Maine",51,NA
"Maine",48,76
"Maine",68,54
"Maine",58,34
"Maine",51,NA
"Maine",NA,77
"Maine",72,25
"Maine",55,76
"Maine",55,60
"Maine",70,73
"Maine",70,86
"Maine",61,48
"Maine",61,55
"Maine",52,NA
"Maine",66,58
"Maine",78,47
"Maine",74,39
"Maine",51,48
"Maine",58,NA
"Maine",67,65
"Maine",80,NA
"Maine",66,54
"Maine",74,73
"Maine",77,49
"Maine",NA,43
"Maine",56,69
"Maine",92,44
"Maine",58,59
"Maine",29,63
"Maine",72,64
"Maine",78,41
"Maine",77,NA
"Maine",59,54
"Maine",79,43
"Maine",70,56
"Maine",45,53
"Maine",49,52
"Maine",70,81
"Maine",78,NA
"Maine",67,60
"Maine",54,41
"Maine",58,75
"Maine",51,48
"Maine",74,60
"Maine",73,NA
"Maine",72,50
"Maine",51,33
"Maine",64,NA
"Maine",63,38
"Maine",40,97
"Maine",24,NA
"Maine",96,66
"Maine",84,NA
"Maine",74,53
"Maine",66,83
"Maine",63,54
"Maine",62,68
"Maine",43,52
"Maine",NA,NA
"Maine",69,61
"Maine",62,83
"Maine",55,38
"Maine",73,NA
"Maine",76,65
"Maine",53,72
"Maine",NA,41
"Maine",85,NA
"Maine",39,65
"Maine",46,33
"Maine",64,54
"Maine",86,41
"Maine",59,59
"Maine",NA,65
"Maine",70,59
"Maine",94,42
"Maine",74,81
"Maine",53,80
"Maine",55,NA
"Maine",67,NA
"Maine",88,69
"Maine",55,72
"Maine",81,69
"Maine",82,NA
"Maine",52,89
"Maine",55,81
"Maine",NA,78
"Maine",NA,68
"Maine",86,48
"Maine",75,41
"Maine",77,NA
"Maine",58,65
"Maine",97,71
"Maine",91,79
"Maine",90,38
"Maine",75,36
"Maine",52,68
"Maine",60,NA
"Maine",69,74
"Maine",56,81
"Maine",NA,73
"Maine",55,55
"Maine",84,46
"Maine",70,89
"Maine",68,58
"Maine",86,NA
"Maine",91,38
"Maine",69,NA
"Maine",75,49
"Maine",67,66
"Maine",64,37
"Maine",82,63
"Maine",NA,58
"Maine",69,67
"Maine",69,NA
"Maine",76,62
"Maine",75,72
"Maine",83,NA
"Maine",73,67
"Maine",NA,NA
"Maine",83,46
"Maine",81,63
"Maine",99,100
"Maine",61,NA
"Maine",58,40
"Maine",67,60
"Maine",53,40
"Maine",74,63
"Maine",42,80
"Maine",74,64
"Maine",82,67
"Maine",44,NA
"Maine",88,62
"Maine",68,31
"Maine",54,69
"Maine",58,69
"Maine",39,NA
"Maine",87,NA
"Maine",73,62
"Maine",84,48
"Maine",94,53
"Maine",66,NA
"Maine",NA,64
"Maine",52,65
"Maine",78,59
"Maine",78,76
"Maine",52,57
"Maine",53,60
"Maine",69,60
"Maine",60,57
"Maine",58,91
"Maine",75,NA
"Maine",68,32
"Maine",41,74
"Maine",81,59
"Maine",76,58
"Maine",NA,65
"Maine",56,57
"Maine",NA,63
"Maine",40,57
"Maine",NA,64
"Maine",NA,77
"Maine",77,64
"Maine",62,69
"Maine",66,37
"Maine",79,74
"Maine",60,46
"Maine",86,73
"Maine",53,74
"Maine",62,76
"Maine",54,17
"Maine",85,84
"Maine",31,69
"Maine",59,75
"Maine",76,65
"Maine",78,73
"Maine",70,67
"Maine",73,38
"Maine",62,68
"Maine",64,48
"Maine",71,67
"Maine",66,45
"Maine",62,56
"Maine",62,84
"Maine",NA,NA
"Maine",62,57
"Maine",70,1
"Maine",61,66
"Maine",72,65
"Maine",57,59
"Maine",80,NA
"Maine",54,48
"Maine",NA,NA
"Maine",65,44
"Maine",61,73
"Maine",67,38
"Maine",87,54
"Maine",NA,71
"Maine",57,69
"Maine",54,61
"Maine",75,NA
"Maine",78,81
"Maine",62,42
"Maine",75,52
"Maine",79,60
"Maine",63,33
"Maine",39,59
"Maine",72,71
"Maine",63,44
"Maine",81,54
"Maine",71,66
"Maine",79,56
"Maine",52,NA
"Maine",78,94
"Maine",NA,49
"Maine",NA,NA
"Maine",69,68
"Maine",90,54
"Maine",56,54
"Maine",84,74
"Maine",66,59
"Maine",59,63
"Maine",63,67
"Maine",77,82
"Maine",62,59
"Maine",76,82
"Maine",70,55
"Maine",54,NA
"Maine",57,NA
"Maine",71,84
"Maine",68,87
"Maine",85,75
"Maine",53,61
"Maine",80,81
"Maine",61,90
"Maine",82,54
"Maine",62,NA
"Maine",50,60
"Maine",78,61
"Maine",66,NA
"Maine",65,56
"Maine",61,70
"Maine",64,47
"Maine",57,54
"Maine",73,50
"Maine",71,62
"Maine",61,NA
"Maine",65,61
"Maine",58,55
"Maine",90,79
"Maine",85,NA
"Maine",70,38
"Maine",52,92
"Maine",47,70
"Maine",65,69
"Maine",49,52
"Maine",58,60
"Maine",51,43
"Maine",83,61
"Maine",74,77
"Maine",38,66
"Maine",92,45
"Maine",66,70
"Maine",58,NA
"Maine",84,83
"Maine",62,71
"Maine",46,59
"Maine",51,56
"Maine",69,69
"Maine",80,NA
"Maine",59,65
"Maine",NA,62
"Maine",74,92
"Maine",86,68
"Maine",87,51
"Maine",64,38
"Maine",72,93
"Maine",51,86
"Maine",87,57
"Maine",89,49
"Maine",50,47
"Maine",70,65
"Maine",64,NA
"Maine",81,41
"Maine",66,59
"Maine",58,53
"Maine",56,74
"Maine",96,68
"Maine",80,NA
"Maine",59,61
"Maine",72,59
"Maine",56,55
"Maine",82,39
"Maine",52,77
"Maine",74,65
"Maine",69,NA
"Maine",58,NA
"Maine",NA,38
"Maine",73,48
"Maine",88,33
"Maine",75,69
"Maine",61,76
"Maine",57,91
"Maine",69,NA
"Maine",NA,81
"Maine",69,57
"Maine",83,70
"Maine",49,50
"Maine",73,NA
"Maine",71,67
"Maine",71,54
"Maine",68,72
"Maine",44,NA
"Maine",NA,56
"Maine",72,NA
"Maine",NA,50
"Maine",51,58
"Maine",66,NA
"Maine",59,37
"Maine",68,46
"Maine",77,64
"Maine",55,51
"Maine",75,54
"Maine",69,59
"Maine",NA,75
"Maine",67,40
"Maine",87,50
"Maine",66,NA
"Maine",62,74
"Maine",86,72
"Maine",75,NA
"Maine",54,78
"Maine",84,53
"Maine",NA,66
"Maine",58,59
"Maine",73,75
"Maine",52,49
"Maine",82,62
"Maine",68,62
"Maine",73,54
"Maine",73,80
"Maine",87,NA
"Maine",77,56
"Maine",91,48
"Maine",63,61
"Maine",61,57
"Maine",79,88
"Maine",NA,63
"Maine",73,61
"Maine",63,43
"Maine",33,77
"Maine",38,64
"Maine",90,36
"Maine",69,43
"Maine",39,88
"Maine",60,53
"Maine",40,NA
"Maine",57,70
"Maine",83,42
"Maine",57,NA
"Maine",71,50
"Maine",62,60
"Maine",86,86
"Maine",80,63
"Maine",82,64
"Maine",66,66
"Maine",48,64
"Maine",73,48
"Maine",71,62
"Maine",75,54
"Maine",53,74
"Maine",58,62
"Maine",64,65
"Maine",73,NA
"Maine",74,53
"Maine",57,37
"Maine",35,60
"Maine",84,55
"Maine",48,58
"Maine",51,61
"Maine",67,70
"Maine",77,70
"Maine",49,44
"Maine",60,64
"Maine",62,54
"Maine",75,62
"Maine",86,NA
"Maine",80,55
"Maine",83,63
"Maine",96,68
"Maine",72,94
"Maine",60,72
"Maine",64,73
"Maine",87,63
"Maine",66,60
"Maine",NA,NA
"Maine",47,NA
"Maine",69,68
"Maine",59,73
"Maine",69,61
"Maine",NA,60
"Maine",78,NA
"Maine",82,54
"Maine",49,NA
"Maine",54,63
"Maine",NA,59
"Maine",77,NA
"Maine",95,64
"Maine",73,73
"Maine",25,50
"Maine",53,58
"Maine",83,58
"Maine",69,49
"Maine",63,68
"Maine",47,69
"Maine",83,54
"Maine",47,66
"Maine",71,41
