"state","pre","post"
"Michigan",NA,NA
"Michigan",33,46
"Michigan",39,NA
"Michigan",4,65
"Michigan",27,66
"Michigan",47,74
"Michigan",32,96
"Michigan",41,69
"Michigan",13,54
"Michigan",NA,43
"Michigan",NA,77
"Michigan",34,68
"Michigan",49,96
"Michigan",46,67
"Michigan",52,NA
"Michigan",37,72
"Michigan",27,51
"Michigan",31,56
"Michigan",46,42
"Michigan",61,82
"Michigan",53,87
"Michigan",61,55
"Michigan",NA,69
"Michigan",55,NA
"Michigan",53,81
"Michigan",NA,65
"Michigan",NA,89
"Michigan",29,76
"Michigan",39,89
"Michigan",40,74
"Michigan",82,NA
"Michigan",55,55
"Michigan",29,76
"Michigan",NA,NA
"Michigan",56,71
"Michigan",37,34
"Michigan",56,51
"Michigan",40,53
"Michigan",44,NA
"Michigan",38,89
"Michigan",53,81
"Michigan",55,NA
"Michigan",88,95
"Michigan",23,NA
"Michigan",NA,61
"Michigan",57,73
"Michigan",66,77
"Michigan",50,NA
"Michigan",41,57
"Michigan",64,87
"Michigan",57,NA
"Michigan",71,88
"Michigan",61,NA
"Michigan",27,68
"Michigan",49,75
"Michigan",NA,53
"Michigan",42,75
"Michigan",59,76
"Michigan",67,49
"Michigan",95,75
"Michigan",32,77
"Michigan",57,55
"Michigan",NA,61
"Michigan",19,75
"Michigan",29,NA
"Michigan",33,79
"Michigan",NA,NA
"Michigan",NA,82
"Michigan",66,79
"Michigan",NA,90
"Michigan",32,97
"Michigan",52,NA
"Michigan",58,80
"Michigan",32,77
"Michigan",40,59
"Michigan",52,98
"Michigan",36,68
"Michigan",48,61
"Michigan",42,58
"Michigan",48,78
"Michigan",21,52
"Michigan",39,NA
"Michigan",NA,NA
"Michigan",47,89
"Michigan",41,57
"Michigan",56,NA
"Michigan",62,54
"Michigan",70,74
"Michigan",NA,76
"Michigan",13,64
"Michigan",NA,100
"Michigan",15,100
"Michigan",58,72
"Michigan",46,NA
"Michigan",41,70
"Michigan",38,48
"Michigan",48,48
"Michigan",49,72
"Michigan",65,NA
"Michigan",NA,87
"Michigan",56,89
"Michigan",NA,74
"Michigan",61,46
"Michigan",53,75
"Michigan",78,40
"Michigan",NA,72
"Michigan",44,84
"Michigan",41,87
"Michigan",38,72
"Michigan",44,66
"Michigan",36,61
"Michigan",49,62
"Michigan",52,NA
"Michigan",14,82
"Michigan",49,61
"Michigan",49,72
"Michigan",60,57
"Michigan",36,59
"Michigan",35,62
"Michigan",NA,57
"Michigan",53,77
"Michigan",47,61
"Michigan",53,36
"Michigan",40,79
"Michigan",NA,84
"Michigan",65,68
"Michigan",36,86
"Michigan",52,NA
"Michigan",49,82
"Michigan",46,65
"Michigan",30,77
"Michigan",NA,98
"Michigan",45,NA
"Michigan",NA,82
"Michigan",20,87
"Michigan",44,68
"Michigan",NA,81
"Michigan",37,50
"Michigan",57,NA
"Michigan",28,68
"Michigan",31,73
"Michigan",NA,59
"Michigan",NA,83
"Michigan",48,45
"Michigan",47,84
"Michigan",39,84
"Michigan",NA,NA
"Michigan",NA,67
"Michigan",1,76
"Michigan",57,61
"Michigan",40,NA
"Michigan",52,80
"Michigan",58,87
"Michigan",61,NA
"Michigan",38,64
"Michigan",42,93
"Michigan",37,36
"Michigan",58,NA
"Michigan",NA,78
"Michigan",39,NA
"Michigan",36,69
"Michigan",93,87
"Michigan",26,70
"Michigan",66,NA
"Michigan",32,43
"Michigan",59,87
"Michigan",42,97
"Michigan",22,94
"Michigan",58,48
"Michigan",68,38
"Michigan",49,95
"Michigan",59,82
"Michigan",66,57
"Michigan",NA,NA
"Michigan",54,67
"Michigan",38,57
"Michigan",63,60
"Michigan",57,95
"Michigan",61,67
"Michigan",46,88
"Michigan",53,NA
"Michigan",54,79
"Michigan",65,66
"Michigan",32,90
"Michigan",43,NA
"Michigan",48,79
"Michigan",16,60
"Michigan",20,59
"Michigan",18,90
"Michigan",17,77
"Michigan",22,98
"Michigan",42,81
"Michigan",27,72
"Michigan",NA,NA
"Michigan",NA,NA
"Michigan",25,NA
"Michigan",43,NA
"Michigan",57,73
"Michigan",49,44
"Michigan",57,86
"Michigan",48,69
"Michigan",NA,90
"Michigan",22,79
"Michigan",52,69
"Michigan",44,86
"Michigan",NA,82
"Michigan",NA,67
"Michigan",NA,86
"Michigan",61,NA
"Michigan",31,69
"Michigan",51,50
"Michigan",50,48
"Michigan",36,65
"Michigan",33,NA
"Michigan",60,63
"Michigan",43,85
"Michigan",28,NA
"Michigan",20,77
"Michigan",42,67
"Michigan",21,55
"Michigan",40,NA
"Michigan",47,NA
"Michigan",30,73
"Michigan",62,100
"Michigan",54,96
"Michigan",63,NA
"Michigan",60,89
"Michigan",54,59
"Michigan",61,NA
"Michigan",54,62
"Michigan",39,88
"Michigan",39,NA
"Michigan",56,NA
"Michigan",48,84
"Michigan",48,70
"Michigan",3,60
"Michigan",25,87
"Michigan",34,NA
"Michigan",40,81
"Michigan",37,65
"Michigan",56,52
"Michigan",64,75
"Michigan",26,86
"Michigan",36,64
"Michigan",47,73
"Michigan",73,63
"Michigan",58,NA
"Michigan",32,69
"Michigan",20,58
"Michigan",54,69
"Michigan",35,76
"Michigan",NA,69
"Michigan",54,60
"Michigan",43,74
"Michigan",63,58
"Michigan",52,52
"Michigan",39,80
"Michigan",32,73
"Michigan",57,87
"Michigan",64,NA
"Michigan",15,64
"Michigan",25,73
"Michigan",30,68
"Michigan",27,54
"Michigan",63,62
"Michigan",59,83
"Michigan",30,39
"Michigan",49,59
"Michigan",75,72
"Michigan",61,76
"Michigan",58,60
"Michigan",22,63
"Michigan",68,71
"Michigan",28,84
"Michigan",34,88
"Michigan",29,81
"Michigan",24,97
"Michigan",67,53
"Michigan",82,NA
"Michigan",NA,70
"Michigan",51,51
"Michigan",56,33
"Michigan",61,70
"Michigan",74,65
"Michigan",NA,85
"Michigan",65,89
"Michigan",39,92
"Michigan",43,73
"Michigan",53,65
"Michigan",36,72
"Michigan",60,87
"Michigan",77,NA
"Michigan",61,61
"Michigan",42,72
"Michigan",53,77
"Michigan",35,80
"Michigan",37,44
"Michigan",65,58
"Michigan",42,67
"Michigan",57,74
"Michigan",40,75
"Michigan",34,81
"Michigan",45,95
"Michigan",67,47
"Michigan",36,NA
"Michigan",45,80
"Michigan",18,NA
"Michigan",61,74
"Michigan",36,80
"Michigan",56,42
"Michigan",39,42
"Michigan",46,88
"Michigan",26,75
"Michigan",48,NA
"Michigan",64,NA
"Michigan",15,88
"Michigan",23,48
"Michigan",37,61
"Michigan",20,NA
"Michigan",43,55
"Michigan",39,74
"Michigan",48,96
"Michigan",45,55
"Michigan",33,83
"Michigan",59,36
"Michigan",56,88
"Michigan",29,70
"Michigan",39,62
"Michigan",69,48
"Michigan",50,59
"Michigan",48,80
"Michigan",70,63
"Michigan",55,NA
"Michigan",59,39
"Michigan",49,NA
"Michigan",39,62
"Michigan",48,NA
"Michigan",58,93
"Michigan",NA,74
"Michigan",66,53
"Michigan",36,59
"Michigan",38,73
"Michigan",60,56
"Michigan",85,87
"Michigan",43,56
"Michigan",73,55
"Michigan",43,59
"Michigan",58,58
"Michigan",34,74
"Michigan",42,83
"Michigan",33,NA
"Michigan",53,NA
"Michigan",40,61
"Michigan",50,79
"Michigan",57,50
"Michigan",38,71
"Michigan",31,66
"Michigan",68,75
"Michigan",43,58
"Michigan",73,77
"Michigan",40,74
"Michigan",44,NA
"Michigan",42,79
"Michigan",37,46
"Michigan",17,56
"Michigan",NA,66
"Michigan",35,55
"Michigan",43,57
"Michigan",48,77
"Michigan",63,84
"Michigan",67,71
"Michigan",62,73
"Michigan",21,65
"Michigan",NA,62
"Michigan",36,NA
"Michigan",51,81
"Michigan",45,75
"Michigan",23,74
"Michigan",65,64
"Michigan",66,73
"Michigan",16,74
"Michigan",59,63
"Michigan",59,NA
"Michigan",35,67
"Michigan",NA,72
"Michigan",52,76
"Michigan",69,89
"Michigan",19,72
"Michigan",47,67
"Michigan",47,72
"Michigan",32,48
"Michigan",32,58
"Michigan",62,68
"Michigan",51,89
"Michigan",12,89
"Michigan",56,NA
"Michigan",47,67
"Michigan",44,68
"Michigan",21,NA
"Michigan",65,69
"Michigan",45,72
"Michigan",19,65
"Michigan",23,NA
"Michigan",41,88
"Michigan",41,95
"Michigan",57,NA
"Michigan",44,60
"Michigan",50,NA
"Michigan",30,51
"Michigan",45,88
"Michigan",42,89
"Michigan",42,71
"Michigan",31,88
"Michigan",54,90
"Michigan",44,60
"Michigan",41,75
"Michigan",NA,54
"Michigan",10,80
"Michigan",50,57
"Michigan",20,85
"Michigan",69,91
"Michigan",44,71
"Michigan",91,71
"Michigan",33,64
"Michigan",NA,78
"Michigan",NA,31
"Michigan",62,94
"Michigan",39,NA
"Michigan",44,82
"Michigan",45,25
"Michigan",51,90
"Michigan",55,83
"Michigan",34,42
"Michigan",NA,67
"Michigan",33,77
"Michigan",43,56
"Michigan",47,NA
"Michigan",57,61
"Michigan",40,74
"Michigan",42,73
"Michigan",28,85
"Michigan",57,72
"Michigan",45,70
"Michigan",43,NA
"Michigan",35,99
"Michigan",39,89
"Michigan",63,54
"Michigan",24,63
"Michigan",55,68
"Michigan",57,NA
"Michigan",54,44
"Michigan",35,84
"Michigan",53,49
"Michigan",30,60
"Michigan",34,78
"Michigan",NA,NA
"Michigan",40,85
"Michigan",44,70
"Michigan",29,83
"Michigan",61,NA
"Michigan",48,48
"Michigan",27,82
"Michigan",64,94
"Michigan",44,58
"Michigan",51,70
"Michigan",51,90
"Michigan",42,95
"Michigan",54,89
"Michigan",62,NA
"Michigan",54,78
"Michigan",51,62
"Michigan",52,85
"Michigan",NA,83
"Michigan",48,88
"Michigan",50,75
"Michigan",40,76
"Michigan",41,89
"Michigan",73,86
"Michigan",44,73
"Michigan",56,63
"Michigan",28,78
"Michigan",49,60
"Michigan",28,87
"Michigan",41,77
"Michigan",35,88
"Michigan",25,70
"Michigan",45,79
"Michigan",29,58
"Michigan",25,NA
"Michigan",58,66
"Michigan",43,58
"Michigan",42,68
"Michigan",NA,76
"Michigan",36,96
"Michigan",49,66
"Michigan",39,63
"Michigan",59,69
"Michigan",43,57
"Michigan",34,78
"Michigan",NA,86
"Michigan",35,NA
"Michigan",NA,75
"Michigan",36,NA
"Michigan",59,NA
"Michigan",49,65
"Michigan",30,82
"Michigan",41,66
"Michigan",27,62
"Michigan",57,68
"Michigan",31,85
"Michigan",77,66
"Michigan",49,73
"Michigan",72,69
"Michigan",33,98
"Michigan",47,82
"Michigan",38,50
"Michigan",42,77
"Michigan",57,82
"Michigan",NA,64
"Michigan",61,57
"Michigan",36,51
"Michigan",30,70
"Michigan",56,59
"Michigan",9,NA
"Michigan",59,89
"Michigan",74,89
"Michigan",NA,83
"Michigan",57,77
"Michigan",39,39
"Michigan",74,82
"Michigan",39,91
"Michigan",49,69
"Michigan",39,NA
"Michigan",67,84
"Michigan",9,80
"Michigan",25,77
"Michigan",49,81
"Michigan",82,80
"Michigan",21,NA
"Michigan",35,NA
"Michigan",NA,82
"Michigan",33,73
"Michigan",71,63
"Michigan",NA,40
"Michigan",46,67
"Michigan",48,42
"Michigan",66,71
"Michigan",46,80
"Michigan",31,71
"Michigan",60,75
"Michigan",30,58
"Michigan",47,46
"Michigan",50,74
"Michigan",48,75
"Michigan",17,66
"Michigan",NA,NA
"Michigan",21,69
"Michigan",62,54
"Michigan",61,50
"Michigan",36,89
"Michigan",39,79
"Michigan",40,81
"Michigan",26,79
"Michigan",39,60
"Michigan",33,77
"Michigan",45,66
"Michigan",43,NA
"Michigan",46,NA
"Michigan",59,93
"Michigan",47,45
"Michigan",29,85
"Michigan",39,NA
"Michigan",18,54
"Michigan",48,84
"Michigan",62,NA
"Michigan",50,89
"Michigan",25,67
"Michigan",51,66
"Michigan",22,72
"Michigan",12,NA
"Michigan",46,NA
"Michigan",39,87
"Michigan",35,74
"Michigan",10,86
"Michigan",57,66
"Michigan",78,64
"Michigan",47,54
"Michigan",37,81
"Michigan",32,78
"Michigan",51,66
"Michigan",50,79
"Michigan",46,NA
"Michigan",67,68
"Michigan",60,NA
"Michigan",42,83
"Michigan",42,68
"Michigan",27,93
"Michigan",42,64
"Michigan",18,71
"Michigan",73,58
"Michigan",47,NA
"Michigan",40,68
"Michigan",57,NA
"Michigan",NA,NA
"Michigan",15,63
"Michigan",36,65
"Michigan",56,NA
"Michigan",28,53
"Michigan",55,NA
"Michigan",38,NA
"Michigan",61,80
"Michigan",NA,64
"Michigan",25,66
"Michigan",40,NA
"Michigan",41,70
"Michigan",39,NA
"Michigan",74,52
"Michigan",33,45
"Michigan",37,NA
"Michigan",61,87
"Michigan",59,NA
"Michigan",61,79
"Michigan",32,78
"Michigan",38,71
"Michigan",44,76
"Michigan",45,65
"Michigan",64,NA
"Michigan",31,35
"Michigan",62,94
"Michigan",42,56
"Michigan",40,65
"Michigan",44,84
"Michigan",27,52
"Michigan",44,90
"Michigan",7,87
"Michigan",47,59
"Michigan",55,67
"Michigan",26,NA
"Michigan",51,NA
"Michigan",40,93
"Michigan",42,56
"Michigan",NA,89
"Michigan",NA,NA
"Michigan",NA,74
"Michigan",67,88
"Michigan",25,61
"Michigan",32,77
"Michigan",54,NA
"Michigan",74,67
"Michigan",49,NA
"Michigan",49,68
"Michigan",69,NA
"Michigan",22,68
"Michigan",54,73
"Michigan",13,88
"Michigan",29,63
"Michigan",62,NA
"Michigan",46,76
"Michigan",70,NA
"Michigan",21,62
"Michigan",59,86
"Michigan",50,63
"Michigan",57,NA
"Michigan",49,85
"Michigan",54,86
"Michigan",68,52
"Michigan",24,73
"Michigan",27,83
"Michigan",46,57
"Michigan",46,66
"Michigan",62,78
"Michigan",58,57
"Michigan",33,85
"Michigan",56,77
"Michigan",50,60
"Michigan",NA,76
"Michigan",60,95
"Michigan",51,90
"Michigan",64,67
"Michigan",75,70
"Michigan",44,54
"Michigan",41,59
"Michigan",15,77
"Michigan",26,NA
"Michigan",36,75
"Michigan",NA,NA
"Michigan",60,NA
"Michigan",59,54
"Michigan",NA,81
"Michigan",59,72
"Michigan",17,81
"Michigan",54,79
"Michigan",48,77
"Michigan",43,73
"Michigan",29,NA
"Michigan",33,81
"Michigan",30,66
"Michigan",59,NA
"Michigan",53,52
"Michigan",57,NA
"Michigan",52,74
"Michigan",37,NA
"Michigan",29,88
"Michigan",44,48
"Michigan",59,NA
"Michigan",36,NA
"Michigan",50,44
"Michigan",54,54
"Michigan",NA,86
"Michigan",50,73
"Michigan",58,63
"Michigan",33,NA
"Michigan",41,NA
"Michigan",59,96
"Michigan",37,NA
"Michigan",54,NA
"Michigan",NA,69
"Michigan",NA,62
"Michigan",60,67
"Michigan",39,59
"Michigan",81,75
"Michigan",NA,54
"Michigan",71,71
"Michigan",27,80
"Michigan",76,NA
"Michigan",56,NA
"Michigan",41,NA
"Michigan",26,66
"Michigan",48,64
"Michigan",44,NA
"Michigan",36,54
"Michigan",5,61
"Michigan",NA,54
"Michigan",73,95
"Michigan",37,50
"Michigan",28,53
"Michigan",52,62
"Michigan",49,NA
"Michigan",39,67
"Michigan",26,78
"Michigan",52,57
"Michigan",49,74
"Michigan",48,65
"Michigan",NA,88
"Michigan",44,96
"Michigan",50,63
"Michigan",72,63
"Michigan",41,68
"Michigan",15,38
"Michigan",45,85
"Michigan",66,NA
"Michigan",51,NA
"Michigan",54,51
"Michigan",55,89
"Michigan",29,NA
"Michigan",61,77
"Michigan",NA,63
"Michigan",44,57
"Michigan",37,62
"Michigan",33,58
"Michigan",38,NA
"Michigan",56,75
"Michigan",73,79
"Michigan",42,43
"Michigan",57,77
"Michigan",69,94
"Michigan",25,89
"Michigan",38,58
"Michigan",48,80
"Michigan",42,50
"Michigan",52,77
"Michigan",58,53
"Michigan",41,58
"Michigan",47,61
"Michigan",44,86
"Michigan",62,95
"Michigan",63,NA
"Michigan",33,82
"Michigan",60,94
"Michigan",47,75
"Michigan",53,50
"Michigan",63,NA
"Michigan",43,64
"Michigan",29,70
"Michigan",20,75
"Michigan",56,81
"Michigan",41,69
"Michigan",54,49
"Michigan",68,76
"Michigan",53,NA
"Michigan",57,57
"Michigan",63,69
"Michigan",40,68
"Michigan",51,66
"Michigan",39,57
"Michigan",12,81
"Michigan",40,74
"Michigan",26,66
"Michigan",41,92
"Michigan",41,56
"Michigan",50,51
"Michigan",37,59
"Michigan",44,69
"Michigan",31,75
"Michigan",61,65
"Michigan",35,73
"Michigan",83,84
"Michigan",40,64
"Michigan",33,62
"Michigan",40,65
"Michigan",59,56
"Michigan",64,99
"Michigan",53,58
"Michigan",39,76
"Michigan",54,69
"Michigan",19,50
"Michigan",46,67
